56	1	0.152381	1.14286	104
24	1	0.257143	1.2381	103
55	1	0.314286	1.28571	102
22	1	0.485714	1.44762	101
83	1	0.52381	1.47619	100
15	1	0.847619	1.79048	99
65	2	0.990476	1.92381	98
36	3	1.43968	2.36349	97
68	3	1.68571	2.6	96
14	4	1.70397	2.60873	95
30	4	1.73968	2.63492	94
63	4	1.74444	2.63016	93
6	4	1.76429	2.64048	92
53	4	1.79048	2.65714	91
91	4	1.87381	2.73095	90
84	5	1.91857	2.76619	89
80	5	1.94429	2.78238	88
25	5	1.95762	2.78619	87
51	6	2.09095	2.91	86
3	6	2.15222	2.96175	85
50	6	2.19825	2.99825	84
88	1	0.495238	1.48571	104
95	1	0.571429	1.55238	103
8	1	0.628571	1.6	102
67	2	1.00952	1.97143	101
102	2	1.14286	2.09524	100
24	2	1.25238	2.19524	99
98	3	1.54444	2.47778	98
26	3	1.60476	2.52857	97
20	3	1.68095	2.59524	96
76	4	1.79524	2.7	95
85	4	1.80476	2.7	94
14	4	1.80714	2.69286	93
96	4	1.8619	2.7381	92
18	5	1.95905	2.82571	91
1	5	2.05381	2.91095	90
81	6	2.15159	2.99921	89
27	1	0.304762	1.29524	104
46	1	0.380952	1.3619	103
64	2	0.914286	1.88571	102
66	2	1.00476	1.96667	101
11	2	1.11905	2.07143	100
94	2	1.19524	2.1381	99
42	2	1.2	2.13333	98
96	2	1.22381	2.14762	97
104	3	1.46667	2.38095	96
29	3	1.50476	2.40952	95
67	3	1.51587	2.41111	94
3	3	1.51905	2.40476	93
73	3	1.57619	2.45238	92
72	4	1.7254	2.59206	91
70	4	1.80794	2.66508	90
4	5	2.06603	2.91365	89
32	6	2.10667	2.94476	88
30	6	2.15016	2.97873	87
54	1	0.209524	1.2	104
12	1	0.238095	1.21905	103
92	1	0.390476	1.3619	102
38	1	0.695238	1.65714	101
73	1	0.752381	1.70476	100
66	2	0.928571	1.87143	99
0	2	0.961905	1.89524	98
51	2	1.09524	2.01905	97
31	2	1.10476	2.01905	96
90	2	1.14762	2.05238	95
85	2	1.29524	2.19048	94
37	3	1.37937	2.26508	93
2	3	1.47143	2.34762	92
28	3	1.47143	2.3381	91
44	3	1.50317	2.36032	90
53	3	1.53175	2.37937	89
71	3	1.53492	2.37302	88
80	4	1.66032	2.48889	87
13	4	1.68651	2.50556	86
91	5	1.87238	2.6819	85
78	5	1.87429	2.67429	84
32	6	2.01444	2.80492	83
97	6	2.01444	2.7954	82
41	6	2.01603	2.78746	81
86	6	2.03444	2.79635	80
70	6	2.05508	2.80746	79
75	6	2.08873	2.83159	78
103	1	0	0.990476	104
30	1	0.0571429	1.0381	103
98	1	0.0571429	1.02857	102
94	1	0.104762	1.06667	101
36	1	0.72381	1.67619	100
70	1	0.771429	1.71429	99
64	2	0.995238	1.92857	98
63	2	1.02381	1.94762	97
77	2	1.28571	2.2	96
7	3	1.36667	2.27143	95
33	3	1.40952	2.30476	94
23	3	1.50476	2.39048	93
81	3	1.54921	2.4254	92
16	4	1.69048	2.55714	91
6	4	1.73968	2.59683	90
83	5	1.90111	2.74873	89
65	6	2.12349	2.96159	88
30	1	0.0571429	1.04762	104
98	1	0.209524	1.19048	103
26	1	0.447619	1.41905	102
76	1	0.752381	1.71429	101
66	2	0.928571	1.88095	100
18	2	1.29048	2.23333	99
44	2	1.38095	2.31429	98
16	3	1.42698	2.35079	97
87	3	1.6127	2.52698	96
40	4	1.70159	2.60635	95
68	4	1.76111	2.65635	94
95	4	1.77778	2.66349	93
96	4	1.79206	2.66825	92
32	4	1.86349	2.73016	91
48	4	1.87063	2.72778	90
38	5	1.95492	2.80254	89
52	5	1.98206	2.82016	88
93	6	2.0873	2.91587	87
0	6	2.1673	2.98635	86
14	1	0.0761905	1.06667	104
13	1	0.142857	1.12381	103
28	1	0.209524	1.18095	102
57	1	0.266667	1.22857	101
27	1	0.333333	1.28571	100
34	1	0.780952	1.72381	99
15	1	0.809524	1.74286	98
35	2	0.938095	1.8619	97
12	2	1.14762	2.0619	96
19	2	1.15238	2.05714	95
40	2	1.25714	2.15238	94
38	2	1.27619	2.1619	93
3	4	1.64603	2.52222	92
63	4	1.67698	2.54365	91
29	4	1.7254	2.58254	90
20	5	1.87206	2.71968	89
68	5	1.91206	2.75016	88
95	5	1.98873	2.8173	87
36	5	1.98873	2.80778	86
1	5	2.00587	2.8154	85
72	6	2.0373	2.8373	84
77	6	2.0554	2.84587	83
43	7	2.16723	2.94819	82
53	7	2.18991	2.96134	81
67	7	2.22415	2.98605	80
81	7	2.22687	2.97925	79
55	7	2.22959	2.97245	78
101	7	2.25952	2.99286	77
82	1	0.6	1.59048	104
102	2	1.15714	2.1381	103
74	2	1.39524	2.36667	102
34	3	1.56508	2.52698	101
28	3	1.66667	2.61905	100
42	3	1.73968	2.68254	99
44	4	1.78175	2.71508	98
73	5	2.00159	2.9254	97
51	5	2.05206	2.96635	96
15	5	2.0673	2.97206	95
63	2	0.947619	1.9381	104
73	3	1.44762	2.42857	103
26	3	1.47143	2.44286	102
32	3	1.53333	2.49524	101
1	3	1.65556	2.60794	100
9	3	1.7127	2.65556	99
82	3	1.72857	2.6619	98
77	3	1.75079	2.6746	97
6	4	1.8254	2.73968	96
29	4	1.89683	2.80159	95
42	4	1.95794	2.85317	94
39	4	1.98413	2.86984	93
28	5	2.0227	2.89889	92
52	5	2.10889	2.97556	91
76	1	0.72381	1.71429	104
66	4	1.87222	2.85317	103
30	4	1.94683	2.91825	102
15	4	2.00159	2.96349	101
45	5	2.04921	3.00159	100
98	1	0.104762	1.09524	104
96	1	0.190476	1.17143	103
51	1	0.228571	1.2	102
53	1	0.428571	1.39048	101
84	1	0.514286	1.46667	100
99	2	1.03333	1.97619	99
5	2	1.17619	2.10952	98
86	2	1.18571	2.10952	97
71	3	1.37619	2.29048	96
17	3	1.4254	2.33016	95
28	3	1.54603	2.44127	94
55	4	1.7619	2.64762	93
81	4	1.90556	2.78175	92
52	5	1.95127	2.81794	91
33	5	1.98413	2.84127	90
98	1	0.104762	1.09524	104
96	1	0.27619	1.25714	103
84	1	0.533333	1.50476	102
42	2	1.25714	2.21905	101
63	3	1.42698	2.37937	100
78	3	1.45397	2.39683	99
56	3	1.46032	2.39365	98
69	3	1.49683	2.42063	97
57	3	1.52857	2.44286	96
13	3	1.59048	2.49524	95
76	3	1.60635	2.50159	94
20	3	1.60952	2.49524	93
1	3	1.62857	2.50476	92
89	3	1.64762	2.51429	91
81	3	1.67619	2.53333	90
80	4	1.70794	2.55556	89
43	4	1.76032	2.59841	88
61	4	1.80159	2.63016	87
9	5	1.91825	2.7373	86
6	5	1.92492	2.73444	85
22	5	1.93159	2.73159	84
21	5	1.9354	2.72587	83
35	5	1.94921	2.73016	82
38	5	1.95492	2.72635	81
18	5	1.97254	2.73444	80
49	5	2.02397	2.77635	79
68	6	2.07159	2.81444	78
0	6	2.14651	2.87984	77
72	6	2.16079	2.8846	76
39	7	2.19549	2.90977	75
6	1	0	0.990476	104
62	2	0.947619	1.92857	103
11	2	1.13333	2.10476	102
44	2	1.28095	2.24286	101
83	2	1.32857	2.28095	100
16	3	1.44127	2.38413	99
37	3	1.4873	2.42063	98
14	3	1.50317	2.42698	97
77	3	1.70476	2.61905	96
72	4	1.85159	2.75635	95
45	4	1.92143	2.81667	94
42	4	1.92381	2.80952	93
96	5	1.98	2.85619	92
58	5	2.02333	2.89	91
80	5	2.02524	2.88238	90
40	5	2.03286	2.88048	89
3	5	2.05	2.8881	88
25	5	2.0519	2.88048	87
66	5	2.10714	2.92619	86
79	5	2.13	2.93952	85
58	1	0.228571	1.21905	104
53	1	0.266667	1.24762	103
95	1	0.304762	1.27619	102
51	1	0.304762	1.26667	101
7	3	1.47302	2.4254	100
103	3	1.53333	2.47619	99
81	3	1.5619	2.49524	98
50	3	1.62222	2.54603	97
54	4	1.84603	2.76032	96
46	5	2.03365	2.93841	95
26	5	2.06603	2.96127	94
103	1	0.047619	1.0381	104
24	1	0.295238	1.27619	103
66	1	0.866667	1.8381	102
51	2	0.933333	1.89524	101
102	3	1.43333	2.38571	100
69	3	1.44127	2.38413	99
55	3	1.53333	2.46667	98
89	3	1.6254	2.54921	97
86	3	1.68254	2.59683	96
6	4	1.84286	2.74762	95
96	4	1.86429	2.75952	94
13	4	1.9	2.78571	93
88	5	1.97	2.84619	92
48	5	2.0919	2.95857	91
104	1	0.0190476	1.00952	104
65	2	0.914286	1.89524	103
103	2	0.933333	1.90476	102
68	2	1.02857	1.99048	101
32	2	1.37143	2.32381	100
8	2	1.37619	2.31905	99
58	3	1.55079	2.48413	98
50	3	1.61429	2.5381	97
99	4	1.82143	2.73571	96
3	4	1.92937	2.83413	95
16	5	2.00889	2.90413	94
43	5	2.02651	2.91222	93
70	1	0.819048	1.80952	104
64	2	0.914286	1.89524	103
20	2	0.957143	1.92857	102
99	2	1.01429	1.97619	101
28	2	1.09524	2.04762	100
85	2	1.33333	2.27619	99
57	3	1.60794	2.54127	98
83	3	1.60794	2.53175	97
39	3	1.68095	2.59524	96
8	3	1.70635	2.61111	95
6	4	1.83016	2.7254	94
19	4	1.91349	2.79921	93
