67	1	0.115942	1.10145	68
43	1	0.550725	1.52174	67
35	1	0.753623	1.71014	66
39	2	0.905797	1.84783	65
68	2	0.985507	1.91304	64
1	2	1.23913	2.15217	63
42	2	1.28986	2.18841	62
3	3	1.5	2.38406	61
46	4	1.72464	2.5942	60
53	4	1.75362	2.6087	59
21	4	1.77174	2.61232	58
25	4	1.77899	2.60507	57
37	4	1.78623	2.59783	56
62	4	1.7971	2.5942	55
59	6	2.0285	2.81111	54
51	6	2.04686	2.81498	53
48	7	2.16877	2.92239	52
6	7	2.18568	2.92481	51
2	7	2.23157	2.95621	50
65	7	2.23778	2.94793	49
18	7	2.25021	2.94586	48
13	8	2.31206	2.99322	47
25	1	0.376812	1.36232	68
47	1	0.42029	1.3913	67
51	1	0.666667	1.62319	66
7	1	0.811594	1.75362	65
52	2	1.10145	2.02899	64
19	2	1.26812	2.18116	63
16	3	1.34783	2.24638	62
37	3	1.39614	2.28019	61
61	3	1.57729	2.44686	60
62	3	1.60145	2.45652	59
22	4	1.86473	2.70531	58
35	5	1.90676	2.73285	57
64	5	1.9372	2.74879	56
1	5	1.99517	2.79227	55
48	5	2.00097	2.78357	54
38	6	2.11546	2.88357	53
32	7	2.16584	2.91946	52
65	7	2.17723	2.91636	51
12	7	2.18758	2.91222	50
15	7	2.20863	2.91877	49
0	1	0.0144928	1	68
29	1	0.246377	1.21739	67
53	1	0.275362	1.23188	66
4	2	1.26812	2.21014	65
16	3	1.52415	2.45169	64
35	4	1.71739	2.63043	63
45	4	1.73188	2.63043	62
36	4	1.76087	2.64493	61
31	4	1.76812	2.63768	60
11	4	1.85628	2.71135	59
25	4	1.91787	2.75845	58
48	5	1.9215	2.74758	57
51	5	2.01425	2.82585	56
54	6	2.11812	2.91522	55
67	1	0.0724638	1.05797	68
53	1	0.666667	1.63768	67
39	2	0.963768	1.92029	66
68	2	0.971014	1.91304	65
35	2	1.28986	2.21739	64
16	3	1.64251	2.55556	63
49	3	1.66184	2.56039	62
60	4	1.71256	2.59662	61
30	4	1.78744	2.657	60
12	4	1.79831	2.65338	59
55	6	2.08188	2.92246	58
32	6	2.15966	2.98575	57
67	1	0.0869565	1.07246	68
68	2	0.978261	1.94928	67
12	2	1.14493	2.10145	66
60	2	1.14493	2.08696	65
25	2	1.2029	2.13043	64
24	3	1.43478	2.34783	63
26	3	1.54831	2.44686	62
35	4	1.74879	2.63285	61
3	4	1.75966	2.62923	60
59	4	1.8599	2.71498	59
43	4	1.91425	2.75483	58
14	5	2.00193	2.82802	57
30	5	2.00483	2.81643	56
5	5	2.06473	2.86184	55
37	6	2.09444	2.87705	54
22	6	2.11787	2.88599	53
65	6	2.13816	2.89179	52
66	6	2.15556	2.89469	51
47	7	2.23071	2.95535	50
53	7	2.25038	2.96052	49
7	7	2.27108	2.96674	48
54	7	2.29213	2.97329	47
67	1	0.0869565	1.07246	68
39	1	0.84058	1.81159	67
2	2	0.934783	1.8913	66
48	2	1.17391	2.11594	65
64	3	1.44203	2.36957	64
61	3	1.4686	2.38164	63
6	3	1.48068	2.37923	62
56	3	1.56039	2.44444	61
14	3	1.58454	2.45411	60
47	3	1.65459	2.50966	59
35	4	1.82971	2.67029	58
25	4	1.84783	2.67391	57
16	5	1.92319	2.73478	56
68	5	2.02585	2.82295	55
53	6	2.16256	2.94517	54
7	6	2.18478	2.9529	53
23	7	2.20652	2.96014	52
51	1	0.478261	1.46377	68
11	1	0.666667	1.63768	67
19	1	0.724638	1.68116	66
37	1	0.724638	1.66667	65
65	3	1.45652	2.38406	64
64	3	1.50483	2.41787	63
58	3	1.53382	2.43237	62
44	4	1.78261	2.66667	61
57	4	1.80556	2.67512	60
16	5	2.0314	2.88647	59
54	5	2.0372	2.87778	58
22	5	2.06618	2.89227	57
66	6	2.1058	2.91739	56
39	6	2.12077	2.91787	55
49	6	2.14541	2.92802	54
52	6	2.15024	2.91836	53
9	6	2.15507	2.9087	52
60	6	2.17923	2.91836	51
13	1	0.15942	1.14493	68
48	1	0.434783	1.4058	67
26	1	0.478261	1.43478	66
18	1	0.666667	1.6087	65
52	2	1.0942	2.02174	64
66	2	1.22464	2.13768	63
42	2	1.31884	2.21739	62
21	3	1.34783	2.23188	61
16	3	1.60145	2.47101	60
41	4	1.68116	2.53623	59
2	4	1.78623	2.62681	58
51	5	1.98188	2.80797	57
35	6	2.05217	2.86377	56
57	6	2.09952	2.89662	55
22	7	2.20283	2.98544	54
19	7	2.20904	2.97716	53
26	1	0.492754	1.47826	68
8	1	0.681159	1.65217	67
16	1	0.782609	1.73913	66
61	2	1.05072	1.99275	65
57	2	1.13768	2.06522	64
52	4	1.88527	2.79831	63
35	4	1.9215	2.82005	62
60	5	1.95411	2.83816	61
41	5	1.99614	2.8657	60
30	6	2.11304	2.96812	59
57	1	0.246377	1.23188	68
12	1	0.304348	1.27536	67
48	1	0.463768	1.42029	66
21	3	1.45411	2.39614	65
43	3	1.45894	2.38647	64
37	3	1.45894	2.37198	63
67	3	1.55314	2.45169	62
60	3	1.56763	2.45169	61
10	4	1.70652	2.57609	60
19	4	1.80435	2.65942	59
2	4	1.82971	2.67029	58
49	5	1.89855	2.72464	57
58	5	1.93696	2.74855	56
25	5	1.98116	2.77826	55
68	5	2.02754	2.81014	54
24	7	2.21846	2.98658	53
20	1	0.608696	1.5942	68
55	2	1.13043	2.10145	67
25	2	1.17391	2.13043	66
26	2	1.22464	2.16667	65
23	3	1.61111	2.53865	64
37	4	1.77295	2.68599	63
40	4	1.81763	2.71618	62
28	4	1.93841	2.82246	61
33	5	1.98043	2.85	60
20	1	0.594203	1.57971	68
44	2	0.971014	1.94203	67
26	2	1.23188	2.18841	66
22	2	1.32609	2.26812	65
17	3	1.36957	2.2971	64
10	3	1.41787	2.33092	63
55	3	1.46135	2.3599	62
36	3	1.55072	2.43478	61
60	4	1.81522	2.68478	60
66	4	1.83333	2.68841	59
58	4	1.83333	2.67391	58
51	4	1.89251	2.7186	57
37	5	1.93889	2.75048	56
57	5	1.99614	2.79324	55
31	6	2.08092	2.86353	54
21	6	2.09879	2.86691	53
18	6	2.11135	2.86498	52
56	6	2.19203	2.93116	51
13	7	2.24517	2.96981	50
26	1	0.434783	1.42029	68
16	2	0.963768	1.93478	67
22	2	1.21014	2.16667	66
67	3	1.58696	2.52899	65
44	4	1.86473	2.79227	64
60	4	1.91184	2.82488	63
25	5	2.05459	2.95314	62
0	5	2.05749	2.94155	61
41	1	0.652174	1.63768	68
39	1	0.695652	1.66667	67
61	2	1.12319	2.07971	66
19	2	1.31159	2.25362	65
2	3	1.4058	2.33333	64
37	3	1.69324	2.60628	63
22	4	1.9058	2.80435	62
52	5	1.94565	2.82971	61
8	5	2.03913	2.9087	60
30	1	0.0144928	1	68
64	1	0.0724638	1.04348	67
25	1	0.318841	1.27536	66
23	1	0.492754	1.43478	65
65	2	1.06522	1.99275	64
54	2	1.24638	2.15942	63
2	3	1.42995	2.3285	62
52	3	1.46618	2.35024	61
11	3	1.63527	2.50483	60
56	3	1.6401	2.49517	59
