59	1	0.194805	1.18182	76
23	1	0.38961	1.36364	75
67	1	0.428571	1.38961	74
33	1	0.792208	1.74026	73
14	3	1.54762	2.48268	72
39	3	1.66017	2.58225	71
8	4	1.76082	2.66991	70
25	4	1.7803	2.67641	69
12	4	1.86905	2.75216	68
68	6	2.11277	2.9829	67
68	1	0.818182	1.80519	76
64	1	0.87013	1.84416	75
1	2	1.18831	2.14935	74
22	2	1.24675	2.19481	73
21	2	1.24675	2.18182	72
36	2	1.29221	2.21429	71
58	3	1.38745	2.29654	70
61	3	1.38745	2.28355	69
63	3	1.42208	2.30519	68
29	3	1.48052	2.35065	67
3	4	1.71104	2.56818	66
19	4	1.7381	2.58225	65
45	4	1.84416	2.67532	64
16	4	1.88636	2.70455	63
67	5	1.89935	2.70455	62
47	6	2.12446	2.91667	61
76	1	0.220779	1.20779	76
22	1	0.467532	1.44156	75
70	2	1	1.96104	74
29	2	1.05844	2.00649	73
75	2	1.08442	2.01948	72
55	2	1.11039	2.03247	71
52	2	1.16883	2.07792	70
9	2	1.26623	2.16234	69
21	3	1.50433	2.38745	68
68	3	1.53247	2.4026	67
26	3	1.58874	2.44589	66
72	3	1.60606	2.45022	65
12	4	1.80303	2.6342	64
31	6	2.10909	2.92727	63
64	6	2.10909	2.91429	62
42	6	2.13117	2.92338	61
58	6	2.13983	2.91905	60
56	6	2.15281	2.91905	59
61	1	0.116883	1.1039	76
22	1	0.519481	1.49351	75
54	2	1.14935	2.11039	74
1	2	1.23377	2.18182	73
41	2	1.26623	2.2013	72
21	2	1.2987	2.22078	71
68	3	1.3961	2.30519	70
69	3	1.6039	2.5	69
38	4	1.74351	2.62662	68
46	4	1.75758	2.62771	67
51	5	1.97013	2.82727	66
10	5	1.97013	2.81429	65
65	5	1.98377	2.81494	64
74	5	2.0026	2.82078	63
25	5	2.01039	2.81558	62
2	5	2.08312	2.87532	61
55	1	0.25974	1.24675	76
1	1	0.428571	1.4026	75
21	1	0.506494	1.46753	74
7	2	1.37013	2.31818	73
49	3	1.52597	2.46104	72
51	3	1.55628	2.47835	71
52	3	1.65801	2.5671	70
34	5	1.94805	2.84416	69
66	5	1.95065	2.83377	68
71	5	1.95844	2.82857	67
16	5	1.96364	2.82078	66
75	5	2.02576	2.86991	65
68	5	2.07056	2.90173	64
70	5	2.08615	2.90433	63
45	6	2.13095	2.93615	62
14	1	0.0779221	1.06494	76
2	2	1.05844	2.03247	75
53	2	1.22078	2.18182	74
58	2	1.24675	2.19481	73
3	3	1.40909	2.34416	72
57	3	1.48268	2.40476	71
37	3	1.49567	2.40476	70
10	3	1.62771	2.52381	69
6	4	1.7316	2.61472	68
48	4	1.90909	2.77922	67
30	4	1.92208	2.77922	66
61	5	2.05325	2.8974	65
14	1	0.0779221	1.06494	76
43	2	1.29221	2.26623	75
3	3	1.4329	2.39394	74
39	3	1.57143	2.51948	73
30	3	1.57143	2.50649	72
53	3	1.72294	2.64502	71
6	4	1.86905	2.77814	70
54	4	1.90476	2.80087	69
33	5	2.1132	2.99632	68
75	1	0.025974	1.01299	76
14	1	0.025974	1	75
61	2	0.915584	1.87662	74
25	2	1.16883	2.11688	73
36	3	1.4026	2.33766	72
26	3	1.54978	2.47186	71
20	3	1.66234	2.57143	70
12	4	1.87229	2.7684	69
53	4	1.88203	2.76515	68
23	5	1.92857	2.7987	67
40	5	2.03939	2.89654	66
75	1	0.025974	1.01299	76
14	1	0.038961	1.01299	75
68	1	0.116883	1.07792	74
64	2	0.857143	1.80519	73
61	2	0.993506	1.92857	72
58	2	1.05844	1.98052	71
43	3	1.57359	2.48268	70
49	4	1.81385	2.70996	69
53	5	1.89437	2.77749	68
16	5	1.95866	2.82879	67
40	6	2.06688	2.92403	66
47	6	2.08074	2.92489	65
7	6	2.12944	2.96061	64
61	1	0.181818	1.16883	76
59	1	0.207792	1.18182	75
68	1	0.207792	1.16883	74
43	1	0.61039	1.55844	73
18	4	1.72511	2.66017	72
17	4	1.76732	2.68939	71
63	4	1.86147	2.77056	70
58	5	1.99004	2.88615	69
64	5	2.05823	2.94134	68
10	5	2.07706	2.94719	67
12	5	2.08485	2.94199	66
14	1	0.0649351	1.05195	76
68	1	0.12987	1.1039	75
51	1	0.324675	1.28571	74
12	2	1.11039	2.05844	73
53	2	1.21429	2.14935	72
43	2	1.24026	2.16234	71
61	3	1.4329	2.34199	70
52	3	1.48918	2.38528	69
40	3	1.51515	2.39827	68
25	3	1.5671	2.43723	67
