,subject,color,gi,mi,status,bp,wp,response,rt
1418,7,1,17,13,playing,000011100010001000000100000000000100,000100010001110000000001000000000000,15,1.39
1328,7,0,2,8,win,000000000000110000000010000000010000,000100000001000000010100000000000000,4,1.768
1430,7,1,19,3,playing,000000000000001000000010000000000000,000000000000100000000000000000000000,30,2.455
1413,7,1,17,3,playing,000011000000000000000000000000000000,000000000000100000000000000000000000,3,1.845
1469,7,1,21,31,playing,000101100001001000001110011111011010,011010010010110111010001100000100100,0,2.61
1332,7,1,3,7,playing,000001000000000000000000000000111000,000000000000011000000010000000000000,33,3.923
1320,7,1,1,1,playing,001000000000000000000000000000000000,000000000000000000000000000000000000,20,5.129
1396,7,0,14,8,win,001000000000000000001110000000000000,000010000001101000000000000000000000,23,1.008
1462,7,1,21,17,playing,000100000001000000001100000011011010,011000000010100000010001000000100100,24,7.231
1376,7,1,11,3,playing,000000000000000000000011000000000000,000000000000010000000000000000000000,21,1.626
1467,7,1,21,27,playing,000101100001001000001110010011011010,011010010010110100010001100000100100,16,4.559
1412,7,1,17,1,playing,000001000000000000000000000000000000,000000000000000000000000000000000000,12,1.682
1460,7,1,21,13,playing,000000000001000000001100000011011000,010000000010100000010001000000100000,2,1.708
1407,7,0,16,4,playing,001000000000000000001000000000000000,000000000000110000000000000000000000,11,1.67
1366,7,0,8,18,playing,000010000010010000000111000011000100,000101001000001000001000100000111000,12,2.59
1372,7,0,10,2,playing,000000000000010000000000000000000000,000000000000000000000000000000010000,12,2.499
1478,7,0,22,12,playing,001010000000010000001010000000100000,000001100000101000000100000000010000,11,2.99
1334,7,0,4,2,playing,000000000000010000000000000000000000,000001000000000000000000000000000000,22,3.015
1434,7,1,19,11,playing,000101000000001000000011100000000000,000000000000110000000100010000100000,32,4.539
1458,7,1,21,9,playing,000000000001000000001100000000011000,010000000010100000000000000000100000,19,5.244
1446,7,0,20,20,playing,000100100000100100001101110000010000,000010010001011000000010001000100110,35,2.89
1322,7,1,1,5,playing,001000000000001000000000001000000000,000000000000100000001000000000000000,4,5.853
1336,7,0,4,6,playing,000010000000010000000010000000000000,000001100000000000000000000000010000,23,2.301
1333,7,0,4,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1.63
1491,7,1,23,9,win,000000001000001000000000000000101001,000000000000110000000010000000010000,4,1.546
1484,7,0,22,24,playing,111010010001010000101010000100100000,000101100110101100000100010001010000,35,1.818
1426,7,0,18,10,playing,000000000010100000000010000001001000,001000000000010100000101000000000000,11,2.369
1432,7,1,19,7,playing,000100000000001000000011000000000000,000000000000100000000100000000100000,13,3.66
1483,7,0,22,22,playing,111010000001010000101010000100100000,000101100110101100000100000001010000,7,2.188
1419,7,1,17,15,playing,000011100010001000000100000000010100,000100010001110100000001000000000000,32,3.123
1405,7,0,16,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,2,1.764
1433,7,1,19,9,playing,000100000000001000000011100000000000,000000000000110000000100000000100000,25,1.542
1342,7,0,4,18,playing,010110010000010000001011000000001000,001001101001000000000100100000010100,15,2.252
1370,7,1,9,7,win,000000000000011100000001000000000000,000100000000100000000100000000000000,30,1.563
1471,7,1,21,35,draw,000101101001001000101110011111011010,111010010110110111010001100000100100,35,1.213
1384,7,0,12,6,playing,000000000000011000000001000000000000,000000000000000100000000000000110000,32,1.603
1488,7,1,23,3,playing,000000000000001000000000000000100000,000000000000100000000000000000000000,22,2.444
1397,7,1,15,1,playing,000000000000000000000100000000000000,000000000000000000000000000000000000,5,3.161
1386,7,0,12,10,playing,000000000000011000000001000000001100,000101000000000100000000000000110000,34,2.098
1348,7,1,5,7,win,000110100000010000000000000000000000,001000000000100000000010000000000000,32,1.969
1456,7,1,21,5,playing,000000000000000000000100000000011000,000000000000100000000000000000100000,10,6.761
1435,7,1,19,13,playing,000111000000001000000011100000000000,000000000000110000000100010000101000,6,1.956
1338,7,0,4,10,playing,000010010000010000000011000000000000,000001101000000000000100000000010000,3,4.195
1400,7,1,15,7,playing,000010000000000000000100000000001010,000001000000001000000001000000000000,33,2.187
1355,7,1,7,5,playing,000000000000010000000000000000110000,000000000000001000000010000000000000,23,1.388
1344,7,0,4,22,win,010110010000011100001011000000001000,001001101001000000110100100000010100,16,1.705
1489,7,1,23,5,playing,000000000000001000000000000000101000,000000000000100000000010000000000000,31,3.858
1415,7,1,17,7,playing,000011100000001000000000000000000000,000100000000100000000001000000000000,7,1.351
