2906,0.0,1,72,-1,AFC,000000000000110000000000000100000000,000000000000000000000000000001100000,31,1.687
2907,0.0,1,73,-1,AFC,001101100000010000001101000000010000,000010000000101000000010000001101100,24,4.792
2908,0.0,0,74,-1,AFC,000000000001011100001100000001000000,001001000000100010000000100000010100,22,2.744
2909,0.0,0,75,-1,AFC,000000000000001100000010100000001000,000000000000010000000101000000110000,16,1.569
2910,0.0,1,76,-1,AFC,000000000000010000000010100000011000,000011000000001000000001000000000000,3,6.608
2911,0.0,1,77,-1,AFC,000110000001000000010111000000101000,010001000010110000001000100100000000,15,7.039
2912,0.0,0,78,-1,AFC,000010010001000000000101100000100001,000101101000001010000010000000001000,15,2.296
2913,0.0,0,79,-1,AFC,000000000000000000000010000000100110,000000000000001100000000100000010000,13,3.106
2914,0.0,1,80,-1,AFC,100110000001000000001000100010010000,010000000010101000000111000000000000,13,4.751
2915,0.0,0,81,-1,AFC,001000000000001100000001100000010000,000010010000110000000010000000001000,16,6.173
2916,0.0,0,82,-1,AFC,000000000001000100000010000000000100,000101000000010000000001000000000000,6,4.132
2917,0.0,0,83,-1,AFC,000000000010110000000100000000000000,000000000001000000000000000101010000,30,5.379
2918,0.0,1,84,-1,AFC,000000000000011000000100000000011001,000000100000100000001010000000100000,4,3.824
2919,0.0,0,85,-1,AFC,000000100001100110000101000000000010,010100010000001000010010110000000000,10,2.84
2920,0.0,0,86,-1,AFC,000101000000011000011100000000011000,001010000000100100100011000001100000,27,8.367
2921,0.0,0,87,-1,AFC,000100000001100000000100000000000000,000000000000010000010000000000110000,32,2.48
2922,0.0,1,88,-1,AFC,100000001010100000000101000000110000,000110000001000100001010000010000000,5,2.178
2923,0.0,0,89,-1,AFC,000001000001100000001010000000000000,000010000000001000000001000000011000,10,5.477
2924,0.0,1,90,-1,AFC,011000000001000000001100000000100000,000000000000000010000010000001011000,24,3.369
2925,0.0,0,91,-1,AFC,000000000001011000000100000000000000,000000000000100000000000100000010100,22,5.286
2926,0.0,0,92,-1,AFC,000000000000100000000110000000000000,000000000000001100000001000000000000,32,2.605
2927,0.0,0,93,-1,AFC,000000000001100000000100000000000000,000000000000001000000010100000000000,10,2.232
2928,0.0,0,94,-1,AFC,000001001000000100000000000000001001,001010000001100000000000010000000000,14,3.811
2929,0.0,1,95,-1,AFC,001101100000010000001101000010010000,000010000000101000000010000101101100,34,7.387
2930,0.0,0,96,-1,AFC,001000000001000000001100000000000000,000000000000000010000010000001001000,12,2.059
2931,0.0,0,97,-1,AFC,000000000001110000000000000010000000,000001000010001000000010000000000000,30,2.815
