,subject,color,gi,mi,status,bp,wp,response,rt
4214,28,0,11,8,playing,000000000000001010000001000000000010,000000000000000100000000110000001000,33,3.38
4146,28,0,7,14,playing,000001000000110011000001000000010000,000010000001001100000100100000000100,6,2.129
3986,28,0,1,8,playing,100000001000011000000000000000000000,000000100000000100000010000000100000,11,0.726
4107,28,0,5,18,playing,000000101100101010100000000000010001,000001000001000100010010101100000100,23,1.827
4118,28,1,6,9,playing,000001000001010000000100000000001000,000000000000101000000011000000000000,29,1.227
4343,28,0,16,10,playing,000100000000011000001100000000000000,000010000001100100000000000001000000,23,4.227
4314,28,1,15,17,playing,000010100000101010000001011000000100,000001001001000100001010100000000010,3,9.935
4179,28,1,8,31,playing,010110010010101001110010110001010100,101000101001010010001101000010101011,5,2.293
4198,28,0,9,18,win,000000111010100100000101000000000010,000001000001001010000010101000101000,31,1.688
4194,28,0,9,14,playing,000000111010100000000001000000000010,000001000001001010000010100000001000,21,11.226
4196,28,0,9,16,playing,000000111010100000000101000000000010,000001000001001010000010101000001000,15,2.605
3978,28,0,1,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,4.319
3949,28,1,0,5,playing,000000000000100000001000000001000000,000000000000010000000100000000000000,11,3.182
4132,28,0,7,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,2.406
4200,28,1,10,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,16,1.491
4293,28,1,14,15,playing,000000100001100110000101000000000010,000100010000001000010010110000000000,1,8.967
4155,28,1,8,7,playing,000000000010101000000010000000000000,000000000001010000000000000000001000,30,2.952
4033,28,0,3,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,1.274
4080,28,1,4,27,playing,101010001001001100010110010000100101,010101100000110010001001101000011000,10,7.338
4186,28,0,9,6,playing,000000000010100000000000000000000010,000000000001000000000010000000001000,7,2.298
4220,28,0,11,14,playing,000000000100001010001001000000000110,000000000000110100010000110000001000,11,3.697
4175,28,1,8,27,playing,000100010010101001110010110001010100,101000101001010010000101000000101011,20,7.454
4279,28,1,14,1,playing,000000000000100000000000000000000000,000000000000000000000000000000000000,25,2.064
4312,28,1,15,15,playing,000010100000101010000001011000000000,000001001001000100000010100000000010,20,18.787
4285,28,1,14,7,playing,000000000000100110000001000000000000,000000000000000000000010110000000000,14,4.088
3994,28,0,1,16,playing,100000001001011000000100100000001000,000010100000100100000011000001100000,31,8.47
4320,28,1,15,23,playing,001010100000101010010001011001000100,000101001001000100001010100010100010,10,7.082
4249,28,0,13,4,playing,000000000100000001000000000000000000,000000000000001000000001000000000000,32,1.82
4112,28,1,6,3,playing,000000000001010000000000000000000000,000000000000000000000010000000000000,12,1.335
3947,28,1,0,3,playing,000000000000100000001000000000000000,000000000000000000000100000000000000,13,2.954
4300,28,1,15,3,playing,000000000000101000000000000000000000,000000000000000100000000000000000000,11,2.375
4180,28,0,9,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,10,1.281
4318,28,1,15,21,playing,001010100000101010010001011000000100,000101001001000100001010100000100010,28,9.498
3971,28,1,0,27,playing,100101100010100010001010011001010010,000010010101011101000101100000001100,30,1.748
4202,28,1,10,3,playing,000000000000000000000010100000000000,000000000000000010000000000000000000,1,1.789
4068,28,1,4,15,playing,100010000001001000010100000000100100,010100000000010000001001000000011000,24,3.753
4009,28,1,2,1,playing,000000000000000000000000010000000000,000000000000000000000000000000000000,27,3.236
4037,28,0,3,4,playing,001000000000000000000010000000000000,010000000000100000000000000000000000,14,0.758
4271,28,0,13,26,playing,010000000111010101000110010000101010,001000001000101010101001100011010001,4,1.14
4101,28,0,5,12,playing,000000001100101000000000000000010001,000001000001000100000010001000000100,18,4.435
4130,28,1,6,21,playing,000001010001010001000100110000111000,000000100000101110000011000001000110,20,4.143
4169,28,1,8,21,playing,000100000010101001100010010001010100,100000100001010010000101000000101001,8,8.026
4039,28,0,3,6,playing,001000000000001000000010000000000000,010000100000100000000000000000000000,23,0.54
4204,28,1,10,5,playing,000000000000000000000011100000000000,010000000000000010000000000000000000,21,0.705
4339,28,0,16,6,playing,000100000000001000001000000000000000,000010000001100000000000000000000000,13,3.696
4291,28,1,14,13,playing,000000100000100110000101000000000010,000000010000001000010010110000000000,3,7.944
3951,28,1,0,7,playing,000000000000100000001000000001010000,000000000001010000000100000000000000,23,7.333
4000,28,0,1,22,playing,100000001001011000000100110000011001,000010100000100111000011000001100010,19,6.642
4345,28,0,16,12,win,000100000000011000001101000000000000,000010000001100100000000000001000100,22,1.502
4015,28,1,2,7,playing,000000000001000000010100010000000000,000000000000000000001010000100000000,15,2.777
4332,28,1,15,35,draw,101010110100111010010001011001010101,010101001011000101101110100010101010,27,2.664
4245,28,0,13,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,17,6.025
4019,28,1,2,11,playing,000000000001010000010101010000000000,000100000000000100001010000100000000,26,2.032
4287,28,1,14,9,playing,000000000000100110000001000000000010,000000000000001000000010110000000000,7,3.542
4212,28,0,11,6,playing,000000000000001000000001000000000010,000000000000000000000000110000001000,16,2.581
4070,28,1,4,17,playing,100010000001001100010100000000100100,010100000000010000001001100000011000,12,14.909
3982,28,0,1,4,playing,000000001000010000000000000000000000,000000100000000000000010000000000000,0,2.729
3990,28,0,1,12,playing,100000001001011000000000000000001000,000000100000100100000011000000100000,21,1.671
3996,28,0,1,18,playing,100000001001011000000100100000011000,000010100000100110000011000001100000,35,2.992
4210,28,0,11,4,playing,000000000000000000000001000000000010,000000000000000000000000110000000000,14,3.713
4228,28,0,11,22,playing,000100000111001010001011000000000110,001001000000110100010100110000101000,35,8.82
4328,28,1,15,31,playing,101010100100111010010001011001010100,010101001011000100101110100010100010,32,3.146
4235,28,1,12,5,playing,000000000000101000000001000000000000,000000000000010000000000100000000000,5,3.539
4192,28,0,9,12,playing,000000110010100000000001000000000010,000000000001001010000010100000001000,8,4.148
4216,28,0,11,10,playing,000000000000001010000001000000000110,000000000000010100000000110000001000,9,5.795
4011,28,1,2,3,playing,000000000000000000010000010000000000,000000000000000000000000000100000000,22,2.112
4177,28,1,8,29,playing,010100010010101001110010110001010100,101000101001010010001101000000101011,28,1.625
3963,28,1,0,19,playing,000101100000100010001010000001010010,000000000001011100000101100000001100,4,4.451
4004,28,0,1,26,playing,100000001001011000011100110000011001,010010100000100111100011000001100010,3,4.46
4128,28,1,6,19,playing,000001010001010001000100110000101000,000000100000101100000011000001000110,16,5.874
4124,28,1,6,15,playing,000001010001010000000100010000101000,000000000000101100000011000001000100,34,6.133
4051,28,0,3,18,playing,001100010000001100010011000000000001,010001100000110001000100100000010000,29,2.864
4029,28,1,2,21,playing,001000100001010000110101010001010000,010101000100000100001010001100100000,28,11.926
4277,28,0,13,32,playing,010010100111010101010110010000101010,001101001000101010101001100111010001,7,4.771
4222,28,0,11,16,playing,000000000101001010001001000000000110,000000000000110100010100110000001000,10,2.2
4091,28,0,5,2,playing,000000000100000000000000000000000000,000000000001000000000000000000000000,8,2.665
4173,28,1,8,25,playing,000100010010101001100010110001010100,100000101001010010000101000000101011,2,9.242
4324,28,1,15,27,playing,101010100000111010010001011001000100,010101001011000100001010100010100010,21,6.513
4021,28,1,2,13,playing,000000000001010000010101010000010000,000100000000000100001010001100000000,1,2.875
4076,28,1,4,23,playing,101010001001001100010100010000100100,010100100000110010001001100000011000,26,4.174
4255,28,0,13,10,playing,000000000100000001000000010000001010,000000001000001010000001100000000000,15,7.886
4002,28,0,1,24,playing,100000001001011000010100110000011001,010010100000100111000011000001100010,20,3.289
4163,28,1,8,15,playing,000100000010101000000010000001010100,000000000001010000000101000000101001,0,2.918
4226,28,0,11,20,playing,000000000111001010001011000000000110,001000000000110100010100110000101000,3,2.101
3965,28,1,0,21,playing,000101100000100010001010010001010010,000010000001011100000101100000001100,7,1.773
4043,28,0,3,10,playing,001100000000001000000011000000000000,010001100000100000000000100000000000,15,6.217
4330,28,1,15,33,playing,101010110100111010010001011001010100,010101001011000100101110100010101010,17,2.289
4233,28,1,12,3,playing,000000000000101000000000000000000000,000000000000000000000000100000000000,13,1.451
4144,28,0,7,12,playing,000001000000110001000001000000010000,000010000001001100000100000000000100,16,2.409
4269,28,0,13,24,playing,010000000110010101000110010000101010,001000001000101010001001100011010001,11,9.911
4171,28,1,8,23,playing,000100000010101001100010110001010100,100000101001010010000101000000101001,34,10.497
4157,28,1,8,9,playing,000000000010101000000010000001000000,000000000001010000000000000000101000,23,2.74
3992,28,0,1,14,playing,100000001001011000000100000000001000,000000100000100100000011000001100000,24,3.118
4267,28,0,13,22,playing,010000000100010101000110010000101010,001000001000101010000001100011010001,10,7.448
3957,28,1,0,13,playing,000100000000100000001010000001010010,000000000001010000000101000000001100,14,2.871
4182,28,0,9,2,playing,000000000010000000000000000000000000,000000000000000000000010000000000000,34,1.022
4335,28,0,16,2,playing,000000000000001000000000000000000000,000000000000100000000000000000000000,3,4.859
4308,28,1,15,11,playing,000010100000101010000000001000000000,000001001001000100000000100000000000,22,10.264
4017,28,1,2,9,playing,000000000001000000010101010000000000,000000000000000100001010000100000000,3,1.202
4120,28,1,6,11,playing,000001000001010000000100000000101000,000000000000101000000011000001000000,15,4.831
