,subject,color,gi,mi,status,bp,wp,response,rt
2715,17.0,1,14,15,playing,000100000001010100000010100010001000,000000000000101000000101000001110000,20,10.051
2655,17.0,0,11,12,win,000000000000100000001010000011100000,000010000001000000010100000000011000,27,1.222
2636,17.0,1,10,5,playing,000000000001000000010100000000000000,000000000000000000001000000001000000,12,2.103
2711,17.0,1,14,11,playing,000000000001010100000010100000001000,000000000000101000000101000000010000,30,12.852
2695,17.0,0,13,8,playing,000000000000000000000010100000001100,000000000000011000000001000000010000,15,2.989
2538,17.0,1,4,13,playing,000000000000001110000001100000001100,000000101000010001000010000000000010,5,1.849
2593,17.0,1,6,15,win,000100100001010000010101000000001000,000000000000101000000010000001110100,28,1.878
2816,17.0,0,19,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,3.376
2484,17.0,0,1,2,playing,000000000000000000000010000000000000,000000000000001000000000000000000000,12,1.964
2727,17.0,0,15,8,playing,000000000001010000000001000000000100,000100000000001000000000110000000000,4,5.023
2532,17.0,1,4,7,playing,000000000000001010000000100000001000,000000000000000001000010000000000010,8,2.343
2735,17.0,1,16,1,playing,000010000000000000000000000000000000,000000000000000000000000000000000000,20,2.604
2820,17.0,0,19,4,playing,000000000001000000000000000000010000,000000000000010100000000000000000000,29,8.029
2501,17.0,1,2,7,playing,000000000000010000000001000000010100,000000000000000100000100000000001000,3,2.579
2617,17.0,1,8,11,playing,000011010000000100000001010000000000,000000000000010000000010100000010001,6,2.672
2661,17.0,1,12,5,playing,000000000000010000000001000000001000,000000000000000000000000000000010100,14,7.25
2643,17.0,0,11,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,5.008
2707,17.0,1,14,7,playing,000000000000010100000010000000001000,000000000000001000000001000000010000,21,9.013
2570,17.0,0,5,28,playing,101010100001110100000100011011001000,010001001010001010101011100000110100,19,2.078
2640,17.0,1,10,9,playing,010100000001000000010100000000000000,000000000000100000001000000001010000,28,5.873
2719,17.0,0,15,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,4.028
2611,17.0,1,8,5,playing,000000000000000100000001010000000000,000000000000010000000000000000010000,24,6.669
2775,17.0,0,17,14,playing,000000000010100010000001000100100010,000010101000001000000010100000001000,7,7.29
2663,17.0,1,12,7,playing,000000000000010000000101000000001000,000000000000001000000000000000010100,22,9.625
2713,17.0,1,14,13,playing,000100000001010100000010100000001000,000000000000101000000101000000110000,29,2.728
2566,17.0,0,5,24,playing,101010100001110100000100010001001000,010001000010001010001011100000110100,28,2.111
2554,17.0,0,5,12,playing,000010000001110000000100010000000000,000000000010001000000011100000100000,6,8.089
2495,17.0,1,2,1,playing,000000000000000000000001000000000000,000000000000000000000000000000000000,21,5.201
2818,17.0,0,19,2,playing,000000000001000000000000000000000000,000000000000010000000000000000000000,31,2.517
2649,17.0,0,11,6,playing,000000000000000000001010000000100000,000000000001000000010100000000000000,12,7.302
2564,17.0,0,5,22,playing,100010100001110100000100010001001000,000001000010001010001011100000110100,2,15.939
2771,17.0,0,17,10,playing,000000000010100010000000000100100000,000010001000001000000000100000001000,34,2.172
2685,17.0,1,12,29,playing,010110100011010000110101101001001000,101001000100101010001010000110110100,8,3.081
2795,17.0,1,18,15,playing,000100000000101000001011010000001000,001011000001010000000100100000000000,30,5.84
2697,17.0,0,13,10,playing,000000000000000100000010100000001100,000000100000011000000001000000010000,12,9.279
2703,17.0,1,14,3,playing,000000000000010000000010000000000000,000000000000000000000000000000010000,23,3.81
2511,17.0,1,2,17,playing,000001000000011000000011100000110100,000110010000100100000100010000001000,34,4.693
2717,17.0,1,14,17,playing,000100000001010100010010100010001000,000000000000101000001101000001110000,10,1.828
2581,17.0,1,6,3,playing,000000000000010000000001000000000000,000000000000001000000000000000000000,33,1.804
2657,17.0,1,12,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,31,2.751
2813,17.0,1,18,33,playing,010100010100101100111011010011001010,101011100011010011000100100100110100,26,0.973
2552,17.0,0,5,10,playing,000010000001110000000100000000000000,000000000010001000000011100000000000,25,2.277
2519,17.0,0,3,6,playing,000000000000100000000001000000000010,000000000000001010000000100000000000,21,3.916
2671,17.0,1,12,15,playing,000000100001010000010101000001001000,001001000000001000000010000000110100,20,12.023
2833,17.0,1,20,9,playing,000000000000001000000010100000001010,000000000000010110000001000000000000,4,2.076
2805,17.0,1,18,25,playing,010100010000101100011011010001001000,001011100001010010000100100000110100,10,6.151
2558,17.0,0,5,16,playing,000010100001110000000100010000001000,000001000010001000001011100000100000,0,4.01
2609,17.0,1,8,3,playing,000000000000000100000001000000000000,000000000000010000000000000000000000,31,1.682
2739,17.0,1,16,5,playing,000010000000010000000100000000000000,000000000000000000001010000000000000,14,3.968
2743,17.0,1,16,9,playing,000011000001010000000100000000000000,000000000000001000001010000001000000,12,3.769
2809,17.0,1,18,29,playing,010100010100101100111011010001001000,001011100011010010000100100100110100,0,2.655
2781,17.0,1,18,1,playing,000000000000000000000001000000000000,000000000000000000000000000000000000,11,1.6
2699,17.0,0,13,12,win,000000000000100100000010100000001100,000000100000011000000101000000010000,2,1.431
2763,17.0,0,17,2,playing,000000000010000000000000000000000000,000000000000000000000000100000000000,30,2.269
2767,17.0,0,17,6,playing,000000000010000000000000000100100000,000010001000000000000000100000000000,12,8.93
2723,17.0,0,15,4,playing,000000000001010000000000000000000000,000000000000000000000000110000000000,23,2.248
2490,17.0,0,1,8,playing,000000000000100000000011000000000010,000000000000001010000000100000001000,8,1.633
2528,17.0,1,4,3,playing,000000000000001000000000100000000000,000000000000000000000010000000000000,34,5.427
2721,17.0,0,15,2,playing,000000000001000000000000000000000000,000000000000000000000000100000000000,13,5.122
2556,17.0,0,5,14,playing,000010100001110000000100010000000000,000001000010001000000011100000100000,32,3.315
2779,17.0,0,17,18,win,000000010011100010000001000100100010,000010101000001100000010110000001000,13,1.346
2548,17.0,0,5,6,playing,000000000001100000000100000000000000,000000000000001000000010100000000000,13,4.056
2689,17.0,0,13,2,playing,000000000000000000000010000000000000,000000000000010000000000000000000000,24,5.417
2550,17.0,0,5,8,playing,000000000001110000000100000000000000,000000000010001000000010100000000000,4,2.63
2675,17.0,1,12,19,playing,000100100011010000010101000001001000,001001000000001000001010000100110100,12,1.789
2474,17.0,1,0,3,playing,000000000000010000000001000000000000,000000000000100000000000000000000000,3,3.927
2534,17.0,1,4,9,playing,000000000000001110000000100000001000,000000001000000001000010000000000010,13,1.954
2645,17.0,0,11,2,playing,000000000000000000000010000000000000,000000000000000000010000000000000000,20,5.433
2509,17.0,1,2,15,playing,000001000000011000000011100000010100,000110010000000100000100010000001000,12,13.484
2583,17.0,1,6,5,playing,000000000000010000000101000000000000,000000000000001000000000000000000100,22,2.301
2745,17.0,1,16,11,playing,000111000001010000000100000000000000,000000000000101000001010000001000000,2,1.48
2478,17.0,1,0,7,playing,000000000000010000000001000000010100,000100000000100000000010000000000000,20,2.952
2822,17.0,0,19,6,playing,000000000001000000000000000001010000,000000000000011100000000000000000000,16,2.818
2751,17.0,1,16,17,playing,000111000001010000010100000000101000,001000100000101000001010000001000100,27,2.327
2755,17.0,1,16,21,playing,010111000001010000010100100000101000,001000100000101000001010000101010100,8,14.021
2594,17.0,0,7,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,2.579
2705,17.0,1,14,5,playing,000000000000010100000010000000000000,000000000000000000000001000000010000,14,5.885
2729,17.0,0,15,10,playing,000010000001010000000001000000000100,000100000000101000000000110000000000,21,2.878
2513,17.0,0,3,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,12,6.587
2619,17.0,1,8,13,playing,000011010000001100000001010000000000,000000100000010000000010100000010001,32,2.63
2482,17.0,0,1,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,4.208
2589,17.0,1,6,11,playing,000000100001010000000101000000001000,000000000000001000000010000000110100,12,7.579
2562,17.0,0,5,20,playing,100010100001110000000100010001001000,000001000010001010001011100000110000,15,4.339
2642,17.0,1,10,11,win,010100000001000000010100000000100000,000000000000100000001000000011010000,4,1.498
2737,17.0,1,16,3,playing,000010000000010000000000000000000000,000000000000000000001000000000000000,22,1.339
2546,17.0,0,5,4,playing,000000000001000000000100000000000000,000000000000001000000010000000000000,12,4.551
2709,17.0,1,14,9,playing,000000000001010100000010000000001000,000000000000001000000101000000010000,12,3.154
2789,17.0,1,18,9,playing,000000000000100000001011010000000000,000010000001010000000000100000000000,21,2.294
2591,17.0,1,6,13,playing,000000100001010000010101000000001000,000000000000101000000010000000110100,29,3.368
2476,17.0,1,0,5,playing,000000000000010000000001000000010000,000100000000100000000000000000000000,22,6.28
