,subject,color,gi,mi,status,bp,wp,response,rt
615,3,0,6,20,playing,001001000001010001000101000000110010,010110000000001110000010100001000100,6,1.401
693,3,1,15,7,playing,001010000000001000000000000000000100,000100000000010000000001000000000000,24,3.455
763,3,0,26,16,playing,000010100000010110000001000001100000,000001011000101000000000100000011000,22,9.164
700,3,1,17,1,playing,000000000000000000000100000000000000,000000000000000000000000000000000000,13,1.136
658,3,1,11,5,playing,000000000000000000000001000000101000,000000000000000000000010000000010000,14,4.026
675,3,1,13,17,playing,000010000000101110010101000000010000,000100010001010001000010100000001000,20,6.847
739,3,1,23,15,playing,000000000001001000100111000010000100,000010100000100100001000100000010000,2,19.424
634,3,1,9,9,playing,000110000000101000000100000000000000,000001000001010000000001000000000000,30,1.703
627,3,0,8,2,playing,000000000000010000000000000000000000,000000000000000000000000000000010000,23,2.746
591,3,0,2,12,win,000000000000101000001110000000100000,000001100000010000100001000000001000,3,2.734
733,3,1,23,3,playing,000000000000000000000110000000000000,000000000000100000000000000000000000,20,2.972
639,3,0,10,2,playing,000000000000100000000000000000000000,000000000000000000000100000000000000,22,3.131
626,3,0,8,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1.735
754,3,1,25,7,win,000000000000001000000010000000011000,000000000011100000000000000000000000,13,2.41
728,3,0,22,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1.108
681,3,1,13,29,playing,101011001000101110010101000000110010,000100010111010001001010101010001001,18,17.522
619,3,0,6,28,playing,001001100001010001011101000000111010,010110001010101110100010100001000100,28,11.864
594,3,1,3,5,playing,000010000000000000000000000010100000,000000000000001000000010000000000000,32,8.976
696,3,0,16,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,2.659
648,3,0,10,20,playing,001001000000101000001010010010010100,000010000010010010000101100001101000,8,2.042
719,3,0,20,6,playing,000100000000010000000001000000000000,000000000000100000000100000000000100,22,3.329
579,3,1,1,5,playing,000000000000000010000000100000001000,000000000000001000000010000000000000,8,1.35
714,3,1,19,5,playing,000000000000000000000001000000001100,000010000000000000000010000000000000,13,4.404
734,3,1,23,5,playing,000000000000000000000111000000000000,000000000000100000001000000000000000,24,1.296
716,3,0,20,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1.233
750,3,0,24,18,win,001010000001110000000111000000100000,010100001010001000001000100001001000,31,2.324
664,3,0,12,2,playing,000000000000000000000100000000000000,000000000000000000000000000001000000,23,1.447
746,3,0,24,10,playing,000000000001110000000100000000100000,010100000010001000001000000000000000,2,2.84
642,3,0,10,8,playing,001000000000101000000010000000000000,000000000010010000000100000000001000,20,4.189
736,3,1,23,9,playing,000000000001001000000111000000000000,000000100000100000001000100000000000,31,6.022
770,3,0,26,30,playing,011010100100010110001011000101100010,100101011001101000010100100010011100,26,9.833
731,3,0,22,6,win,000000000001110000000000000000000000,000000000000000000000000000001101000,14,0.872
702,3,1,17,5,playing,000000000000000000001100000000100000,000000000000010000000010000000000000,31,3.569
651,3,0,10,26,playing,001001001000101001001010010010010101,000010100010010110000101101001101000,0,8.999
758,3,0,26,6,playing,000000000000010100000000000001000000,000000001000001000000000100000000000,4,4.33
656,3,1,11,1,playing,000000000000000000000000000000001000,000000000000000000000000000000000000,22,1.745
718,3,0,20,4,playing,000000000000010000000001000000000000,000000000000100000000100000000000000,3,10.24
673,3,1,13,13,playing,000010000000101100000101000000010000,000100010001010000000010000000001000,24,4.874
665,3,0,12,4,playing,000000000000000000000101000000000000,000010000000000000000000000001000000,22,5.685
652,3,0,10,28,playing,101001001000101001001010010010010101,010010100010010110000101101001101000,18,13.182
752,3,1,25,3,playing,000000000000001000000000000000010000,000000000000100000000000000000000000,10,2.249
581,3,1,1,9,playing,000000000000000010000000100000101100,000000101000001000000010000000000000,31,3.9
676,3,1,13,19,playing,100010000000101110010101000000010000,000100010001010001001010100000001000,9,9.065
633,3,1,9,7,playing,000110000000001000000100000000000000,000001000000010000000001000000000000,11,5.66
735,3,1,23,7,playing,000000000000001000000111000000000000,000000000000100000001000100000000000,6,8.689
761,3,0,26,12,playing,000010000000010110000001000001000000,000001011000001000000000100000001000,6,1.726
690,3,1,15,1,playing,001000000000000000000000000000000000,000000000000000000000000000000000000,13,0.982
753,3,1,25,5,playing,000000000000001000000010000000010000,000000000010100000000000000000000000,11,5.956
756,3,0,26,2,playing,000000000000010000000000000000000000,000000001000000000000000000000000000,15,1.598
682,3,1,13,31,playing,101011001000101110010101000000110110,000100010111010001101010101010001001,27,2.369
699,3,0,16,6,win,000000000000000000000011100000000000,000000000000110000001000000000000000,21,1.165
729,3,0,22,2,playing,000000000000010000000000000000000000,000000000000000000000000000001000000,11,3.243
691,3,1,15,3,playing,001010000000000000000000000000000000,000000000000010000000000000000000000,3,3.175
755,3,0,26,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1.625
604,3,1,5,9,win,000000000000110000000011000100000000,000010000000001000000000100000001000,34,3.665
603,3,1,5,7,playing,000000000000110000000011000000000000,000000000000001000000000100000001000,4,5.296
598,3,0,4,4,playing,000000000000001000000010000000000000,000100000000010000000000000000000000,30,2.983
613,3,0,6,16,playing,001001000001010001000101000000010000,010110000000001110000010000001000000,30,6.572
