,subject,color,gi,mi,status,bp,wp,response,rt
0,13,1,0,0,playing,000000000100000000111000000100000000,110000000010000000000000000010000000,21,1804
0,13,1,0,0,playing,000000000000000000000000000100000000,000000000000000000000000000000000000,28,7224
0,13,1,0,0,playing,000000000000100000001010000100100000,000000000000001000000100010000001000,28,8971
0,13,1,0,0,playing,000100010001101100011010111001101100,011011100010010011100101000100010001,34,5096
0,13,1,0,0,playing,000100010000101000000010100000100000,011010100000010000000100000000000000,23,16190
0,13,1,0,0,playing,000100010001101100011010111011101100,011011100010010011100101000100010011,9,5911
0,13,1,0,0,playing,100010100011011010001100011100011001,011101010100100101010011100000100100,34,6944
0,13,1,0,0,playing,000110000100101000111001000101010000,111000100011010000000100100010100000,32,6942
0,13,0,0,0,playing,001001110011101000001100100100110100,010110000100010110110011000011001010,8,1791
0,13,0,0,0,playing,000000000000000000000000101000000000,000000000000001000000000010000000000,16,10753
0,13,0,0,0,playing,000100000001000000001010000110000000,001010000000100000010100000001000000,10,6219
0,13,1,0,0,playing,000000000001000000000100000000000000,000000000000000000000000000000100000,31,4883
0,13,1,0,0,playing,000000010000100000000010000000000000,010010000000000000000000000000000000,2,13771
0,13,1,0,0,playing,010000000001000000010110000010000000,000010000010100000001000000100000000,31,2332
0,13,1,0,0,playing,010000000001000000010010000000000000,000000000000100000001000000100000000,4,9948
0,13,0,0,0,playing,000000000001000000001010000110000000,001000000000100000010100000001000000,3,4829
