,subject,color,gi,mi,status,bp,wp,response,rt
0,22,1,0,0,playing,110000000010100000001000000100001000,001000000000000000110000000001110000,28,3168
0,22,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,4,8628
0,22,0,0,0,playing,110111001001101100001000000001100010,001000100010010010010101010110010101,18,4921
0,22,1,0,0,playing,000100000000000000000000000000000000,000000000000000000000000000000000000,22,9178
0,22,0,0,0,playing,000001100000001110000010000000000000,000000010000010001000000100100100000,23,11000
0,22,0,0,0,playing,000110000001000000010111000000111000,010001000010110000001000100101000001,33,2575
0,22,1,0,0,playing,001101000010001000101000110001010100,000010000001110110000111000000101000,8,14654
0,22,1,0,0,playing,100001100010100001000000000100010000,000000011000011100000001000000000001,16,2097
0,22,1,0,0,playing,000000001000000000000000000000000000,000000000000000000000000000000000000,4,6995
0,22,0,0,0,playing,000111000000000000000000000000000000,001000100000010000000000000000000000,12,2246
0,22,0,0,0,playing,001011100010101110010011011001010010,110100011101010001001100100110101001,18,2250
0,22,1,0,0,playing,000000000000011000000001000000000000,000000000000100000010000000000000000,15,10377
0,22,1,0,0,playing,000000000000011000000000000000000000,000000000000000000010000000000000000,12,3922
0,22,0,0,0,playing,000000000000010000000000000000000000,100000000000000000000000000000000000,12,2255
0,22,1,0,0,playing,000000000000000000000000000000001000,000000000000000000000000000000000000,10,3129
0,22,0,0,0,playing,000100000000100000000000000000000000,100000000000000000000100000000000000,13,5889
0,22,1,0,0,playing,000101000000001000101000100000010000,000010000000110000000111000000000000,32,7809
0,22,0,0,0,playing,010111000001101100001000000001100010,001000100010010010010101010010010100,8,8529
0,22,0,0,0,playing,000000100000000100000000000000000000,000000000000000000000000100100000000,14,3033
0,22,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,6807
0,22,0,0,0,playing,000010000001000000010111000000100000,010000000010110000001000100100000000,3,8676
0,22,0,0,0,playing,000110000001000000010111000000101000,010001000010110000001000100100000001,31,5902
0,22,1,0,0,playing,000000001000000001000000000000000000,000010000000000000000000000000000000,26,1937
0,22,1,0,0,playing,100000100110000000100000000000000000,000111000000000000000000000100000000,2,1236
0,22,0,0,0,playing,100000000000000000000000000000000000,000000000000100000000000000000000000,1,9121
0,22,1,0,0,playing,011001000001011000000101000000100100,000110000000100100011010000000011000,28,1901
0,22,0,0,0,playing,000011100010101110000011000000000000,000100010001010001001000100100101000,29,7168
0,22,0,0,0,playing,000110000000000000000000000000000000,001000000000010000000000000000000000,5,2790
0,22,1,0,0,playing,011000000100010000000100000100001000,000100000011100000011000000000000000,28,3091
0,22,1,0,0,playing,100000000110000000100000000000000000,000011000000000000000000000100000000,3,5377
0,22,1,0,0,playing,100000000100000000000000000000000000,000010000000000000000000000000000000,5,10526
0,22,1,0,0,playing,000000000000000000000000010100000010,100000000000000010000000000000000000,1,4060
0,22,1,0,0,playing,001000000001011000000101000000000100,000100000000100100010010000000001000,20,5027
0,22,1,0,0,playing,001000000000000000010000010100000010,110000000010000010000000000000000000,20,2428
0,22,1,0,0,playing,100000000100000000100000000000000000,000011000000000000000000000000000000,27,1253
0,22,1,0,0,playing,000100000000000000101000100000000000,000000000000000000000111000000000000,13,5599
0,22,0,0,0,playing,000111000001101100001000000001100000,001000100010010010000101010010010000,34,12675
0,22,1,0,0,playing,000000000000000000000000010000000010,100000000000000000000000000000000000,16,3463
0,22,0,0,0,playing,000010000000000000000111000000000000,000000000010010000001000100000000000,30,5213
0,22,1,0,0,playing,110000000010000000001000000100000000,001000000000000000110000000001000000,30,2641
0,22,0,0,0,playing,000000100000001100000000000000000000,000000000000010000000000100100000000,22,2079
0,22,1,0,0,playing,100000000000000001000000000100000000,000000001000000000000000000000000001,7,4109
0,22,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,3,4925
0,22,1,0,0,playing,001101000000001000101000100000010000,000010000000110000000111000000001000,11,7215
0,22,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,5140
0,22,1,0,0,playing,010000000100000000000100000000001000,000000000010000000011000000000000000,11,4497
0,22,0,0,0,playing,000100000000110000001000000000000000,100000000010001000000100000000000000,4,4579
0,22,0,0,0,playing,000001100000001110000011000000000000,000000010000010001000000100100101000,4,2143
0,22,0,0,0,playing,000110000000110000001000000000000000,100000000010001000000110000000000000,28,2383
0,22,0,0,0,playing,000111000000101100001000000000000000,001000100000010010000101000010000000,11,10115
0,22,0,0,0,playing,000110000001100000000000000000000000,001000000000000000010100000000000001,10,3770
0,22,1,0,0,playing,000000011000000001000000000000000000,000010000000000000000000001000000000,6,2365
0,22,1,0,0,playing,100001100010000001000000000100010000,000000011000001100000001000000000001,13,8487
0,22,1,0,0,playing,001101000010001001101000110001010100,000010001001110110000111000000101000,1,10080
0,22,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,0,7716
0,22,1,0,0,playing,000101000000000000101000100000010000,000010000000010000000111000000000000,12,7935
0,22,1,0,0,playing,001000000000000000000000010100000010,110000000000000010000000000000000000,10,2418
