,subject,color,gi,mi,status,bp,wp,response,rt
134,0,0,8,2,playing,000000000000000000000001000000000000,000000000000000000000100000000000000,25,1.456
152,0,1,9,5,playing,000000000000100000000101000000000000,000000000001000000001000000000000000,30,0.923
166,0,0,10,6,playing,000000000001010000000100000000000000,000000000000100000000001000000010000,29,1.786
130,0,1,7,19,playing,000101000011100100010010100000001000,001010000000011000000101000001010100,9,2.052
191,0,1,11,15,playing,010000000100011000010001000010100000,000010000011100000001100000000010000,6,13.675
253,0,1,15,5,playing,000000000000000100001000100000000000,000000000000011000000000000000000000,32,2.513
98,0,0,6,2,playing,000000000001000000000000000000000000,000000000000000000000010000000000000,12,2.167
154,0,1,9,7,playing,000000000000100000000101000001000000,000000000001000000001000000000100000,3,9.67
58,0,0,2,18,playing,010000000010100000001011000011001000,001011000001000000010100000000110100,3,2.615
138,0,0,8,6,playing,000000000000000100000001010000000000,000001000000000000000100100000000000,7,1.77
174,0,0,10,14,playing,001000000001011000010100000001000000,000001000000100100001001000100010000,24,3.669
20,0,1,1,3,playing,000000000000000000000010000000000100,000000000000001000000000000000000000,24,6.654
296,0,0,18,4,playing,000000000000000000001100000000000000,000000000000000000000010000000001000,2,5.007
197,0,1,11,21,playing,010001000100011000010011000010100100,000010100011100000001100100000011000,3,2.67
268,0,0,16,4,playing,000000000001100000000000000000000000,000000000000010000000001000000000000,20,1.325
50,0,0,2,10,playing,000000000010100000001000000011000000,000010000001000000010000000000110000,22,1.337
300,0,0,18,8,playing,001000000001000000001100000000000000,000000000000000010000010000001001000,1,6.944
282,0,1,17,5,playing,000000000000000000000000000001101000,000000000000001000000000000000010000,22,1.76
16,0,0,0,16,win,000000000001011100001110000001000000,001001000000100010000001100000010100,19,3.977
116,0,1,7,5,playing,000000000000100100000010000000000000,000000000000011000000000000000000000,21,3.313
284,0,1,17,7,playing,000000000000010000000000000001101000,000000000000001000000010000000010000,24,4.053
38,0,1,1,21,playing,000001110000010010001010001000100110,000000000010001101000001110001011000,4,4.188
290,0,1,17,13,playing,000000000000010000000001000001101110,000000110000001000000010100000010000,35,1.737
90,0,1,5,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,11,2.699
270,0,0,16,6,playing,000000000001100000001000000000000000,000000000010010000000001000000000000,30,2.572
6,0,0,0,6,playing,000000000001001000000100000000000000,000000000000000000000000100000010100,13,2.02
82,0,0,4,4,playing,000000000000000000000110000000000000,000000000000000100000000000000010000,14,2.113
