,subject,color,gi,mi,status,bp,wp,response,rt
5263,34,0,16,12,playing,100000000010000000001001010000000010,000000011000000100000000000000100101,9,13.757
5202,34,0,14,4,playing,100000000010000000000000000000000000,000000000000000000000000000000000101,34,2.016
5216,34,1,15,1,playing,000000000000000000000000000000000001,000000000000000000000000000000000000,25,2.431
5214,34,0,14,16,win,100000001010000010000001110000000010,000001010000000101000000001000001101,22,4.339
5044,34,0,6,28,playing,000000010100001101101100100110100101,110101101000010010010001000001011010,4,6.465
4995,34,1,5,5,playing,000000001000000000000010100000000000,100000000000000000000100000000000000,23,2.188
5134,34,0,10,10,playing,100000001000000000000100001000000010,001000000000010000000000000001001001,25,9.824
5097,34,0,8,32,playing,100101110100010011100010110001010100,010010001001001100011101000110101011,10,31.296
5236,34,1,15,21,playing,000010110010010001000000100010001101,000001000000001110001010011000100010,19,14.047
5265,34,0,16,14,playing,100000000110000000001001010000000010,000000011000000100000000000000101101,31,4.683
5024,34,0,6,8,playing,000000000100000001000000000110000000,000000001000000000010001000001000000,18,6.437
4917,34,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,0,27.458
5009,34,1,5,19,playing,000000001000101001000010100000101101,101000100000010010000101000000010010,26,2.173
5188,34,1,13,7,playing,000000000000000101000000000000000101,100000000000000000000000100000000010,16,0.864
5032,34,0,6,16,playing,000000000100001101100000000110000001,100001001000000010010001000001010000,24,9.478
4962,34,1,3,3,playing,100000000000000000000000000000010000,010000000000000000000000000000000000,21,1.826
4955,34,0,2,12,playing,100000000000011000001000010000000010,000010001000100000000000000000001101,15,5.744
5194,34,1,13,13,playing,000001010000000101000001000000000101,100000000000000010000000111000000010,31,7.052
4928,34,1,1,1,playing,100000000000000000000000000000000000,000000000000000000000000000000000000,8,2.202
4977,34,0,4,4,playing,100000000000000001000000000000000000,000001001000000000000000000000000000,6,1.498
5104,34,1,9,5,playing,000000000000000000000010000000000101,100000000000000000000000000000000010,26,7.741
5126,34,0,10,2,playing,100000000000000000000000000000000000,000000000000000000000000000000000001,8,1.739
5047,34,1,7,1,playing,000000001000000000000000000000000000,000000000000000000000000000000000000,0,5.47
5051,34,1,7,5,playing,000000001000000000000000000000001010,100000000000000000000000100000000000,33,1.949
5163,34,0,12,4,playing,100000000010000000000000000000000000,000000000000000000000000000000000101,34,1.728
5016,34,0,6,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,27,4.257
5198,34,0,14,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,0,12.864
4953,34,0,2,10,playing,100000000000011000001000010000000000,000010000000100000000000000000001101,34,2.404
5079,34,0,8,14,playing,100000000000010000000010110001000100,000000000001001000000001000010101010,5,2.96
