,subject,color,gi,mi,status,bp,wp,response,rt
5492,36.0,1,11,19,playing,000100100000010000011100010000011010,000001010000001100000011100000100100,18,4.134
5389,36.0,1,5,7,playing,000000000000110000001100000000000000,000010000000001000000001000000000000,22,26.11
5431,36.0,0,8,12,playing,000001001000001100000011000000000000,000000100000000010000000100000011100,34,6.101
5488,36.0,1,11,15,playing,000100100000010000001100010000011000,000001010000001100000011100000000000,30,11.246
5343,36.0,1,1,9,playing,001000000000110000000000000110000000,000000000000000000001000000001100100,31,85.352
5358,36.0,1,3,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,12,5.186
5397,36.0,0,6,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,12,5.855
5391,36.0,1,5,9,playing,000001000000110000001100000000000000,000010000000001000000011000000000000,29,3.837
5403,36.0,0,6,6,playing,000000000001100000001000000000000000,000000000000010000000011000000000000,21,14.939
5494,36.0,1,11,21,playing,000100100000110000011100010000011010,000001010000001100100011100000100100,27,23.929
5480,36.0,1,11,7,playing,000000100000010000001100000000000000,000000000000001100000010000000000000,5,23.692
5405,36.0,0,6,8,playing,000000000001100000001100000000000000,000100000000010000000011000000000000,33,2.08
5387,36.0,1,5,5,playing,000000000000110000001000000000000000,000000000000001000000001000000000000,4,11.477
5454,36.0,1,9,21,playing,000011000001000110000001100001101001,001000110000111000000010010000010010,8,3.883
5474,36.0,1,11,1,playing,000000000000000000000100000000000000,000000000000000000000000000000000000,14,15.185
5355,36.0,0,2,6,playing,001010000001000000000000000000000000,000000000000000000000011100000000000,21,3.265
5427,36.0,0,8,8,playing,000000000000001100000011000000000000,000000100000000010000000100000010000,5,25.705
5440,36.0,1,9,7,playing,000000000000000100000001100001000000,000000000000011000000010000000000000,6,18.458
5458,36.0,1,9,25,playing,000011000001000110011001100001101001,011000111000111000000010010000010010,0,34.983
5498,36.0,1,11,25,playing,001100100001110000011100010000011010,010001010000001100100011100100100100,29,4.363
5366,36.0,1,3,9,playing,000000000000010000000100000000011001,000000000000100000001010000000100000,6,38.513
5335,36.0,1,1,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,29,9.12
5353,36.0,0,2,4,playing,001000000001000000000000000000000000,000000000000000000000011000000000000,4,22.606
5349,36.0,0,2,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,17.47
5456,36.0,1,9,23,playing,000011000001000110001001100001101001,001000111000111000000010010000010010,1,45.147
5460,36.0,1,9,27,playing,000111000001000110011001100001101001,111000111000111000000010010000010010,27,2.995
5360,36.0,1,3,3,playing,000000000000010000000000000000000001,000000000000100000000000000000000000,22,6.247
5467,36.0,0,10,4,playing,000000000000000000000110000000000000,000000000000000100000001000000000000,12,34.181
5423,36.0,0,8,4,playing,000000000000000000000011000000000000,000000100000000000000000100000000000,15,6.451
5322,36.0,0,0,2,playing,000000000000000000000000000100000000,000000000000000000000000000000000001,8,15.875
5375,36.0,0,4,2,playing,000000000000001000000000000000000000,000000000000000000010000000000000000,22,10.383
5364,36.0,1,3,7,playing,000000000000010000000000000000011001,000000000000100000001010000000000000,30,9.035
5383,36.0,1,5,1,playing,000000000000100000000000000000000000,000000000000000000000000000000000000,23,7.977
5415,36.0,1,7,3,playing,000110000000000000000000000000000000,000000000000000000000001000000000000,22,6.496
5407,36.0,0,6,10,playing,000000000001100000001100000000000100,000100000000011000000011000000000000,32,25.964
5381,36.0,0,4,8,win,000000000000001000000011100000000000,000000100000000000110100000000000000,25,1.582
5469,36.0,0,10,6,playing,000000000000100000000110000000000000,000000000000001100000001000000000000,4,15.119
5395,36.0,1,5,13,playing,000001000010110000001100000000100000,000110000000001000000011000001000000,11,6.214
5486,36.0,1,11,13,playing,000100100000010000001100010000001000,000001000000001100000011100000000000,7,69.411
5417,36.0,1,7,5,playing,000111000000000000000000000000000000,000000000000000000000011000000000000,6,3.613
5490,36.0,1,11,17,playing,000100100000010000001100010000011010,000001010000001100000011100000100000,33,8.113
5332,36.0,0,0,12,playing,100000001000000000000101000100100000,000001000000110100000000000000001001,14,7.536
5370,36.0,1,3,13,playing,000000000000011000000100000010011001,000010100000100000001010000000100000,5,7.093
5411,36.0,0,6,14,win,000010000001100000001100000000001100,000100000000011100000011000000010000,28,2.238
