,subject,color,gi,mi,status,bp,wp,response,rt
1986,13,0,1,8,playing,000000000011000000001000000100000000,000000000100000000110000000001000000,21,21.03
2085,13,1,6,23,playing,000100010001101100010010100000101100,011010100010010010000101000000010001,27,5.741
2116,13,0,7,18,playing,100100000011000000001010000110001000,001010000100100000010100100001100000,31,4.806
2143,13,1,8,9,playing,000000000001010000001100000100000000,000100000000100000010001000000000000,2,27.947
2104,13,0,7,6,playing,000000000000000000001000000110000000,000000000000100000010000000001000000,11,9.523
2120,13,0,7,22,playing,100100000011001000001010000110011000,001010000100110000010101100001100000,5,5.635
2075,13,1,6,13,playing,000100010000101000000010100000100000,011010100000010000000100000000000000,23,16.19
2073,13,1,6,11,playing,000100010000101000000010000000100000,011010000000010000000100000000000000,6,1.852
2159,13,1,8,25,playing,100010100011011000001100010100011000,011101000000100100010011100000100100,9,8.038
2002,13,0,1,24,playing,001001000011100000001100100100110100,010100000100010100110011000011001000,6,7.32
2036,13,0,3,12,win,000100000001001100000100000100000000,000001000000110000000001000000010100,19,4.924
2000,13,0,1,22,playing,001001000011100000001100000100110100,010100000100010000110011000011001000,24,5.924
2232,13,1,12,15,playing,010100000001001000001010000011000000,001001000000110000010100000100000000,30,2.923
2049,13,0,5,2,playing,000000000000000000000000001000000000,000000000000000000000000010000000000,24,22.368
2026,13,0,3,2,playing,000000000000000000000000000100000000,000000000000010000000000000000000000,11,16.827
2040,13,1,4,3,playing,000000000001000000000100000000000000,000000000000000000000000000000100000,31,4.883
2061,13,0,5,14,win,000001000000010010000110101000000000,000000001000001100000001010000010001,29,2.06
2137,13,1,8,3,playing,000000000001000000000000000100000000,000000000000000000010000000000000000,3,2.96
1965,13,1,0,23,playing,000110000100101000111001000101010000,111000100011010000000100100010100000,32,6.942
2147,13,1,8,13,playing,100010000001010000001100000100000000,011100000000100000010001000000000000,22,6.129
2053,13,0,5,6,playing,000000000000000010000000101000000000,000000000000001100000000010000000000,13,7.927
2135,13,1,8,1,playing,000000000000000000000000000100000000,000000000000000000000000000000000000,19,6.57
2102,13,0,7,4,playing,000000000000000000000000000110000000,000000000000000000010000000001000000,20,8.26
2145,13,1,8,11,playing,000010000001010000001100000100000000,001100000000100000010001000000000000,1,16.289
2106,13,0,7,8,playing,000000000001000000001000000110000000,001000000000100000010000000001000000,22,5.61
2077,13,1,6,15,playing,000100010000101000000010100000101000,011010100000010000000101000000000000,31,8.814
2067,13,1,6,5,playing,000000010000100000000010000000000000,010010000000000000000000000000000000,2,13.771
2198,13,1,10,17,playing,010100000001000000010110000011100000,100011000010100000001000000100010000,23,13.476
2248,13,1,12,31,playing,010110100001001110001010101011010001,001001010100110001010100010100101110,0,2.926
2098,13,0,7,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,27,12.484
1971,13,1,0,29,playing,000111000100101110111001000101010000,111000110011010001000100100010101000,35,29.137
2176,13,0,9,6,playing,000000000000100000000000000110000000,000000000001000000010010000000000000,21,4.376
1959,13,1,0,17,playing,000100000100100000111000000101010000,111000000011000000000100000010100000,13,16.713
2071,13,1,6,9,playing,000100010000101000000010000000000000,011010000000000000000100000000000000,13,14.117
2016,13,1,2,7,playing,000000000000100000000010000100100000,000000000000001000000000010000001000,21,4.089
2114,13,0,7,16,playing,100100000011000000001010000110000000,001010000100100000010100000001100000,32,35.345
2163,13,1,8,29,playing,100010100011011010001100010100011001,011101010100100100010011100000100100,17,6.508
2006,13,0,1,28,playing,001001100011101000001100100100110100,010100000100010110110011000011001010,7,9.738
2236,13,1,12,19,playing,010110000001001000001010100011000000,001001000000110000010100000100100010,25,24.142
