,subject,color,gi,mi,status,bp,wp,response,rt
3845,25.0,0,15,12,playing,000101000000000000101000100000010000,000010000000110000000111000000000000,14,14.566
3720,25.0,1,6,31,playing,000011100010101110010011011001010010,010100011001010001001100100110101001,0,14.868
3857,25.0,0,15,24,playing,001101000010001000101000110001010100,000010001001110110000111000000101000,17,15.804
3607,25.0,0,1,6,playing,000000011000000001000000000000000000,000010100000000000000000001000000000,16,2.928
3724,25.0,1,6,35,draw,001011100010101110110011011001010010,110100011101010001001100100110101001,33,2.503
3849,25.0,0,15,16,playing,001101000000001000101000100000010000,000010000001110000000111000000001000,10,4.99
3756,25.0,0,9,4,playing,100000000100000000000000000000000000,000011000000000000000000000000000000,18,2.332
3855,25.0,0,15,22,playing,001101000010001000101000100001010100,000010000001110110000111000000101000,25,25.027
3767,25.0,1,10,5,playing,000000000001110000000000000000000000,000100000000000000010000000000000000,14,1.77
3792,25.0,0,13,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,2.694
3833,25.0,0,15,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,3,4.535
3681,25.0,0,5,10,playing,001000000000000000010000010100000010,110000000010000010001000000000000000,30,2.294
3847,25.0,0,15,14,playing,000101000000001000101000100000010000,000010000000110000000111000000001000,2,5.374
3597,25.0,1,0,5,playing,110000000010000000000000000000000000,000000000001100000000000000000000000,3,8.072
3599,25.0,1,0,7,playing,110000000010000000010000000000000000,000100000001100000000000000000000000,2,7.813
3696,25.0,1,6,7,playing,000000100000001100000010000000000000,000000000000010000000000100100000000,30,4.38
3647,25.0,1,4,9,playing,000111000000100000001000000000000000,001000100000010000000100000000000000,28,2.118
3823,25.0,1,14,11,playing,000010000001000000000111000000100000,000000000010110000001000100000000000,1,12.312
3750,25.0,1,8,9,playing,000110000011100000000000000000000000,001000000000000000010100000000000001,13,5.548
3827,25.0,1,14,15,playing,000110000001000000010111000000100000,010000000010110000001000100100000000,5,17.647
3671,25.0,0,5,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,34,5.469
3853,25.0,0,15,20,playing,001101000010001000101000100000010100,000010000001110100000111000000101000,29,14.341
3605,25.0,0,1,4,playing,000000001000000001000000000000000000,000010000000000000000000001000000000,7,4.648
3746,25.0,1,8,5,playing,000110000001000000000000000000000000,001000000000000000000000000000000001,19,2.856
3595,25.0,1,0,3,playing,110000000000000000000000000000000000,000000000000100000000000000000000000,11,8.34
3603,25.0,0,1,2,playing,000000001000000000000000000000000000,000010000000000000000000000000000000,17,7.316
3765,25.0,1,10,3,playing,000000000000110000000000000000000000,000000000000000000010000000000000000,3,7.078
3837,25.0,0,15,4,playing,000100000000000000100000000000000000,000000000000000000000011000000000000,24,11.892
3731,25.0,0,7,6,playing,100000000000000001000000000100000000,000000011000000000000000000000000001,6,4.672
3710,25.0,1,6,21,playing,000011100010101110000011000001000000,000100010001010001001000100100101000,28,31.05
3851,25.0,0,15,18,playing,001101000010001000101000100000010000,000010000001110000000111000000101000,33,23.202
3611,25.0,0,1,10,playing,000000011000000011000000010000000000,000010100000000000000000101000000010,15,6.858
3698,25.0,1,6,9,playing,000000100000001110000010000000000000,000000000000010000000000100100100000,17,1.956
3735,25.0,0,7,10,playing,100000100010000001000000000100000000,000000011000000100000001000000000001,31,3.667
3802,25.0,0,13,10,playing,000000000000011000000101000000000100,000100000000100100010010000000000000,11,20.851
3645,25.0,1,4,7,playing,000111000000100000000000000000000000,001000100000010000000000000000000000,21,2.506
3760,25.0,0,9,8,playing,100000000110000000100000000000000000,000111000000000000000000000100000000,6,8.487
3704,25.0,1,6,15,playing,000011100000001110000011000000000000,000000010000010001000000100100101000,3,6.428
3775,25.0,0,11,6,playing,010000000100000000000000000000001000,000000000010000000011000000000000000,21,4.777
3665,25.0,1,4,27,playing,110111001001101100001000000001100010,001000100010010010010101010010010101,27,5.847
3669,25.0,1,4,31,playing,110111001001101100101010000001100010,001000110010010010010101010110010101,32,15.677
3737,25.0,0,7,12,playing,100000100010000001000000000100010000,000000011000001100000001000000000001,5,14.566
3861,25.0,0,15,28,playing,001101000010001001101000110001010101,010010001001110110000111000100101000,6,13.948
3673,25.0,0,5,2,playing,000000000000000000000000000000000010,100000000000000000000000000000000000,25,7.092
3683,25.0,0,5,12,playing,001000000000000000010000010100100010,110000000011000010001000000000000000,12,7.673
3763,25.0,1,10,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,19,2.231
3657,25.0,1,4,19,playing,000111000001101100001000000001100000,001000100010010010000101010010000000,31,9.819
3825,25.0,1,14,13,playing,000010000001000000010111000000100000,010000000010110000001000100000000000,27,12.661
3651,25.0,1,4,13,playing,000111000000101100001000000000000000,001000100000010000000101000010000000,16,8.027
3706,25.0,1,6,17,playing,000011100000101110000011000000000000,000100010000010001000000100100101000,20,10.549
3722,25.0,1,6,33,playing,001011100010101110010011011001010010,110100011001010001001100100110101001,9,14.671
