,subject,color,gi,mi,status,bp,wp,response,rt
0,15,0,0,0,playing,101010100001110100000100010001001000,010001000010001010001011100000110100,28,2111
0,15,0,0,0,playing,000000000000100000000011000000000010,000000000000001010000000100000001000,8,1633
0,15,1,0,0,playing,000000000000100000001001010000000000,000000000001010000000000100000000000,4,4959
0,15,0,0,0,playing,000010000000100010000011000000000000,000000000000001000000000100000001110,31,2581
0,15,1,0,0,playing,000000000001010000000101000000000000,000000000000001000000010000000000100,30,12314
0,15,1,0,0,playing,000000100001010000000101000001001000,000001000000001000000010000000110100,2,10118
0,15,1,0,0,playing,000000000000010000000001000000010100,000000000000000100000100000000001000,3,2579
0,15,1,0,0,playing,010100000001000000010100000000100000,000000000000100000001000000011010000,4,1498
0,15,1,0,0,playing,000000000000001110000000100000001000,000000001000000001000010000000000010,13,1954
0,15,1,0,0,playing,000011010000001110000001010000000000,000000100000010000000010100000011001,34,1834
0,15,1,0,0,playing,000000000000000100000001010000000000,000000000000010000000000000000010000,24,6669
0,15,1,0,0,playing,000010000000010000000000000000000000,000000000000000000001000000000000000,22,1339
0,15,0,0,0,playing,101010100001110100000100011011001000,010001001010001010101011100000110100,19,2078
0,15,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,4028
0,15,1,0,0,playing,000111000001010000000100000000000000,000000000000101000001010000001000000,2,1480
0,15,0,0,0,playing,000000000000100000000101000000000010,000000001000001010000000100000000000,32,1398
0,15,0,0,0,playing,000000000001110000000100000000000000,000000000010001000000010100000000000,4,2630
0,15,1,0,0,playing,010100000000101000001011010001001000,001011000001010000000100100000110000,6,4870
0,15,1,0,0,playing,010110100011010000010101100001001000,001001000100101000001010000110110100,0,3333
0,15,1,0,0,playing,000100100001010000010101000000001000,000000000000101000000010000001110100,28,1878
0,15,1,0,0,playing,000000000000001110000001100000001100,000000101000010001000010000000000010,5,1849
0,15,1,0,0,playing,010100010000101100001011010001001000,001011100001010000000100100000110100,16,1785
0,15,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,4208
0,15,0,0,0,playing,000000000000000000000010100000001100,000000000000011000000001000000010000,15,2989
0,15,1,0,0,playing,010100010000101100011011010001001000,001011100001010010000100100000110100,10,6151
0,15,1,0,0,playing,000000000000000000000001000000000000,000000000000000000000000000000000000,14,3079
0,15,0,0,0,playing,000000000001010000000000000000000000,000000000000000000000000110000000000,23,2248
0,15,0,0,0,playing,000000000000000010000000100000000000,000000000000000000010100000000000000,14,5623
0,15,1,0,0,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,31,1941
0,15,1,0,0,playing,000000000000010000000001000000000000,000000000000100000000000000000000000,3,3927
0,15,1,0,0,playing,010100010100101100111011010011001000,101011100011010010000100100100110100,17,1916
0,15,1,0,0,playing,000000000000001000000000000000000000,000000000000000000000000000000000000,22,2757
0,15,0,0,0,playing,000010100001110000000100010000000000,000001000010001000000011100000100000,32,3315
0,15,0,0,0,playing,000000000000100000001010000010100000,000010000001000000010100000000001000,29,2534
0,15,0,0,0,playing,000000000001000000000100000000000000,000000000000001000000010000000000000,12,4551
0,15,0,0,0,playing,000000000001010000000001000000000000,000000000000001000000000110000000000,33,4724
0,15,0,0,0,playing,000000000000000010000000000000000000,000000000000000000010000000000000000,24,6199
0,15,0,0,0,playing,000000000000100100000010100000001100,000000100000011000000101000000010000,2,1431
0,15,1,0,0,playing,000000000000100000001011010000001000,000010000001010000000100100000000000,2,2318
0,15,1,0,0,playing,000000000000000000010000000000000000,000000000000000000000000000000000000,29,1937
0,15,0,0,0,playing,000000010010100010000001000100100010,000010101000001000000010110000001000,11,12097
0,15,0,0,0,playing,000000000000100000001010000011100000,000010000001000000010100000000011000,27,1222
0,15,0,0,0,playing,100010100001110000000100010000001000,000001000010001000001011100000110000,29,5601
0,15,0,0,0,playing,000000000000000100000010100000001100,000000100000011000000001000000010000,12,9279
0,15,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,12,6587
0,15,0,0,0,playing,000000000010000000000000000000100000,000010000000000000000000100000000000,27,6085
0,15,1,0,0,playing,010100010100101100111011010001001000,001011100011010010000100100100110100,0,2655
0,15,1,0,0,playing,000001010000000100000001010000000000,000000000000010000000000100000010001,22,11080
0,15,1,0,0,playing,010110100011010000110101100001001000,101001000100101000001010000110110100,16,3111
0,15,1,0,0,playing,010100010100101100111011010011001011,101011100011010011000100101100110100,8,1428
0,15,0,0,0,playing,000000000000100000000001000000000000,000000000000001000000000100000000000,34,1776
0,15,1,0,0,playing,000000000001010100000010100000001000,000000000000101000000101000000010000,30,12852
0,15,0,0,0,playing,000010000001010000000101000000000100,000101000000101000000000110000000000,22,1245
0,15,0,0,0,playing,100010100001110100000100010001001000,000001000010001010001011100000110100,2,15939
0,15,1,0,0,playing,000011010000000100000001010000000000,000000000000010000000010100000010001,6,2672
0,15,1,0,0,playing,000000000000101000001011010000001000,001010000001010000000100100000000000,5,1759
0,15,0,0,0,playing,000000000001010000000001000000000100,000100000000001000000000110000000000,4,5023
0,15,1,0,0,playing,010110100011010000010101000001001000,001001000000101000001010000110110100,9,17861
0,15,1,0,0,playing,000011000000010000000100000000000000,000000000000001000001010000000000000,29,2605
0,15,0,0,0,playing,000000000000000000000010100000000000,000000000000010000000001000000000000,33,6225
0,15,1,0,0,playing,010111000001010000010100000000101000,001000100000101000001010000101000100,31,1646
0,15,0,0,0,playing,101010100101110100010100011011001001,010101001010001011101011100000110110,27,2064
0,15,1,0,0,playing,010111000001010000010100100000101000,001000100000101000001010000101010100,8,14021
0,15,1,0,0,playing,000001000000011000000011100000010100,000110010000000100000100010000001000,12,13484
0,15,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,16,5459
0,15,1,0,0,playing,000000000001000000010100000000000000,000000000000000000001000000001000000,12,2103
0,15,1,0,0,playing,000000000000000000010100000000000000,000000000000000000000000000001000000,20,1676
0,15,1,0,0,playing,000001000000010000000011100000010100,000110000000000100000100010000001000,7,10443
0,15,1,0,0,playing,000111000001010000000100000000001000,001000000000101000001010000001000000,6,1299
0,15,1,0,0,playing,000000000000010000000001000000010000,000100000000100000000000000000000000,22,6280
0,15,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,10,6597
0,15,1,0,0,playing,000000000000000000001001010000000000,000000000001000000000000100000000000,13,5002
0,15,1,0,0,playing,010100010000101000001011010001001000,001011100001010000000100100000110000,33,3112
0,15,0,0,0,playing,000000000000000000000010000000000000,000000000000001000000000000000000000,12,5875
0,15,0,0,0,playing,000000000000100000000011000000000000,000000000000001000000000100000001000,34,3525
0,15,1,0,0,playing,010100010100101100111011010011001010,101011100011010011000100100100110100,26,973
0,15,1,0,0,playing,000000000000010100000001000000010100,000100000000100000001010000000000000,21,1593
0,15,1,0,0,playing,000000000000000000000001000000000000,000000000000000000000000000000000000,11,1600
0,15,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,5124
0,15,1,0,0,playing,000000000000100000001011010000000000,000010000001010000000000100000000000,21,2294
0,15,0,0,0,playing,000000010011100010000001000100100010,000010101000001100000010110000001000,13,1346
0,15,0,0,0,playing,000000000000100000000000000000000000,000000000000000000000000100000000000,23,3949
0,15,0,0,0,playing,000000000000000000001010000000100000,000000000001000000010100000000000000,12,7302
0,15,0,0,0,playing,000000000010100000000000000100100000,000010001000000000000000100000001000,16,2494
0,15,1,0,0,playing,000000000000000000000001000000000000,000000000000000000000000000000000000,12,6287
0,15,1,0,0,playing,000000000000001000000010100000001010,000000000000010110000001000000000000,4,2076
0,15,0,0,0,playing,000000000000100010000011000000000000,000000000000001000000000100000001010,4,3265
0,15,1,0,0,playing,010000000001000000010100000000000000,000000000000100000001000000001000000,31,1301
0,15,0,0,0,playing,000010000001110000000100010000000000,000000000010001000000011100000100000,6,8089
0,15,1,0,0,playing,000000000000000000000001000000000000,000000000000000000000000000000000000,21,5201
0,15,1,0,0,playing,010100100011010000010101000001001000,001001000000101000001010000100110100,28,2327
0,15,1,0,0,playing,000000100001010000010101000000001000,000000000000101000000010000000110100,29,3368
0,15,1,0,0,playing,000100000000101000001011010000001000,001011000001010000000100100000000000,30,5840
0,15,0,0,0,playing,000000000000100000001010000000100000,000000000001000000010100000000001000,28,6236
0,15,1,0,0,playing,000000000000001000000010100000001000,000000000000010100000001000000000000,16,6216
0,15,1,0,0,playing,000000000000010000000001000000001000,000000000000000000000000000000010100,14,7250
0,15,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,3349
0,15,1,0,0,playing,000000010000001110000001100000001100,000001101000010001000010000000000010,4,8765
0,15,1,0,0,playing,000000000000010000000011000000010100,000100000000000100000100000000001000,4,1697
0,15,1,0,0,playing,010100010100101100011011010001001000,001011100011010010000100100000110100,27,4552
0,15,1,0,0,playing,000100000001010100000010100010001000,000000000000101000000101000001110000,20,10051
0,15,0,0,0,playing,000000000001000000000000000000000000,000000000000010000000000000000000000,31,2517
0,15,1,0,0,playing,000000000000001010000000100000000000,000000000000000000000010000000000010,17,6300
0,15,1,0,0,playing,000011000001010000000100000000000000,000000000000001000001010000001000000,12,3769
0,15,0,0,0,playing,000000000000000000000010000000000000,000000000000010000000000000000000000,24,5417
0,15,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,2579
0,15,1,0,0,playing,000000000000010000000010000000000000,000000000000000000000000000000010000,23,3810
0,15,0,0,0,playing,000000000010000000000000000000000000,000000000000000000000000100000000000,30,2269
0,15,1,0,0,playing,000100000001010100010010100010001000,000000000000101000001101000001110000,10,1828
0,15,0,0,0,playing,101010100001110100010100011011001000,010101001010001010101011100000110100,9,4688
0,15,0,0,0,playing,000000000001100000000100000000000000,000000000000001000000010100000000000,13,4056
0,15,0,0,0,playing,000000000000000000001010000000000000,000000000000000000010100000000000000,30,4001
0,15,1,0,0,playing,000000000001010000000101000001001000,000001000000001000000010000000010100,30,13777
0,15,0,0,0,playing,000000000000000000000010000000000000,000000000000001000000000000000000000,12,1964
0,15,0,0,0,playing,000000000000001010000000100000000000,000000000000000000011100000000000000,22,1516
0,15,1,0,0,playing,000001000000000100000001010000000000,000000000000010000000000100000010000,35,1961
0,15,0,0,0,playing,000000000000100000000101000000001010,000000001000001110000000100000000000,17,1497
0,15,0,0,0,playing,000000000000100000000010000000000000,000000000000001000000000000000001000,23,2676
0,15,1,0,0,playing,000000000000000000000001000000010100,000000000000000100000100000000000000,32,1729
0,15,1,0,0,playing,000100000001010100000010100000001000,000000000000101000000101000000110000,29,2728
0,15,1,0,0,playing,000010000000010000000100000000000000,000000000000000000001010000000000000,14,3968
0,15,0,0,0,playing,000000000000000000000010100000000100,000000000000011000000001000000000000,32,7163
0,15,1,0,0,playing,000000000000010000000001000000010100,000100000000100000000010000000000000,20,2952
0,15,1,0,0,playing,000000000001010100000010000000001000,000000000000001000000101000000010000,12,3154
0,15,1,0,0,playing,000000000000000000000001010000000000,000000000001000000000000000000000000,24,2116
0,15,1,0,0,playing,000100100001010000010101000001001000,001001000000001000001010000000110100,27,2030
0,15,1,0,0,playing,000000000000000000000001000000010000,000000000000000000000100000000000000,15,1903
0,15,0,0,0,playing,000000000001000000000000000001010000,000000000000011100000000000000000000,16,2818
0,15,1,0,0,playing,000000100001010000010101000001001000,001001000000001000000010000000110100,20,12023
0,15,1,0,0,playing,000000000000010000000101000000000000,000000000000001000000000000000000100,22,2301
0,15,1,0,0,playing,010111000001010000010100100000101001,001000101000101000001010000101010100,16,5248
0,15,1,0,0,playing,000000000000010000000001000000000000,000000000000001000000000000000000000,33,1804
0,15,0,0,0,playing,000000000010100010000001000100100010,000010101000001000000010100000001000,7,7290
0,15,1,0,0,playing,000000000000001000000010100000001110,000010000000010110000001000000000000,31,3277
0,15,1,0,0,playing,010110100011010000110101101001001000,101001000100101010001010000110110100,8,3081
0,15,1,0,0,playing,000001000000011000000011100000110100,000110010000100100000100010000001000,34,4693
0,15,1,0,0,playing,000011010000001100000001010000000000,000000100000010000000010100000010001,32,2630
0,15,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,5008
