,subject,color,gi,mi,status,bp,wp,response,rt
1075,4.0,0,5,26,playing,001001100010100010000101101000010110,010110010000011100010010010100101000,11,11.714
942,4.0,0,0,6,playing,000000000000101000000000000010000000,000010000001000000000000000000100000,13,7.994
1021,4.0,0,3,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,12,2.0
1218,4.0,0,3,12,playing,000001100000110000000100100000000000,000000000000001000000011000001001100,30,16.428
1079,4.0,0,5,30,playing,001001100011100011000101101000010110,010110010100011100010010010101101000,28,7.727
1208,4.0,0,3,2,playing,000000000000100000000000000000000000,000000000000000000000010000000000000,13,4.893
1193,4.0,0,1,30,playing,100101001011101000011101000001010100,011010010100010110100010110100101000,34,4.201
1117,4.0,0,0,6,playing,100000000000000000000100000000100000,000000000000110000000000000001000000,5,7.541
1059,4.0,0,5,10,playing,000001000000100000000101000000010000,000110000000011000000010000000000000,16,21.097
1035,4.0,0,3,14,playing,000001100000110000000100100000100000,000100000000001000000011000001001100,7,15.412
1084,4.0,1,6,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,12,1.647
1108,4.0,0,7,18,playing,001000100001000100000011100001010000,000011010000011000001100010000000100,32,14.143
1023,4.0,0,3,2,playing,000000000000100000000000000000000000,000000000000000000000010000000000000,13,4.893
1171,4.0,0,1,8,playing,000000000011101000000000000000000000,000000000100010100000000100000000000,33,16.301
952,4.0,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,21,3.862
1279,4.0,0,7,4,playing,000000000001000000000010000000000000,000000000000011000000000000000000000,15,9.736
1287,4.0,0,7,12,playing,000000000001000100000011100001000000,000011000000011000000100010000000000,2,5.925
1240,4.0,0,5,6,playing,000000000000100000000101000000000000,000100000000010000000010000000000000,31,1.759
926,4.0,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,0,12.245
1013,4.0,1,2,3,playing,000000000000110000000000000000000000,000000000000000000000001000000000000,14,28.759
1047,4.0,1,4,9,playing,000000000001110000000010000000001000,000011000000001000000001000000000000,2,2.809
1230,4.0,1,4,7,playing,000000000001010000000010000000001000,000001000000001000000001000000000000,4,19.943
932,4.0,0,0,6,playing,100000000000000000000100000000100000,000000000000110000000000000001000000,5,7.541
958,4.0,0,0,6,playing,000000000000010000000101000000000000,000001100000000000000010000000000000,3,28.36
1061,4.0,0,5,12,playing,000001000000100010000101000000010000,010110000000011000000010000000000000,2,10.132
