,subject,color,gi,mi,status,bp,wp,response,rt
876,2,0,36,2,playing,000000000000010000000000000000000000,000000000000100000000000000000000000,3,1.573
536,2,0,16,12,playing,000101000000010000001101000000000000,000010000000101000000010000001000100,31,19.701
438,2,0,10,4,playing,000000000000010000000100000000000000,000001000000100000000000000000000000,4,3.961
436,2,0,10,2,playing,000000000000010000000000000000000000,000000000000100000000000000000000000,21,1.651
385,2,1,5,17,playing,011010000001010100000101000001000000,000101000000101000001010000000011000,6,3.134
841,2,0,34,8,playing,000100000000011000000100000000000000,000001000000100000000011000000000000,15,5.567
392,2,0,6,4,playing,000000000000110000000000000000000000,000000000000000010000100000000000000,14,2.101
646,2,1,23,5,playing,000000000000011000000010000000000000,000010000000100000000000000000000000,15,5.612
804,2,0,32,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1.337
715,2,1,27,23,playing,100010100000011000100100010100011100,001101000100100100000011100000100010,10,5.304
765,2,1,29,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,12,2.992
812,2,0,32,8,playing,000011000000010000000000000000100000,000000100000001000000010000000000100,29,8.916
750,2,0,28,22,playing,000101000001011000011100000000011100,011010000000100100100011000001100010,24,3.295
524,2,0,16,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1.925
411,2,0,8,4,playing,000000000000011000000000000000000000,000100000000100000000000000000000000,21,5.781
728,2,0,28,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1.548
477,2,0,12,10,win,000000000000010000000011000000000110,000010000000001100000000100000001000,3,1.81
526,2,0,16,2,playing,000000000000010000000000000000000000,000000000000100000000000000000000000,3,1.346
344,2,1,3,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,12,1.799
609,2,0,20,10,playing,000100000000011000000101000000000000,001001000000100000000010000000000100,32,1.781
394,2,0,6,6,win,000000000000111000000000000000000000,000000000000000010000101000000000000,11,1.677
709,2,1,27,17,playing,000000100000011000000100010100011100,000001000000100100000011100000100010,2,10.49
479,2,1,13,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,14,2.268
400,2,1,7,5,playing,000000000000010000000101000000000000,000100000000100000000000000000000000,4,2.553
422,2,1,9,5,playing,000000000000011000000010000000000000,001000000000100000000000000000000000,4,6.147
655,2,0,24,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1.655
596,2,1,19,17,playing,001101000010010000001010000000110000,110010000001101000000101000000000000,34,12.292
699,2,1,27,7,playing,000000100000011000000000000000001000,000000000000100100000010000000000000,23,4.203
566,2,1,17,17,playing,100100000001011000010010000011000000,011010000110100000001000000100000000,5,25.305
667,2,1,25,1,playing,000000000000001000000000000000000000,000000000000000000000000000000000000,13,1.41
679,2,1,25,13,playing,000010000000001000000101101000010000,000101000000010100000010000000000010,25,1.595
519,2,1,15,9,playing,000001100000110000000000100000000000,000000000000001000000111000000000000,15,3.93
340,2,0,2,6,playing,000010000000110000000000000000000000,000000000000001000000000100000001000,31,5.352
528,2,0,16,4,playing,000100000000010000000000000000000000,000000000000101000000000000000000000,23,3.404
562,2,1,17,13,playing,100000000001011000010010000010000000,001010000110100000001000000000000000,1,1.947
634,2,0,22,4,playing,000100000000010000000000000000000000,000000001000000000000001000000000000,5,1.432
465,2,1,11,11,playing,000101000000011000000000000000011000,000000010000100100000011000000000000,33,10.592
444,2,0,10,10,playing,000010000000010000000101000000010000,001001000001100000000010000000000000,32,1.716
513,2,1,15,3,playing,000000000000110000000000000000000000,000000000000001000000000000000000000,22,3.926
826,2,1,33,3,playing,000000000000000000000100000001000000,000000000000010000000000000000000000,3,2.023
839,2,0,34,6,playing,000100000000010000000100000000000000,000001000000000000000011000000000000,14,2.752
903,2,0,38,4,playing,000100000000010000000000000000000000,000001000000000000000010000000000000,23,1.59
342,2,0,2,8,win,000010000000110000000000000000010000,000000000000001100000000100000001000,22,1.934
603,2,0,20,4,playing,000000000000010000000100000000000000,000001000000000000000010000000000000,3,2.179
862,2,1,35,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,12,1.667
650,2,1,23,9,playing,000000000000011000000110000010000000,000010000000100100001000000000000000,3,8.674
781,2,0,30,6,playing,000101000000010000000000000000000000,000010000000100000000001000000000000,21,1.878
814,2,0,32,10,playing,000011000000010000000000000001100000,000000100000001000000010000000010100,15,8.553
452,2,0,10,18,playing,000010000100010000100101000001011000,101101000011100000000010000000100000,20,2.61
409,2,0,8,2,playing,000000000000010000000000000000000000,000000000000100000000000000000000000,14,1.946
455,2,1,11,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,12,1.17
463,2,1,11,9,playing,000101000000011000000000000000010000,000000010000100100000001000000000000,22,2.784
919,2,0,38,20,playing,000110000000011100000101110000001000,001001000000100010000010001010010110,19,1.788
777,2,0,30,2,playing,000000000000010000000000000000000000,000000000000100000000000000000000000,3,1.279
388,2,0,6,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,2.587
669,2,1,25,3,playing,000010000000001000000000000000000000,000000000000010000000000000000000000,5,1.226
830,2,1,33,7,playing,000001000000000000000101000001000000,000100000000010000000010000000000000,4,2.559
515,2,1,15,5,playing,000001000000110000000000000000000000,000000000000001000000010000000000000,21,9.807
502,2,0,14,14,playing,010101000000110000000010000001000000,001010000001001000000100000000110000,33,5.29
383,2,1,5,15,playing,011010000001010000000101000001000000,000101000000101000001000000000011000,22,7.743
803,2,1,31,19,win,001011010000010000010001000010110000,000100100000100100001110000000001100,24,1.585
808,2,0,32,4,playing,000010000000010000000000000000000000,000000000000001000000010000000000000,5,2.123
630,2,0,22,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,2.272
473,2,0,12,6,playing,000000000000010000000011000000000000,000010000000001000000000100000000000,34,1.709
795,2,1,31,11,playing,001011000000010000000001000000100000,000100000000100000000110000000001000,20,5.933
361,2,0,4,6,playing,000000000000011100000000000000000000,000000100000100010000000000000000000,5,4.043
492,2,0,14,4,playing,000000000000110000000000000000000000,000000000001001000000000000000000000,22,2.336
872,2,1,35,11,playing,000011000000010100000110000000000000,001000000000101000000001000000010000,6,5.771
898,2,1,37,15,win,001011000010010000000100000010010000,000100000001100000000010000101100000,19,2.934
705,2,1,27,13,playing,000000100000011000000100010000011000,000001000000100100000011100000000000,30,5.886
909,2,0,38,10,playing,000100000000011100000001000000000000,000001000000100010000010000000000100,4,2.227
835,2,0,34,2,playing,000000000000010000000000000000000000,000000000000000000000010000000000000,3,1.951
613,2,0,20,14,playing,000100000000011000001101000000001000,001011000000100100000010000000000100,19,3.104
890,2,1,37,7,playing,001010000000010000000100000000000000,000100000000100000000010000000000000,11,2.26
671,2,1,25,5,playing,000010000000001000000100000000000000,000001000000010000000000000000000000,3,2.799
459,2,1,11,5,playing,000100000000011000000000000000000000,000000000000100100000000000000000000,23,1.652
843,2,0,34,10,playing,000100000000011100000100000000000000,000001000000100010000011000000000000,24,2.318
727,2,1,27,35,draw,100010101001011011110100010110011100,011101010110100100001011101000100011,29,2.005
665,2,0,24,10,win,000101000000010000000000000011000000,000010000000101000001000000000100000,21,1.372
773,2,1,29,9,playing,000001000000010000001100000000001000,001010000000100000000010000000000000,23,4.454
752,2,0,28,24,playing,000101000001011000011100100000011100,011010000000100100100011000001100011,16,1.963
406,2,1,7,11,win,000001000001010000000111000000000000,000110000000100000001000000001000000,28,1.727
359,2,0,4,4,playing,000000000000011000000000000000000000,000000100000100000000000000000000000,15,1.618
886,2,1,37,3,playing,000010000000010000000000000000000000,000000000000100000000000000000000000,22,1.868
327,2,1,1,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,12,3.487
550,2,1,17,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,12,1.748
762,2,0,28,34,playing,100101000001011011011100110010011100,011010011010100100100011001101100011,6,1.437
913,2,0,38,14,playing,000110000000011100000001100000000000,000001000000100010000010000000010110,32,1.416
864,2,1,35,3,playing,000010000000010000000000000000000000,000000000000100000000000000000000000,2,2.114
682,2,0,26,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1.529
677,2,1,25,11,playing,000010000000001000000101100000010000,000101000000010000000010000000000010,15,2.23
375,2,1,5,7,playing,000000000001010000000100000001000000,000100000000100000001000000000000000,5,2.125
390,2,0,6,2,playing,000000000000010000000000000000000000,000000000000000010000000000000000000,12,0.222
