,subject,color,gi,mi,status,bp,wp,response,rt
0,19,1,0,0,playing,000001000011101000001010000110100000,100010100100010000000100000001011000,19,26932
0,19,1,0,0,playing,000000000010000000000000000010100000,000000000000000000001000000000010000,21,6851
0,19,0,0,0,playing,001000100001001110000001100010110001,000010010010110001001010010001001100,1,35022
0,19,1,0,0,playing,000000000001110000000100000000000000,000000000000000000000000100001010000,14,22469
0,19,0,0,0,playing,000000000000000000000001000000000000,000000000000010000000000000000000000,24,18693
0,19,0,0,0,playing,000000100000001100000101000000010000,000001010001010000000010100000000000,32,30152
0,19,1,0,0,playing,000000000000010000000100000000000000,000000000000000000000000100000000000,29,3027
0,19,1,0,0,playing,000000000000100000000011000000000000,000000000000001000000000100000000000,32,6784
0,19,0,0,0,playing,000100010010010000001010100110101100,100011000001101110010001000001010000,17,3844
0,19,0,0,0,playing,000000000010010000001010000110100100,100010000001101000010001000001000000,32,24030
0,19,1,0,0,playing,000000000011000000010000000011100000,010000000000000000001100000100010000,22,9853
0,19,1,0,0,playing,000000000000100000000010000000000000,000000000000001000000000000000000000,32,4658
0,19,1,0,0,playing,000000000000101000001010000000100000,000000100000010000000100000000001000,29,24241
0,19,0,0,0,playing,001000100000001110000001100000010001,000010010000110001000010010000001100,28,13689
0,19,1,0,0,playing,000000000000101000000010000000100000,000000000000010000000100000000001000,6,4100
0,19,0,0,0,playing,000000000000000000000011000000010000,000000000000110000000100000000000000,14,32286
0,19,0,0,0,playing,000000100010001100011101000000011100,000001010001110000100010100010100010,16,26312
0,19,0,0,0,playing,000000000000000000000101000000010000,000000000001010000000010000000000000,15,10969
0,19,0,0,0,playing,000100100000001100000011100011010010,000011010010110000001100010000100100,11,2361
0,19,1,0,0,playing,000001000011101000001010010110100000,100010100100010000010100000001011000,23,11996
0,19,0,0,0,playing,000000000000000000010010000000000000,000000000000010000000100000000000000,29,5333
0,19,0,0,0,playing,000000000000000100000101000000010000,000000010001010000000010000000000000,14,6456
0,19,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,23,2719
0,19,1,0,0,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,24,2856
0,19,1,0,0,playing,000000000010000000000000000011100000,000000000000000000001100000000010000,27,2694
0,19,1,0,0,playing,000000000001010000000100000000000000,000000000000000000000000100001000000,31,11923
0,19,0,0,0,playing,000100000000001000000011000001010000,000001000000110000001100000000100000,24,27017
0,19,0,0,0,playing,000010100010001110011101000000011100,000001010001110001100010100110100010,29,3968
0,19,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,23,5836
0,19,1,0,0,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,21,9255
0,19,1,0,0,playing,000001000011100000001010000000000000,000010000000001000000001000000011000,9,1718
0,19,0,0,0,playing,000000000000000000010010000001000000,000000000001010000000100000000000000,31,9233
0,19,1,0,0,playing,000001000011101000001010010110100100,100010100100010000010101000001011000,15,44437
0,19,0,0,0,playing,001000100000001110000001100010010001,000010010010110001000010010000001100,11,6084
0,19,0,0,0,playing,000000000000000000000001000000000000,000000000000010000000000000000000000,21,12500
0,19,0,0,0,playing,000000100010001100011101000000011000,000001010001110000100010100010100000,33,46656
0,19,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,20,1852
0,19,0,0,0,playing,000000000000001000000011000001010000,000001000000110000000100000000100000,3,4672
0,19,0,0,0,playing,000000000000000000000001100000000000,000000000000010000000010000000000000,31,4030
0,19,0,0,0,playing,000000000000000000000001100000010000,000000000000110000000010000000000000,14,9683
0,19,0,0,0,playing,001000100000001100000001100000010001,000010010000110000000010010000001100,16,9990
0,19,1,0,0,playing,000000000000010000000000000000010000,000000000000000000000001000000000000,22,7439
0,19,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,11329
0,19,0,0,0,playing,001000100000001100000001100000010000,000010010000110000000010000000001100,35,8327
0,19,0,0,0,playing,001000000000001100000001100000010000,000010010000110000000010000000001000,6,7213
0,19,1,0,0,playing,000000000010000000000000000000000000,000000000000000000000000000000000000,31,6240
0,19,0,0,0,playing,001000000000001000000001100000010000,000010000000110000000010000000001000,15,44883
0,19,0,0,0,playing,000000000010010000001010000110101100,100010000001101000010001000001010000,24,20119
0,19,1,0,0,playing,000001010011101000001010010110100100,100010100100010100010101000001011000,16,10412
0,19,0,0,0,playing,000000000000000000000011000000000000,000000000000100000000100000000000000,31,16145
0,19,1,0,0,playing,000000000000000000000011000000000000,000000000000001000000000000000000000,24,7187
0,19,1,0,0,playing,000000000000010000000100000000010000,000000000000000000000011000000000000,5,14287
0,19,0,0,0,playing,000000000010010000001010100110101100,100010000001101100010001000001010000,7,4715
0,19,0,0,0,playing,000000000000001000000001100000010000,000000000000110000000010000000001000,2,4977
0,19,1,0,0,playing,000001000011101000001010000000100000,100000100000010000000100000001011000,9,9227
0,19,1,0,0,playing,000001000011101000001010000010100000,100000100100010000000100000001011000,4,8262
0,19,1,0,0,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,14,12443
0,19,0,0,0,playing,000000100010001100010101000000011000,000001010001110000000010100010100000,20,26514
0,19,0,0,0,playing,000000000000001000000011000000010000,000001000000110000000100000000000000,29,5394
0,19,0,0,0,playing,000000000000000000000101000000000000,000000000000010000000010000000000000,31,3880
0,19,1,0,0,playing,000000000001010000000100000000010000,000001000000000000000011000000000000,1,2586
0,19,0,0,0,playing,000000100010001110011101000000011100,000001010001110001100010100010100010,4,25287
