,subject,color,gi,mi,status,bp,wp,response,rt
673,2.0,1,7,11,playing,000010000000101100000100000000000001,000000000000010000000011000000110000,33,8.899
726,2.0,0,12,2,playing,000000000000000000000000000001000000,000000000000000100000000000000000000,13,1.428
832,2.0,0,18,20,playing,010110000010001100001010000001001000,001000000001110000000101100010110000,5,11.913
703,2.0,1,9,17,playing,000010010000011100000011000000101000,000001100000100010000100110000010000,10,33.147
576,2.0,0,2,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,3.286
822,2.0,0,18,10,playing,000110000000000000001010000000001000,000000000001100000000100000000110000,1,2.434
830,2.0,0,18,18,playing,010110000010001000001010000001001000,001000000001110000000101000010110000,15,3.744
873,2.0,0,20,26,playing,000110011001001001001010100011000100,001000100010100100010101001000111010,27,18.115
816,2.0,0,18,4,playing,000000000000000000001010000000000000,000000000000000000000100000000100000,4,2.063
744,2.0,1,13,1,playing,000000000000001000000000000000000000,000000000000000000000000000000000000,20,1.945
730,2.0,0,12,6,playing,000000000000010000000001000001000000,000000000000100100000000010000000000,33,5.77
658,2.0,0,6,4,playing,000000000010000000001000000000000000,000000000000000000000000000000101000,21,1.254
623,2.0,0,4,18,playing,001000100000011100000110000011000000,000111000011100010001000000000100000,9,2.397
609,2.0,0,4,4,playing,000000000000001000000010000000000000,000110000000000000000000000000000000,6,2.671
648,2.0,1,5,23,playing,000010001001110000010001000000110111,000101100010001000000110111000001000,2,15.288
844,2.0,1,19,9,playing,001000000000001000000011100000000000,000000000000000000010100010000000010,16,8.688
552,2.0,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,0,6.374
784,2.0,1,15,5,playing,000011000000100000000000000000000000,000100000000000000000100000000000000,20,3.189
807,2.0,1,17,7,playing,100101000000000000100000000000000000,000000000001000000010100000000000000,1,3.503
707,2.0,0,10,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,1.825
628,2.0,1,5,3,playing,000000000000000000000000000000000011,000000000000000000000000010000000000,24,1.975
871,2.0,0,20,24,playing,000110011001001001001010100001000100,001000100010100100010101000000111010,28,9.399
795,2.0,0,16,6,playing,000010000000000000001010000000000000,000000000001000000010000000100000000,3,1.144
605,2.0,0,4,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,2.49
584,2.0,1,3,1,playing,000000000010000000000000000000000000,000000000000000000000000000000000000,14,4.898
594,2.0,1,3,11,playing,110100000011000000010000000000000000,000000000000101000000100000110000000,2,3.405
634,2.0,1,5,9,playing,000000000000100000000001000000000111,000000000000000000000010110000001000,14,6.752
713,2.0,0,10,6,playing,000000000011000000000100000000000000,000000000000000000000000000000111000,29,1.603
851,2.0,0,20,4,playing,000000000000000000001010000000000000,000000000000000000000001000000010000,4,0.969
568,2.0,1,1,3,playing,000000000000001000000010000000000000,000000000000010000000000000000000000,21,6.251
578,2.0,0,2,2,playing,000000000001000000000000000000000000,000000000000100000000000000000000000,20,2.785
636,2.0,1,5,11,playing,000000000000110000000001000000000111,000000000000001000000010110000001000,3,2.079
615,2.0,0,4,10,playing,000000100000001100000110000000000000,000110000000100000001000000000100000,28,2.096
849,2.0,0,20,2,playing,000000000000000000001000000000000000,000000000000000000000001000000000000,22,0.909
791,2.0,0,16,2,playing,000000000000000000001000000000000000,000000000000000000010000000000000000,22,1.312
656,2.0,0,6,2,playing,000000000010000000000000000000000000,000000000000000000000000000000001000,20,0.938
818,2.0,0,18,6,playing,000010000000000000001010000000000000,000000000000000000000100000000110000,32,14.261
665,2.0,1,7,3,playing,000000000000100000000000000000000001,000000000000000000000001000000000000,22,5.895
642,2.0,1,5,17,playing,000010001000110000000001000000100111,000101100000001000000010110000001000,26,8.69
809,2.0,1,17,9,playing,100101000000000000100000000000100000,010000000001000000010100000000000000,10,6.004
746,2.0,1,13,3,playing,000000000000101000000000000000000000,000000000000000000001000000000000000,13,3.943
732,2.0,0,12,8,playing,000000000000010000000001000001000100,000100000000100100000000010000000000,14,15.765
875,2.0,0,20,28,playing,000110011001001001001010100111000100,001000100010110100010101001000111010,18,1.906
869,2.0,0,20,22,playing,000110011001001000001010100001000100,001000100010100100000101000000111010,17,13.148
748,2.0,1,13,5,playing,000001000000101000000000000000000000,000000000000010000001000000000000000,23,5.086
671,2.0,1,7,9,playing,000000000000101100000100000000000001,000000000000000000000011000000110000,13,4.883
560,2.0,0,0,8,playing,100000000010100000000000000010000000,000000000000000000000000010001100001,19,8.167
592,2.0,1,3,9,playing,010100000011000000010000000000000000,000000000000101000000100000010000000,27,2.075
734,2.0,0,12,10,playing,000000000000011000000001000001000100,000101000000100100000000010000000000,35,10.046
