,subject,color,gi,mi,status,bp,wp,response,rt
235,0.0,0,14,2,playing,000000000001000000000000000000000000,000000000000000000000000000000001000,12,1.415
232,0.0,1,13,15,win,001010000000010000010101010000010000,000000000001100000001010000011100000,27,1.884
18,0.0,1,1,1,playing,000000000000000000000000000000000100,000000000000000000000000000000000000,14,6.832
241,0.0,0,14,8,playing,000000000001100000001100000000000000,000000000010010000010000000000001000,29,2.918
48,0.0,0,2,8,playing,000000000010000000001000000011000000,000000000001000000010000000000110000,12,3.39
150,0.0,1,9,3,playing,000000000000100000000001000000000000,000000000001000000000000000000000000,20,3.607
308,0.0,1,19,1,playing,000000000000000000001000000000000000,000000000000000000000000000000000000,14,1.535
312,0.0,1,19,5,playing,000010000000010000001000000000000000,000000000000001100000000000000000000,22,1.363
75,0.0,1,3,9,playing,000000100000001000000100000000101000,000000000001000100000011000000000000,31,3.396
251,0.0,1,15,3,playing,000000000000000000001000100000000000,000000000000001000000000000000000000,13,1.084
298,0.0,0,18,6,playing,001000000000000000001100000000000000,000000000000000010000010000000001000,11,1.174
69,0.0,1,3,3,playing,000000000000001000000000000000100000,000000000000000100000000000000000000,11,4.007
122,0.0,1,7,11,playing,000101000000100100000010100000000000,000000000000011000000101000000000100,4,2.496
264,0.0,0,16,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,1.683
46,0.0,0,2,6,playing,000000000010000000001000000010000000,000000000000000000010000000000110000,29,1.574
4,0.0,0,0,4,playing,000000000001000000000100000000000000,000000000000000000000000100000010000,14,6.837
73,0.0,1,3,7,playing,000000100000001000000000000000101000,000000000001000100000010000000000000,23,1.973
189,0.0,1,11,13,playing,010000000000011000010001000010100000,000010000001100000001100000000010000,10,1.893
28,0.0,1,1,11,playing,000000010000010000000010000000100110,000000000000001100000001100000010000,10,16.508
288,0.0,1,17,11,playing,000000000000010000000001000001101010,000000100000001000000010100000010000,7,5.823
226,0.0,1,13,9,playing,000000000000010000010101010000000000,000000000001100000000010000001000000,20,5.379
195,0.0,1,11,19,playing,010001000100011000010011000010100000,000010100011100000001100000000011000,24,15.545
160,0.0,0,10,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,1.009
64,0.0,0,2,24,playing,010100000010100010001011000011001010,001011100001001000010100100000110100,7,1.285
