,subject,color,gi,mi,status,bp,wp,response,rt
1353,6.0,0,4,2,playing,000100000000000000000000000000000000,000010000000000000000000000000000000,33,11.879
1327,6.0,0,2,10,playing,100110000000000000001000000000010000,010000000010100000000101000000000000,28,73.468
1302,6.0,0,0,6,playing,000000000000110000000100000000000000,000000000000000000000000000101010000,10,73.78
1329,6.0,0,2,12,playing,100110000000000000001000000010010000,010000000010101000000101000000000000,11,27.408
1325,6.0,0,2,8,playing,100110000000000000001000000000000000,010000000000100000000101000000000000,31,30.503
1344,6.0,1,3,9,playing,000000000000000100001000100000110000,000000100000100000000110000000000000,29,89.267
1317,6.0,0,2,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,0,8.81
1346,6.0,1,3,11,playing,000000000000000110001000100000110000,000000100000100000000110000001000000,32,86.791
1355,6.0,0,4,4,playing,000100000000000000000000000000000100,000010000000000000000000000000100000,8,78.077
1365,6.0,0,4,14,playing,000101001000000100000010000000010100,000010010000011000000000010000101000,23,136.634
1306,6.0,0,0,10,playing,000000000010110000001100000000000000,000000000001000000000000000101110000,28,6.153
1304,6.0,0,0,8,playing,000000000010110000000100000000000000,000000000001000000000000000101010000,20,27.28
1363,6.0,0,4,12,playing,000100001000000100000010000000010100,000010010000011000000000000000101000,5,36.92
1298,6.0,0,0,2,playing,000000000000010000000000000000000000,000000000000000000000000000100000000,21,28.768
1367,6.0,0,4,16,playing,000101001000000100000011000000010100,000010010000011000000000010000101010,16,18.884
1333,6.0,0,2,16,playing,100110000001000000001000100010010000,010000000010101000000111000000001000,2,28.816
1296,6.0,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,3.871
1342,6.0,1,3,7,playing,000000000000000100001000100000010000,000000000000100000000110000000000000,6,57.368
