,subject,color,gi,mi,status,bp,wp,response,rt
2438,14.0,0,10,2,playing,000000000000010000000000000000000000,000000000000000000010000000000000000,10,5.349
2342,14.0,0,4,20,playing,001001000100010000010001010000110001,000010100001101100001110000000001000,28,7.855
2276,14.0,1,1,7,playing,000001000000111000000000000000000000,000010000000000000000101000000000000,15,8.224
2257,14.0,0,0,6,playing,000001001000000010000000000000000000,000000100000000001000000100000000000,33,9.001
2284,14.0,0,2,6,playing,000100000000000000000000000000101000,000000000000011000000010000000000000,12,11.952
2465,14.0,1,11,19,playing,000101010010011010000010100000100000,000010101000100100000101010000000001,11,24.484
2409,14.0,0,8,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,4.132
2292,14.0,1,3,3,playing,000000000000100000000010000000000000,000000000000000000000000000000100000,32,6.499
2364,14.0,1,5,9,playing,100000000000010000000111000000000000,000000000010000000001000100000100000,33,22.941
2370,14.0,1,5,15,playing,100000000001011010000111000000000000,000000000010100000001000100000110100,15,5.961
2389,14.0,1,7,1,playing,000000000001000000000000000000000000,000000000000000000000000000000000000,13,4.563
2330,14.0,0,4,8,playing,000001000000000000000001010000000001,000000000001001100000010000000000000,13,10.579
2282,14.0,0,2,4,playing,000100000000000000000000000000001000,000000000000001000000010000000000000,30,9.212
2391,14.0,1,7,3,playing,000000000001000000000100000000000000,000000000000010000000000000000000000,31,3.164
2383,14.0,0,6,10,playing,000010000000001000000010000000100010,000000100000110100000000100000000000,33,3.462
2415,14.0,0,8,6,playing,000000000000010000000000000000000101,000001000000001000000001000000000000,32,2.828
2259,14.0,0,0,8,playing,000001001000000010000000000000000100,000000100000000001000010100000000000,23,9.059
2310,14.0,1,3,21,playing,000100000011101100001110000001010000,011000000100010001010001000010101000,35,26.341
2375,14.0,0,6,2,playing,000000000000000000000010000000000000,000000000000000100000000000000000000,4,8.654
2419,14.0,0,8,10,playing,000000000001010000000000000000001101,000011000000001000000001000000000010,31,13.22
2352,14.0,0,4,30,playing,001101000100010010110001110010110001,000010110001101101001110001001001100,0,18.271
2453,14.0,1,11,7,playing,000100000000011000000010000000000000,000000000000100000000101000000000000,4,10.67
2366,14.0,1,5,11,playing,100000000001010000000111000000000000,000000000010000000001000100000100100,31,8.411
2308,14.0,1,3,19,playing,000000000011101100001110000001010000,011000000100010000010001000010101000,17,14.672
2424,14.0,1,9,3,playing,000000000000101000000000000000000000,000000000000000000000001000000000000,13,4.504
2300,14.0,1,3,11,playing,000000000000101000001110000000010000,000000000000010000000001000010101000,19,8.708
2447,14.0,1,11,1,playing,000000000000001000000000000000000000,000000000000000000000000000000000000,21,7.889
2356,14.0,1,5,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,10,15.543
2407,14.0,1,7,19,playing,000101100001100000010111000000001000,001000001000010000001000100100110100,4,2.562
2379,14.0,0,6,6,playing,000010000000001000000010000000000000,000000000000110100000000000000000000,30,21.357
2373,14.0,0,6,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,33.936
2381,14.0,0,6,8,playing,000010000000001000000010000000100000,000000100000110100000000000000000000,34,6.04
2272,14.0,1,1,3,playing,000001000000010000000000000000000000,000010000000000000000000000000000000,21,12.393
2344,14.0,0,4,22,playing,001001000100010000010001010010110001,000010100001101100001110000001001000,24,12.271
2251,14.0,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,8,6.558
2455,14.0,1,11,9,playing,000100000000011010000010000000000000,000010000000100000000101000000000000,15,5.134
2270,14.0,1,1,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,4,11.126
2413,14.0,0,8,4,playing,000000000000010000000000000000000100,000001000000001000000000000000000000,35,10.05
2377,14.0,0,6,4,playing,000010000000000000000010000000000000,000000000000010100000000000000000000,14,5.717
2253,14.0,0,0,2,playing,000000001000000000000000000000000000,000000000000000001000000000000000000,16,6.414
2469,14.0,1,11,23,playing,110101010010011010000010100000100000,000010101001100100010101010000000001,2,10.258
2411,14.0,0,8,2,playing,000000000000010000000000000000000000,000001000000000000000000000000000000,33,9.06
2324,14.0,0,4,2,playing,000000000000000000000000010000000000,000000000001000000000000000000000000,5,20.956
2306,14.0,1,3,17,playing,000000000011101000001110000001010000,010000000100010000010001000010101000,2,9.511
2387,14.0,0,6,14,win,000010000000001000000010000000101110,000000100000110100000001100000010000,35,1.78
2401,14.0,1,7,13,playing,000100000001100000010110000000001000,001000000000010000001000000000110100,27,7.589
2336,14.0,0,4,14,playing,000001000000010000000001010000110001,000000100001001100001110000000000000,19,5.13
2302,14.0,1,3,13,playing,000000000001101000001110000000010000,000000000000010000010001000010101000,1,10.842
2449,14.0,1,11,3,playing,000000000000011000000000000000000000,000000000000000000000100000000000000,12,5.864
2451,14.0,1,11,5,playing,000100000000011000000000000000000000,000000000000100000000100000000000000,23,3.857
2298,14.0,1,3,9,playing,000000000000101000000110000000010000,000000000000010000000001000000101000,28,25.567
2426,14.0,1,9,5,playing,000100000000101000000000000000000000,000000000000010000000001000000000000,21,8.759
2397,14.0,1,7,9,playing,000100000001100000000110000000000000,001000000000010000000000000000010100,30,3.195
2296,14.0,1,3,7,playing,000000000000100000000110000000010000,000000000000010000000000000000101000,23,11.437
2428,14.0,1,9,7,playing,000101000000101000000000000000000000,000000000000010000000101000000000000,4,7.464
