,subject,color,gi,mi,status,bp,wp,response,rt
5259,34.0,0,16,8,playing,100000000010000000001000000000000010,000000000000000100000000000000100101,25,6.885
4921,34.0,0,0,4,playing,100000000100000000000000000000000000,000000001000000000000000000100000000,18,2.995
5161,34.0,0,12,2,playing,100000000000000000000000000000000000,000000000000000000000000000000000001,10,1.28
5300,34.0,0,18,14,playing,000110000000000110000110000000100000,001000010000101000001001000000010000,32,10.327
4981,34.0,0,4,8,playing,100000100000000011000000000000000000,000001001000001000000000000000001000,23,1.749
5020,34.0,0,6,4,playing,000000000000000001000000000100000000,000000001000000000010000000000000000,28,3.614
5177,34.0,0,12,18,playing,100000000010010010000011010000010010,000010010000101000000000100000101101,28,24.966
5204,34.0,0,14,6,playing,100000000010000000000000000000000010,000000000000000100000000000000000101,24,1.368
5100,34.0,1,9,1,playing,000000000000000000000000000000000001,000000000000000000000000000000000000,0,0.199
5317,34.0,1,19,7,playing,000000000000000000001001101000000000,000000000000110000000000010000000000,14,3.611
4975,34.0,0,4,2,playing,100000000000000000000000000000000000,000000001000000000000000000000000000,17,2.478
5140,34.0,0,10,16,playing,100000001000001000000100111000000010,001011000000010000000001000001001001,3,1.939
5063,34.0,1,7,17,playing,000000101000000000000010001000111011,110000010000000001000001100001000100,2,7.01
5067,34.0,0,8,2,playing,100000000000000000000000000000000000,000000000000000000000000000000000010,25,2.691
5169,34.0,0,12,10,playing,100000000010000000000010010000000010,000000000000101000000000000000100101,13,4.46
5240,34.0,1,15,25,playing,010010110010010001000100100010001101,000001000001001110011010011000100010,3,9.832
5038,34.0,0,6,22,playing,000000000100001101100000100110100101,100001101000000010010001000001011010,7,3.303
5304,34.0,0,18,18,playing,000110100000000110000110000000101000,001001010010101000001001000000010000,24,5.428
5246,34.0,1,15,31,playing,010010110010110001000100100111001101,101101000001001110011010011000100010,8,19.84
4940,34.0,1,1,13,playing,100000100010000000000000000100101100,000100001000001000001000100000010000,34,8.188
5015,34.0,1,5,25,win,000100001100101001000010100001101101,111000100000010010000101001100010010,11,1.452
5153,34.0,1,11,9,playing,000000000000101000000000000000101001,000000000000000100000000010000010010,13,3.405
4936,34.0,1,1,9,playing,100000100010000000000000000000100100,000100001000001000001000000000000000,24,7.177
5232,34.0,1,15,17,playing,000010110000010001000000100000001101,000000000000001110000010011000100010,5,5.072
5036,34.0,0,6,20,playing,000000000100001101100000100110100001,100001001000000010010001000001011010,33,11.983
4943,34.0,0,2,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,0,3.123
5165,34.0,0,12,6,playing,100000000010000000000000000000000010,000000000000000000000000000000100101,25,2.934
5200,34.0,0,14,2,playing,100000000000000000000000000000000000,000000000000000000000000000000000001,10,1.682
5277,34.0,1,17,3,playing,000000000000000000000010100000000000,100000000000000000000000000000000000,23,2.078
5206,34.0,0,14,8,playing,100000000010000000000000100000000010,000000000000000101000000000000000101,16,1.234
5242,34.0,1,15,27,playing,010010110010010001000100100110001101,000101000001001110011010011000100010,2,5.828
5319,34.0,1,19,9,win,000000000000000100001001101000000000,000000000000111000000000010000000000,11,3.805
5114,34.0,1,9,15,playing,000010101000000000000010000101000101,100000000000001010000000101000001010,5,8.291
5173,34.0,0,12,14,playing,100000000010010000000010010000010010,000010000000101000000000000000101101,16,9.868
5026,34.0,0,6,10,playing,000000000100000001100000000110000000,100000001000000000010001000001000000,35,11.84
5261,34.0,0,16,10,playing,100000000010000000001000010000000010,000000010000000100000000000000100101,23,5.435
4923,34.0,0,0,6,playing,100000000100000000100000000000000000,000000001000000000000000000100001000,17,5.478
4960,34.0,1,3,1,playing,100000000000000000000000000000000000,000000000000000000000000000000000000,1,4.064
5224,34.0,1,15,9,playing,000000000000000001000000100000001101,000000000000000100000000011000000010,16,7.411
5128,34.0,0,10,4,playing,100000001000000000000000000000000000,000000000000000000000000000000001001,34,1.906
5255,34.0,0,16,4,playing,100000000010000000000000000000000000,000000000000000000000000000000000101,34,2.159
5292,34.0,0,18,6,playing,000110000000000000000000000000100000,001000010000000000000000000000010000,21,6.162
5294,34.0,0,18,8,playing,000110000000000000000100000000100000,001000010000100000000000000000010000,22,3.484
5083,34.0,0,8,18,playing,100001100000010000000010110001000100,000000000001001100000101000010101010,31,10.38
5250,34.0,1,15,35,draw,010010110110110001000100100111011101,101101001001001110011011011000100010,18,2.352
5286,34.0,0,18,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,30,4.549
5159,34.0,0,12,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,0,2.315
5196,34.0,1,13,15,playing,000001010000000101000001000000001101,100000000000000010000000111000010010,27,10.616
5192,34.0,1,13,11,playing,000001010000000101000000000000000101,100000000000000010000000110000000010,26,10.641
4972,34.0,1,3,13,win,100010000000100000000001000011010000,010000000000010000001110000000100000,19,1.665
5184,34.0,1,13,3,playing,000000000000000000000000000000000101,100000000000000000000000000000000000,34,1.863
5055,34.0,1,7,9,playing,000000101000000000000000001000001010,100000010000000000000000100000000100,1,7.275
5315,34.0,1,19,5,playing,000000000000000000000001101000000000,000000000000110000000000000000000000,25,2.915
5271,34.0,0,16,20,playing,100000000111000000101001010000010010,000000011000100110000000000100101101,24,5.392
4979,34.0,0,4,6,playing,100000100000000001000000000000000000,000001001000000000000000000000001000,16,2.115
5210,34.0,0,14,12,playing,100000000010000010000000110000000010,000001010000000101000000000000000101,23,3.987
