,subject,color,gi,mi,status,bp,wp,response,rt
4969,35.0,0,3,10,playing,100010000000000000000000000011010000,010000000000010000000110000000100000,12,7.509
5137,35.0,1,10,13,playing,100000001000000000000100111000000010,001001000000010000000000000001001001,23,1.877
5268,35.0,1,16,17,playing,100000000110000000101001010000010010,000000011000000110000000000000101101,27,1.72
5027,35.0,1,6,11,playing,000000000100000001100000000110000001,100000001000000000010001000001000000,5,2.033
5299,35.0,1,18,13,playing,000110000000000110000110000000100000,001000010000100000001001000000010000,14,3.067
5256,35.0,1,16,5,playing,100000000010000000000000000000000010,000000000000000000000000000000000101,15,1.886
5307,35.0,1,18,21,playing,000110100000000110000110100010101000,001001010010101000001001000000010100,11,19.342
5197,35.0,0,13,16,win,000001010000000101000001000000001101,100000000000000010000000111100010010,14,1.193
5062,35.0,0,7,16,playing,000000101000000000000000001000111011,110000010000000001000001100001000100,22,7.813
5021,35.0,1,6,5,playing,000000000000000001000000000110000000,000000001000000000010000000000000000,29,6.717
4994,35.0,0,5,4,playing,000000001000000000000010000000000000,100000000000000000000100000000000000,24,0.714
5183,35.0,0,13,2,playing,000000000000000000000000000000000001,100000000000000000000000000000000000,33,1.146
4980,35.0,1,4,7,playing,100000100000000011000000000000000000,000001001000000000000000000000001000,14,3.152
4978,35.0,1,4,5,playing,100000100000000001000000000000000000,000001001000000000000000000000000000,32,1.751
5129,35.0,1,10,5,playing,100000001000000000000000000000000010,000000000000000000000000000000001001,29,0.965
5014,35.0,0,5,24,playing,000000001100101001000010100001101101,111000100000010010000101001100010010,3,1.8
5180,35.0,1,12,21,win,100000000010010110000011010010010010,000010110000101000000000100000101101,5,0.864
5199,35.0,1,14,1,playing,100000000000000000000000000000000000,000000000000000000000000000000000000,35,1.597
5245,35.0,0,15,30,playing,010010110010010001000100100111001101,101101000001001110011010011000100010,12,4.061
5076,35.0,1,8,11,playing,100000000000000000000010110001000100,000000000000001000000000000010101010,11,11.47
5119,35.0,0,9,20,playing,000010101000000100000011000101000101,100001000000111010000000101000001010,11,2.69
5166,35.0,1,12,7,playing,100000000010000000000000010000000010,000000000000000000000000000000100101,14,3.536
5048,35.0,0,7,2,playing,000000001000000000000000000000000000,100000000000000000000000000000000000,32,2.931
4958,35.0,1,2,15,win,100000000000011101001000010000000010,000010001000100010000000000000001101,24,2.095
5098,35.0,1,8,33,win,100101110110010011100010110001010100,010010001001001100011101000110101011,12,1.234
5287,35.0,1,18,1,playing,000000000000000000000000000000100000,000000000000000000000000000000000000,31,1.092
5254,35.0,1,16,3,playing,100000000010000000000000000000000000,000000000000000000000000000000000001,33,0.473
5117,35.0,0,9,18,playing,000010101000000000000011000101000101,100001000000011010000000101000001010,15,17.45
5160,35.0,1,12,1,playing,100000000000000000000000000000000000,000000000000000000000000000000000000,35,0.866
5121,35.0,0,9,22,playing,000010101001000100000011000101000101,100001000000111010001000101000001010,31,23.511
5148,35.0,0,11,4,playing,000000000000001000000000000000000001,000000000000000100000000000000000010,32,1.174
5017,35.0,1,6,1,playing,000000000000000000000000000100000000,000000000000000000000000000000000000,8,6.154
5176,35.0,1,12,17,playing,100000000010010010000011010000010010,000010010000101000000000000000101101,24,9.921
5070,35.0,1,8,5,playing,100000000000000000000000010000000100,000000000000000000000000000000001010,30,0.75
5164,35.0,1,12,5,playing,100000000010000000000000000000000010,000000000000000000000000000000000101,30,1.646
5217,35.0,0,15,2,playing,000000000000000000000000000000000001,000000000000000000000000010000000000,33,1.08
4988,35.0,1,4,15,playing,100000100000000011000001110000000010,000001011000001000000000000001001001,26,1.227
5058,35.0,0,7,12,playing,000000101000000000000000001000011010,110000010000000000000001100000000100,30,16.968
5064,35.0,0,7,18,win,000000101000000000000010001000111011,111000010000000001000001100001000100,14,1.219
5088,35.0,1,8,23,playing,100001110000010010000010110001010100,000010001001001100000101000010101010,19,8.363
5008,35.0,0,5,18,playing,000000001000101000000010100000101101,101000100000010010000101000000010010,17,8.051
5305,35.0,1,18,19,playing,000110100000000110000110100000101000,001001010010101000001001000000010000,33,1.245
5295,35.0,1,18,9,playing,000110000000000000000110000000100000,001000010000100000000000000000010000,23,7.086
5078,35.0,1,8,13,playing,100000000000010000000010110001000100,000000000001001000000000000010101010,23,7.593
5168,35.0,1,12,9,playing,100000000010000000000010010000000010,000000000000001000000000000000100101,12,4.372
5094,35.0,1,8,29,playing,100101110100010010100010110001010100,000010001001001100011101000010101011,27,0.806
5193,35.0,0,13,12,playing,000001010000000101000000000000000101,100000000000000010000000111000000010,23,2.68
5143,35.0,1,10,19,win,100100001000001000000100111000100010,001011000000010000000001000001011001,22,0.874
5205,35.0,1,14,7,playing,100000000010000000000000100000000010,000000000000000100000000000000000101,17,1.343
5109,35.0,0,9,10,playing,000000100000000000000010000001000101,100000000000000000000000101000001010,27,3.878
5068,35.0,1,8,3,playing,100000000000000000000000010000000000,000000000000000000000000000000000010,32,4.474
4946,35.0,1,2,3,playing,100000000000000000000000010000000000,000000000000000000000000000000000001,4,4.151
4941,35.0,0,1,14,playing,100000100010000000000000000100101100,000100001000001000001000100000010010,28,4.988
4920,35.0,1,0,3,playing,100000000100000000000000000000000000,000000001000000000000000000000000000,27,2.949
5025,35.0,1,6,9,playing,000000000100000001100000000110000000,000000001000000000010001000001000000,0,1.549
5156,35.0,0,11,12,playing,000100000000101000000000000000101001,000000000000010100000100010000010010,6,12.009
4933,35.0,0,1,6,playing,100000000010000000000000000000100000,000100001000000000001000000000000000,6,4.861
5270,35.0,1,16,19,playing,100000000111000000101001010000010010,000000011000000110000000000100101101,12,1.617
5264,35.0,1,16,13,playing,100000000110000000001001010000000010,000000011000000100000000000000100101,32,18.403
4924,35.0,1,0,7,playing,100000000100000001100000000000000000,000000001000000000000000000100001000,24,5.7
4922,35.0,1,0,5,playing,100000000100000000100000000000000000,000000001000000000000000000100000000,32,11.315
4948,35.0,1,2,5,playing,100000000000010000000000010000000000,000010000000000000000000000000000001,32,3.493
5221,35.0,0,15,6,playing,000000000000000001000000000000000101,000000000000000000000000011000000010,24,5.772
5103,35.0,0,9,4,playing,000000000000000000000000000000000101,100000000000000000000000000000000010,22,2.151
5162,35.0,1,12,3,playing,100000000010000000000000000000000000,000000000000000000000000000000000001,33,1.128
5291,35.0,1,18,5,playing,000110000000000000000000000000100000,000000010000000000000000000000010000,2,4.871
5249,35.0,0,15,34,playing,010010110010110001000100100111011101,101101001001001110011011011000100010,9,0.576
5191,35.0,0,13,10,playing,000001000000000101000000000000000101,100000000000000010000000110000000010,7,1.215
5207,35.0,1,14,9,playing,100000000010000010000000100000000010,000000000000000101000000000000000101,5,3.947
5019,35.0,1,6,3,playing,000000000000000001000000000100000000,000000001000000000000000000000000000,19,1.434
4971,35.0,0,3,12,playing,100010000000100000000000000011010000,010000000000010000001110000000100000,23,1.822
4950,35.0,1,2,7,playing,100000000000011000000000010000000000,000010000000000000000000000000001001,12,6.941
5004,35.0,0,5,14,playing,000000001000100000000010100000101001,101000000000010010000101000000000010,14,10.942
5189,35.0,0,13,8,playing,000000000000000101000000000000000101,100000000000000010000000100000000010,5,4.115
5033,35.0,1,6,17,playing,000000000100001101100000100110000001,100001001000000010010001000001010000,32,15.406
5127,35.0,1,10,3,playing,100000001000000000000000000000000000,000000000000000000000000000000000001,32,3.102
5086,35.0,1,8,21,playing,100001110000010000000010110001010100,000010000001001100000101000010101010,8,1.823
5211,35.0,1,14,13,playing,100000000010000010000001110000000010,000001010000000101000000000000000101,26,1.263
5289,35.0,1,18,3,playing,000100000000000000000000000000100000,000000000000000000000000000000010000,7,7.093
5227,35.0,0,15,12,playing,000000010000000001000000100000001101,000000000000001110000000011000000010,13,1.244
5229,35.0,0,15,14,playing,000000010000010001000000100000001101,000000000000001110000000011000100010,4,9.493
5107,35.0,0,9,8,playing,000000000000000000000010000001000101,100000000000000000000000001000001010,6,1.596
5172,35.0,1,12,13,playing,100000000010010000000010010000010010,000000000000101000000000000000101101,4,1.18
4992,35.0,0,5,2,playing,000000001000000000000000000000000000,100000000000000000000000000000000000,22,0.892
5115,35.0,0,9,16,playing,000010101000000000000010000101000101,100001000000001010000000101000001010,23,2.283
5052,35.0,0,7,6,playing,000000001000000000000000000000001010,100000000000000000000000100000000100,6,9.013
5181,35.0,0,13,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,35,3.354
4939,35.0,0,1,12,playing,100000100010000000000000000000101100,000100001000001000001000100000010000,27,9.943
5035,35.0,1,6,19,playing,000000000100001101100000100110100001,100001001000000010010001000001011000,34,11.577
4974,35.0,1,4,1,playing,100000000000000000000000000000000000,000000000000000000000000000000000000,8,1.066
4967,35.0,0,3,8,playing,100010000000000000000000000001010000,010000000000010000000100000000100000,28,4.916
5002,35.0,0,5,12,playing,000000001000100000000010100000001001,101000000000000010000101000000000010,30,4.541
