,subject,color,gi,mi,status,bp,wp,response,rt
2863,19.0,0,1,8,playing,000001001000000000000000000000001001,001010000001100000000000000000000000,15,16.355
3024,19.0,0,11,14,win,000000111000001000000000000000111000,000001000000000111000000100001000100,22,1.905
2972,19.0,0,7,2,playing,000010000000000000000000000000000000,000000000000010000000000000000000000,20,2.726
2861,19.0,0,1,6,playing,000001001000000000000000000000001000,001010000000100000000000000000000000,35,14.319
3082,19.0,1,16,9,playing,001001000000110000000000000001000000,000110000000000000000100000000000010,24,19.653
2838,19.0,1,0,1,playing,100000000000000000000000000000000000,000000000000000000000000000000000000,22,7.848
3070,19.0,0,15,12,playing,000000000001110000011000000010000000,001011000010001000000010000000000000,3,4.873
3055,19.0,1,14,5,playing,000000000000000000000100000000110000,000110000000000000000000000000000000,2,4.834
3057,19.0,1,14,7,win,010000000000000000000100000000110000,001110000000000000000000000000000000,5,1.502
2877,19.0,1,2,5,playing,000000000001000000000100000000100000,000000001000000000000000000000001000,5,7.448
2873,19.0,1,2,1,playing,000000000000000000000000000000100000,000000000000000000000000000000000000,8,5.491
3062,19.0,0,15,4,playing,000000000000110000000000000000000000,000000000000001000000010000000000000,28,18.551
3012,19.0,0,11,2,playing,000000001000000000000000000000000000,000000000000000010000000000000000000,31,10.337
3058,19.0,0,15,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,9.122
2943,19.0,1,4,15,playing,000011100001010000000010000001100000,110000000000000000000100000100011001,3,6.865
2931,19.0,1,4,3,playing,000000000000010000000000000001000000,000000000000000000000000000100000000,35,11.659
2855,19.0,0,1,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,8,4.816
2925,19.0,0,3,14,playing,000010010000001000000000000011010010,100100000000000000000010110100100000,23,2.475
2927,19.0,0,3,16,win,000010010000001000000001000011010010,100100000000000000000110110100100000,15,3.384
3096,19.0,0,17,10,playing,000000000000001000001010100000001000,001010000000000000100101000000000000,30,8.799
3026,19.0,1,12,1,playing,000000000000000000010000000000000000,000000000000000000000000000000000000,31,5.209
3078,19.0,1,16,5,playing,001000000000010000000000000001000000,000110000000000000000000000000000000,34,18.855
3000,19.0,0,9,14,playing,001110000000111000000000000000000100,010001000001000100000001100000001000,28,31.571
3092,19.0,0,17,6,playing,000000000000000000001010000000001000,001000000000000000100100000000000000,24,8.869
2901,19.0,1,2,8,playing,010000000100000000010000000100000000,101100000000000000000000000000100000,16,11.893
3009,19.0,1,10,7,win,000000000000010000000110000001000000,000000000000000000000000000000111000,33,1.319
3112,19.0,1,18,13,playing,100000000100000000000110010001001000,001001000000100000000000000000110001,20,40.23
3048,19.0,0,13,12,playing,000011000000000000000000000010010110,000100000000111000000001000000001000,11,15.285
2881,19.0,1,2,9,playing,000000000001000000000100100000100001,000001001000000010000000000000001000,6,18.954
