,subject,color,gi,mi,status,bp,wp,response,rt
0,24,1,0,0,playing,000000000011101000001110000000010000,010000000000010000010001000010101000,9,9865
0,24,1,0,0,playing,000100000000101000000000000000000000,000000000000010000000001000000000000,21,8759
0,24,1,0,0,playing,000101000000101000000000000000000000,000000000000010000000101000000000000,4,7464
0,24,0,0,0,playing,000001001000000010000000000000000000,000000100000000001000000100000000000,33,9001
0,24,1,0,0,playing,000000000000010000000111000000000000,000000000010000000001000100000000000,30,6545
0,24,0,0,0,playing,000001000000010000000001010000000001,000000100001001100000010000000000000,30,5922
0,24,1,0,0,playing,000100000011101100001110100001010100,011000000100010001010001000010101011,6,7282
0,24,1,0,0,playing,100000000001011010000111000000000000,000000000010100000001000100000110100,15,5961
0,24,1,0,0,playing,100000100001011010000111000000000000,000000000010100100001000100000110100,32,6096
0,24,0,0,0,playing,000010000000001000000010000000000000,000000000000110100000000000000000000,30,21357
0,24,1,0,0,playing,000101100001100000010111000000001000,001000001000010000001000100100110100,4,2562
