,subject,color,gi,mi,status,bp,wp,response,rt
200,1.0,0,11,24,playing,010001000100011000010011000011100100,000110100011100000001100100100011000,16,27.773
178,1.0,0,11,2,playing,000000000000000000000001000000000000,000000000000100000000000000000000000,14,13.18
39,1.0,0,1,22,win,000001110000010010001010001000100110,000010000010001101000001110001011000,8,5.178
234,1.0,1,14,1,playing,000000000001000000000000000000000000,000000000000000000000000000000000000,32,5.898
147,1.0,0,9,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,23,8.724
182,1.0,0,11,6,playing,000000000000011000000001000000000000,000000000001100000000100000000000000,30,10.651
271,1.0,1,16,7,playing,000000000001100000001000000000100000,000000000010010000000001000000000000,21,8.452
127,1.0,0,7,16,playing,000101000010100100000010100000001000,001010000000011000000101000000010100,19,26.769
145,1.0,1,8,13,playing,000000010000010110000001010000000100,000001000000000000010100100000010010,14,9.2
66,1.0,0,3,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,30,70.521
23,1.0,0,1,6,playing,000000000000000000000010000000100100,000000000000001000000000100000010000,34,13.158
165,1.0,1,10,5,playing,000000000001010000000100000000000000,000000000000100000000001000000000000,31,8.746
25,1.0,0,1,8,playing,000000000000000000000010000000100110,000000000000001100000000100000010000,13,9.558
19,1.0,0,1,2,playing,000000000000000000000000000000000100,000000000000001000000000000000000000,22,5.342
27,1.0,0,1,10,playing,000000000000010000000010000000100110,000000000000001100000001100000010000,7,8.482
212,1.0,1,12,11,playing,000000000001010000001110000000010000,010001000000100000010001000000000000,4,11.685
76,1.0,0,3,10,playing,000000100000001000000100000000101000,000000000001000100000011000000010000,4,18.143
81,1.0,1,4,3,playing,000000000000000000000110000000000000,000000000000000000000000000000010000,15,8.585
59,1.0,1,2,19,playing,010100000010100000001011000011001000,001011000001000000010100000000110100,14,16.826
149,1.0,0,9,2,playing,000000000000000000000001000000000000,000000000001000000000000000000000000,12,8.622
240,1.0,1,14,7,playing,000000000001100000001100000000000000,000000000010010000000000000000001000,19,8.251
37,1.0,0,1,20,playing,000001010000010010001010001000100110,000000000010001101000001110001011000,6,17.944
133,1.0,1,8,1,playing,000000000000000000000001000000000000,000000000000000000000000000000000000,21,7.249
277,1.0,0,17,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,29,4.237
208,1.0,1,12,7,playing,000000000001010000001100000000000000,000001000000000000010001000000000000,12,8.371
131,1.0,0,7,20,win,000101000011100100010010100000001000,001010000100011000000101000001010100,27,8.258
109,1.0,1,6,13,playing,000000000001100000010001000001110000,000000000010010100001110000000000000,28,3.721
248,1.0,0,15,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,20,8.361
55,1.0,1,2,15,playing,000000000010100000001011000011001000,001010000001000000010000000000110100,21,6.387
57,1.0,1,2,17,playing,010000000010100000001011000011001000,001010000001000000010100000000110100,5,23.788
303,1.0,1,18,11,playing,011000000001000000001100000000100000,000000000000000010000010000001011000,12,17.302
74,1.0,0,3,8,playing,000000100000001000000000000000101000,000000000001000100000011000000000000,21,7.249
227,1.0,0,13,10,playing,000000000000010000010101010000000000,000000000001100000001010000001000000,2,4.518
315,1.0,0,19,8,playing,000010100000010000001000000000000000,000001000000001100000010000000000000,16,33.491
53,1.0,1,2,13,playing,000000000010100000001010000011001000,000010000001000000010000000000110100,2,4.981
252,1.0,0,15,4,playing,000000000000000000001000100000000000,000000000000011000000000000000000000,15,4.358
47,1.0,1,2,7,playing,000000000010000000001000000011000000,000000000000000000010000000000110000,11,9.786
250,1.0,0,15,2,playing,000000000000000000001000000000000000,000000000000001000000000000000000000,24,5.572
43,1.0,1,2,3,playing,000000000010000000000000000010000000,000000000000000000000000000000010000,19,7.488
163,1.0,1,10,3,playing,000000000001010000000000000000000000,000000000000000000000001000000000000,12,5.377
93,1.0,0,5,4,playing,000000000000000000000010100000000000,000000000001100000000000000000000000,23,5.133
273,1.0,1,16,9,playing,000000000001100000001000000001100000,000000000010010000000101000000000000,2,9.97
