,subject,color,gi,mi,status,bp,wp,response,rt
753,3,1,28,25,playing,000101000001011010011100100000011100,011010000000100100100011000001100011,8,1.522
823,3,0,33,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,21,0.58
735,3,1,28,7,playing,000101000000010000000100000000000000,000010000000100000000001000000000000,29,1.674
745,3,1,28,17,playing,000101000000011000011100000000011000,001010000000100100100011000001000000,30,1.683
593,3,0,19,14,playing,000101000010010000001010000000010000,010010000001101000000101000000000000,30,6.344
842,3,1,34,9,playing,000100000000011100000100000000000000,000001000000100000000011000000000000,16,1.753
510,3,0,15,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1.367
813,3,1,32,9,playing,000011000000010000000000000001100000,000000100000001000000010000000000100,31,6.119
368,3,0,5,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,4.575
731,3,1,28,3,playing,000100000000010000000000000000000000,000000000000100000000000000000000000,23,2.606
763,3,1,28,35,draw,100101100001011011011100110010011100,011010011010100100100011001101100011,9,0.737
747,3,1,28,19,playing,000101000001011000011100000000011000,001010000000100100100011000001100000,1,2.862
784,3,0,31,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,0.958
443,3,1,10,9,playing,000010000000010000000101000000010000,000001000001100000000010000000000000,2,4.245
631,3,1,22,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,8,0.076
829,3,0,33,6,playing,000000000000000000000101000001000000,000100000000010000000010000000000000,5,8.444
861,3,0,35,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1.671
893,3,0,37,10,playing,001011000000010000000100000000000000,000100000001100000000010000001000000,10,1.83
844,3,1,34,11,playing,000100000000011100000100100000000000,000001000000100010000011000000000000,4,3.252
414,3,1,8,7,playing,000000000000011100000100000000000000,000101000000100000000000000000000000,4,3.653
563,3,0,17,14,playing,100000000001011000010010000010000000,011010000110100000001000000000000000,3,5.012
341,3,1,2,7,playing,000010000000110000000000000000010000,000000000000001000000000100000001000,15,8.585
507,3,1,14,19,playing,010101000000110000000010000001001110,001010010001001000000101000000110000,35,1.594
456,3,0,11,2,playing,000000000000010000000000000000000000,000000000000100000000000000000000000,14,1.9
491,3,1,14,3,playing,000000000000110000000000000000000000,000000000000001000000000000000000000,11,1.672
427,3,0,9,10,playing,000100000000011000000010000010000000,001010000000100000001001000000000000,21,3.789
664,3,1,24,9,playing,000101000000010000000000000011000000,000010000000101000001000000000000000,30,4.075
670,3,0,25,4,playing,000010000000001000000000000000000000,000001000000010000000000000000000000,21,1.225
618,3,1,20,19,playing,000100000001011000011101000000011000,001011000000100100100010000000100100,6,5.624
633,3,1,22,3,playing,000100000000010000000000000000000000,000000001000000000000000000000000000,23,0.99
380,3,0,5,12,playing,010010000001010000000100000001000000,000101000000101000001000000000010000,2,6.076
807,3,1,32,3,playing,000010000000010000000000000000000000,000000000000001000000000000000000000,22,2.472
324,3,1,0,3,playing,000000000000110000000000000000000000,000000000000001000000000000000000000,11,2.821
883,3,0,37,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1.055
757,3,1,28,29,playing,100101000001011010011100100010011100,011010001000100100100011000101100011,10,1.259
616,3,1,20,17,playing,000100000000011000011101000000011000,001011000000100100100010000000000100,30,3.263
649,3,0,23,8,playing,000000000000011000000110000000000000,000010000000100100001000000000000000,28,2.413
505,3,1,14,17,playing,010101000000110000000010000001001100,001010000001001000000101000000110000,7,5.884
468,3,1,12,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,14,18.404
366,3,1,4,11,playing,000001000000011100000100000000001000,000010100000100010000000000001000000,20,2.398
537,3,1,16,13,playing,000101000000010000001101000000010000,000010000000101000000010000001000100,32,2.78
906,3,1,38,7,playing,000100000000011000000001000000000000,000001000000000000000010000000000100,12,2.747
543,3,1,16,19,playing,001101100000010000001101000010010000,000010000000101000000010000101101100,35,2.208
484,3,0,13,6,playing,000000000000010100000001000000000000,000011000000001000000000000000000000,31,3.062
549,3,0,17,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1.87
895,3,0,37,12,playing,001011000010010000000100000000000000,000100000001100000000010000001100000,31,1.924
770,3,0,29,6,playing,000001000000010000001000000000000000,000010000000100000000010000000000000,21,4.473
337,3,1,2,3,playing,000000000000110000000000000000000000,000000000000001000000000000000000000,24,2.626
453,3,1,10,19,win,000010000100010000101101000001011000,101101000011100000000010000000100000,1,1.951
345,3,0,3,2,playing,000000000000010000000000000000000000,000000000000100000000000000000000000,2,2.722
666,3,0,25,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,14,0.68
708,3,0,27,16,playing,000000100000011000000100010000011100,000001000000100100000011100000100010,27,16.461
802,3,0,31,18,playing,001011010000010000010001000000110000,000100100000100100001110000000001100,28,3.021
912,3,1,38,13,playing,000110000000011100000001100000000000,000001000000100010000010000000010100,34,2.757
696,3,0,27,4,playing,000000000000011000000000000000000000,000000000000100100000000000000000000,6,4.315
