,subject,color,gi,mi,status,bp,wp,response,rt
1117,3.0,1,17,13,playing,000000010000100000000010010000001101,000000000100001100000001000000010010,16,1.33
1279,3.0,0,28,10,playing,000000000001100000001000100000001000,000001000000001000000011000000100000,6,1.443
914,3.0,1,1,9,playing,000000000010000000001100000001100000,000000000001010100000001000000000000,0,1.808
1017,3.0,0,10,2,playing,000000000000000000000100000000000000,000000000000000000000000000000100000,22,1.637
1293,3.0,0,30,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,25,1.547
1059,3.0,1,13,1,playing,000010000000000000000000000000000000,000000000000000000000000000000000000,22,0.811
1105,3.0,1,17,1,playing,000000000000000000000000000000001000,000000000000000000000000000000000000,9,0.961
1347,3.0,1,33,3,playing,000110000000000000000000000000000000,000000000001000000000000000000000000,2,1.062
1299,3.0,0,30,6,playing,000000000000001000000000110000000000,000000001000000000000001000000000001,15,1.125
1186,3.0,0,24,10,playing,000000000001010000000101000000000100,000100000100100000000010000000001000,2,1.362
1313,3.0,0,30,20,playing,000000010000101101000000110001001100,000011101000010010000101001000000001,3,1.708
1226,3.0,0,26,2,playing,000000000000000100000000000000000000,000000000000000000100000000000000000,14,0.777
1155,3.0,1,21,1,playing,000100000000000000000000000000000000,000000000000000000000000000000000000,14,1.147
1095,3.0,0,16,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,25,1.75
938,3.0,0,4,2,playing,000000000000000000000010000000000000,000000000000000000000100000000000000,25,2.35
1345,3.0,1,33,1,playing,000010000000000000000000000000000000,000000000000000000000000000000000000,11,1.023
1291,3.0,1,29,7,playing,000000000000001000000011100000000000,000010000001100000000000000000000000,21,1.252
1295,3.0,0,30,2,playing,000000000000000000000000010000000000,000000001000000000000000000000000000,24,1.153
1023,3.0,1,11,1,playing,000000000000000000000000000000010000,000000000000000000000000000000000000,13,1.09
942,3.0,0,4,6,playing,000000000000000000000010110000000000,000000000000000000000101000000000001,13,1.998
1079,3.0,0,14,6,playing,000000000000000100010010000000000000,000100000000010000000001000000000000,33,1.365
1151,3.0,0,20,8,playing,000000000001000000010011000000000000,001100000000010000000000100000000000,21,3.256
1301,3.0,0,30,8,playing,000000000000001100000000110000000000,000000001000000000000001001000000001,17,1.326
1230,3.0,0,26,6,playing,000000000000001100000001000000000000,000000000000110000100000000000000000,32,4.351
946,3.0,0,4,10,playing,000000000000010100000010110000000000,000000000000000000000101000000010101,32,1.469
1238,3.0,1,27,1,playing,000100000000000000000000000000000000,000000000000000000000000000000000000,24,1.373
948,3.0,0,4,12,playing,000000000000010100000010110000001000,000000000001000000000101000000010101,14,2.09
1382,3.0,1,37,7,playing,000000000000001000000011100000000000,000001000001000000000100000000000000,25,1.734
966,3.0,0,6,8,playing,000000000001000000000011000000100000,000000000000101000000100100000000000,4,1.729
1210,3.0,0,24,34,playing,001010001011011101010101010101010100,110101010100100010101010101010001011,6,1.089
1113,3.0,1,17,9,playing,000000000000000000000010010000001101,000000000100000100000000000000010010,23,1.174
933,3.0,1,3,5,playing,000000000010000000000000010000000010,000000000000000000001010000000000000,21,2.216
1067,3.0,1,13,9,playing,000011010000001000000001000000000000,000100100000010000000010000000000000,32,1.242
1206,3.0,0,24,30,playing,001010001001011100010101010101010100,010101010100100010101010101010001001,17,1.342
931,3.0,1,3,3,playing,000000000000000000000000010000000010,000000000000000000000010000000000000,20,0.841
1011,3.0,1,9,9,playing,001000000000000000000100000001110000,000000000001100000000010000000001000,28,2.521
1129,3.0,0,18,10,playing,000000000000001110000011000000000000,000101000001010000000100000000000000,30,1.548
1109,3.0,1,17,5,playing,000000000000000000000000000000001101,000000000100000000000000000000010000,34,1.137
1281,3.0,0,28,12,playing,000000100001100000001000100000001000,000001000000001000000011000010100000,10,2.94
1224,3.0,0,26,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,15,0.827
1143,3.0,0,20,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,3.253
1184,3.0,0,24,8,playing,000000000001010000000001000000000100,000100000100100000000010000000000000,21,1.123
908,3.0,1,1,3,playing,000000000000000000001000000001000000,000000000000000100000000000000000000,11,1.257
901,3.0,0,0,18,playing,000000100000110000010001000011100100,000111000001001000000010000100011000,2,2.823
1178,3.0,0,24,2,playing,000000000001000000000000000000000000,000000000100000000000000000000000000,13,1.495
1035,3.0,1,11,13,playing,000000000000100000000100110000011100,000100000000010000000011000000100010,16,2.058
999,3.0,0,8,10,playing,000000000000111000001010000000000000,001010000001000100000000000000100000,21,3.758
1364,3.0,1,35,5,playing,000000000000000000000011000000001000,000000000000010000000100000000000000,14,1.479
1275,3.0,0,28,6,playing,000000000001000000001000100000000000,000000000000001000000011000000000000,12,0.937
1328,3.0,1,31,11,playing,010000000000111000000001100000000000,000000000001000100000110000000010000,32,1.951
899,3.0,0,0,16,playing,000000100000110000000001000011100100,000101000001001000000010000100011000,19,1.553
1180,3.0,0,24,4,playing,000000000001010000000000000000000000,000000000100100000000000000000000000,23,1.374
1007,3.0,1,9,5,playing,000000000000000000000100000000110000,000000000000100000000010000000000000,32,1.44
1077,3.0,0,14,4,playing,000000000000000000010010000000000000,000100000000000000000001000000000000,15,3.305
1341,3.0,0,32,4,playing,000000000000001100000000000000000000,000001000000000000000100000000000000,13,0.778
895,3.0,0,0,12,playing,000000000000010000000001000011100100,000101000000000000000010000100011000,12,4.982
1285,3.0,1,29,1,playing,000000000000000000000000100000000000,000000000000000000000000000000000000,11,1.647
1215,3.0,1,25,3,playing,000000000000000000000000000010100000,000000000000000000000010000000000000,23,0.994
1213,3.0,1,25,1,playing,000000000000000000000000000010000000,000000000000000000000000000000000000,22,0.764
1332,3.0,1,31,15,playing,010010000000111000000001100000000100,000000000001000100000110000000011010,3,1.741
906,3.0,1,1,1,playing,000000000000000000001000000000000000,000000000000000000000000000000000000,15,4.597
887,3.0,0,0,4,playing,000000000000000000000000000011000000,000000000000000000000000000000011000,33,3.609
1003,3.0,1,9,1,playing,000000000000000000000000000000100000,000000000000000000000000000000000000,22,1.041
1264,3.0,1,27,27,playing,000110000011100110001011000101100010,101001000100011000010100110010001100,7,3.789
1349,3.0,1,33,5,playing,000110000000010000000000000000000000,001000000001000000000000000000000000,20,3.527
922,3.0,0,2,4,playing,000000000000000000000010000010000000,000000000000001000000001000000000000,32,1.101
1101,3.0,0,16,6,playing,000000000000110000000000010000000000,000000000000000000000010000001100000,11,2.145
1376,3.0,1,37,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,11,1.024
889,3.0,0,0,6,playing,000000000000000000000000000011000100,000000000000000000000010000000011000,30,3.09
1309,3.0,0,30,16,playing,000000000000101101000000110000001100,000001101000010010000001001000000001,7,2.052
1049,3.0,0,12,6,playing,000000000000010000000110000000000000,000100000001000000001000000000000000,14,1.739
1242,3.0,1,27,5,playing,000110000000100000000000000000000000,000001000000000000000000100000000000,21,0.958
