,subject,color,gi,mi,status,bp,wp,response,rt
5006,35,0,5,16,playing,000000001000101000000010100000101001,101000100000010010000101000000000010,33,8.148
5235,35,0,15,20,playing,000010110000010001000000100010001101,000001000000001110001010011000100010,10,4.173
4918,35,1,0,1,playing,100000000000000000000000000000000000,000000000000000000000000000000000000,8,4.506
5201,35,1,14,3,playing,100000000010000000000000000000000000,000000000000000000000000000000000001,33,0.671
5219,35,0,15,4,playing,000000000000000000000000000000000101,000000000000000000000000010000000010,17,0.814
5139,35,1,10,15,playing,100000001000001000000100111000000010,001001000000010000000001000001001001,4,2.45
4986,35,1,4,13,playing,100000100000000011000001010000000010,000001001000001000000000000001001001,7,5.351
5029,35,1,6,13,playing,000000000100001001100000000110000001,100001001000000000010001000001000000,31,9.418
5239,35,0,15,24,playing,000010110010010001000100100010001101,000001000001001110011010011000100010,1,18.302
5260,35,1,16,9,playing,100000000010000000001000010000000010,000000000000000100000000000000100101,7,9.173
5195,35,0,13,14,playing,000001010000000101000001000000000101,100000000000000010000000111000010010,32,12.543
5225,35,0,15,10,playing,000000000000000001000000100000001101,000000000000000110000000011000000010,7,1.905
5099,35,0,9,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,35,2.071
5054,35,0,7,8,playing,000000101000000000000000000000001010,100000010000000000000000100000000100,26,8.502
5123,35,0,9,24,win,000010101001000100000011000101010101,100001000100111010001000101000001010,7,0.076
4952,35,1,2,9,playing,100000000000011000001000010000000000,000010000000100000000000000000001001,33,8.209
4959,35,0,3,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,0,7.269
5312,35,0,19,2,playing,000000000000000000000001000000000000,000000000000010000000000000000000000,26,1.347
4937,35,0,1,10,playing,100000100010000000000000000000100100,000100001000001000001000100000000000,32,12.316
4929,35,0,1,2,playing,100000000000000000000000000000000000,000000001000000000000000000000000000,30,1.767
5010,35,0,5,20,playing,000000001000101001000010100000101101,101000100000010010000101001000010010,29,14.413
5152,35,0,11,8,playing,000000000000001000000000000000101001,000000000000000100000000010000010010,12,2.806
4996,35,0,5,6,playing,000000001000000000000010100000000000,100000000000000000000101000000000000,32,2.46
4956,35,1,2,13,playing,100000000000011100001000010000000010,000010001000100000000000000000001101,16,1.77
5187,35,0,13,6,playing,000000000000000100000000000000000101,100000000000000000000000100000000010,17,1.432
4935,35,0,1,8,playing,100000100010000000000000000000100000,000100001000001000001000000000000000,33,1.459
5266,35,1,16,15,playing,100000000110000000001001010000010010,000000011000000100000000000000101101,16,8.544
5084,35,1,8,19,playing,100001100000010000000010110001010100,000000000001001100000101000010101010,4,3.045
5276,35,0,17,2,playing,000000000000000000000010000000000000,100000000000000000000000000000000000,24,0.682
4965,35,0,3,6,playing,100000000000000000000000000001010000,010000000000000000000100000000100000,4,6.749
5141,35,1,10,17,playing,100100001000001000000100111000000010,001011000000010000000001000001001001,31,5.268
5090,35,1,8,25,playing,100101110000010010000010110001010100,000010001001001100010101000010101010,20,2.994
5203,35,1,14,5,playing,100000000010000000000000000000000010,000000000000000000000000000000000101,15,0.906
5272,35,1,16,21,playing,100000000111000000101001110000010010,000000011000100110000000000100101101,22,8.411
5150,35,0,11,6,playing,000000000000001000000000000000001001,000000000000000100000000010000000010,30,0.921
5262,35,1,16,11,playing,100000000010000000001001010000000010,000000010000000100000000000000100101,8,5.874
5092,35,1,8,27,playing,100101110000010010100010110001010100,000010001001001100011101000010101010,35,12.428
5045,35,1,6,29,win,000010010100001101101100100110100101,110101101000010010010001000001011010,2,1.154
5280,35,0,17,6,playing,000000000000000000000110100000000000,100000000000000000000001000000001000,5,4.634
5144,35,0,11,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,35,0.564
4926,35,1,0,9,win,100000000110000001100000000000000000,000000001000000000000000100100001000,16,2.548
5000,35,0,5,10,playing,000000001000000000000010100000001001,100000000000000010000101000000000010,12,11.718
4984,35,1,4,11,playing,100000100000000011000001010000000000,000001001000001000000000000000001001,29,6.91
5293,35,1,18,7,playing,000110000000000000000100000000100000,001000010000000000000000000000010000,12,1.126
5185,35,0,13,4,playing,000000000000000000000000000000000101,100000000000000000000000000000000010,15,1.162
5125,35,1,10,1,playing,100000000000000000000000000000000000,000000000000000000000000000000000000,35,1.364
5209,35,1,14,11,playing,100000000010000010000000110000000010,000001000000000101000000000000000101,7,1.432
5158,35,0,11,14,win,000100100000101000000000000000101001,000000000000010100000100010000010110,22,0.833
5080,35,1,8,15,playing,100001000000010000000010110001000100,000000000001001000000001000010101010,21,2.831
5314,35,0,19,4,playing,000000000000000000000001001000000000,000000000000110000000000000000000000,24,0.919
5297,35,1,18,11,playing,000110000000000100000110000000100000,001000010000100000000001000000010000,20,9.381
5213,35,1,14,15,playing,100000001010000010000001110000000010,000001010000000101000000001000000101,32,2.194
5056,35,0,7,10,playing,000000101000000000000000001000001010,110000010000000000000000100000000100,31,8.384
4976,35,1,4,3,playing,100000000000000001000000000000000000,000000001000000000000000000000000000,5,2.352
5135,35,1,10,11,playing,100000001000000000000100011000000010,001000000000010000000000000001001001,5,4.436
5231,35,0,15,16,playing,000010010000010001000000100000001101,000000000000001110000010011000100010,6,1.378
5303,35,1,18,17,playing,000110100000000110000110000000101000,001000010010101000001001000000010000,5,2.838
5066,35,1,8,1,playing,100000000000000000000000000000000000,000000000000000000000000000000000000,34,2.006
5154,35,0,11,10,playing,000000000000101000000000000000101001,000000000000010100000000010000010010,3,4.794
5039,35,1,6,23,playing,000000010100001101100000100110100101,100001101000000010010001000001011010,13,18.263
5031,35,1,6,15,playing,000000000100001101100000000110000001,100001001000000000010001000001010000,16,1.797
5274,35,0,17,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,1.82
5146,35,0,11,2,playing,000000000000000000000000000000000001,000000000000000000000000000000000010,14,2.197
5243,35,0,15,28,playing,010010110010010001000100100110001101,001101000001001110011010011000100010,29,2.532
5096,35,1,8,31,playing,100101110100010011100010110001010100,000010001001001100011101000110101011,1,11.64
5072,35,1,8,7,playing,100000000000000000000000110000000100,000000000000000000000000000000101010,28,7.18
5046,35,0,7,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,8,2.726
4963,35,0,3,4,playing,100000000000000000000000000000010000,010000000000000000000100000000000000,29,2.566
4982,35,1,4,9,playing,100000100000000011000001000000000000,000001001000001000000000000000001000,35,2.92
5310,35,0,19,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,23,1.464
5215,35,0,15,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,35,1.735
4927,35,0,1,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,0,3.231
5258,35,1,16,7,playing,100000000010000000001000000000000010,000000000000000100000000000000000101,30,1.442
5101,35,0,9,2,playing,000000000000000000000000000000000001,100000000000000000000000000000000000,33,1.599
5023,35,1,6,7,playing,000000000100000001000000000110000000,000000001000000000010000000001000000,23,6.441
5301,35,1,18,15,playing,000110000000000110000110000000101000,001000010000101000001001000000010000,10,4.235
5247,35,0,15,32,playing,010010110010110001000100100111001101,101101001001001110011010011000100010,31,1.628
5318,35,0,19,8,playing,000000000000000000001001101000000000,000000000000111000000000010000000000,15,1.327
5074,35,1,8,9,playing,100000000000000000000000110001000100,000000000000000000000000000010101010,14,4.377
5223,35,0,15,8,playing,000000000000000001000000100000000101,000000000000000100000000011000000010,32,6.956
5111,35,0,9,12,playing,000000100000000000000010000101000101,100000000000000010000000101000001010,8,2.411
5082,35,1,8,17,playing,100001100000010000000010110001000100,000000000001001000000101000010101010,15,18.326
4961,35,0,3,2,playing,100000000000000000000000000000000000,010000000000000000000000000000000000,31,3.868
5309,35,1,18,23,win,000110100000000110000110100011101000,001001010011101000001001000000010100,9,1.272
4998,35,0,5,8,playing,000000001000000000000010100000001000,100000000000000010000101000000000000,35,3.117
4990,35,0,5,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,8,1.331
5178,35,1,12,19,playing,100000000010010010000011010010010010,000010010000101000000000100000101101,6,7.24
5037,35,1,6,21,playing,000000000100001101100000100110100101,100001001000000010010001000001011010,6,1.84
5233,35,0,15,18,playing,000010110000010001000000100000001101,000001000000001110000010011000100010,28,15.6
5170,35,1,12,11,playing,100000000010010000000010010000000010,000000000000101000000000000000100101,32,3.516
5041,35,1,6,25,playing,000000010100001101100100100110100101,100001101000010010010001000001011010,1,9.959
5284,35,0,17,10,playing,000001000000000000100110100000000000,100000000000000000000001000000001110,35,2.418
5316,35,0,19,6,playing,000000000000000000000001101000000000,000000000000110000000000010000000000,20,2.82
5012,35,0,5,22,playing,000000001000101001000010100001101101,101000100000010010000101001100010010,9,10.485
4954,35,1,2,11,playing,100000000000011000001000010000000010,000010000000100000000000000000001101,8,7.953
5050,35,0,7,4,playing,000000001000000000000000000000001000,100000000000000000000000100000000000,34,5.65
5133,35,1,10,9,playing,100000001000000000000100001000000010,000000000000010000000000000001001001,2,5.956
5282,35,0,17,8,playing,000001000000000000000110100000000000,100000000000000000000001000000001100,18,2.684
5113,35,0,9,14,playing,000000101000000000000010000101000101,100000000000001010000000101000001010,4,1.546
5237,35,0,15,22,playing,000010110010010001000000100010001101,000001000000001110011010011000100010,21,1.29
5241,35,0,15,26,playing,010010110010010001000100100010001101,000101000001001110011010011000100010,27,4.107
