,subject,color,gi,mi,status,bp,wp,response,rt
0,14,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,7556
0,14,1,0,0,playing,000010000001010000000101000000000100,000100000000101000000000110000000000,5,7979
0,14,0,0,0,playing,000010000000010000000000000000000000,000000000000000000001010000000000000,21,6035
0,14,0,0,0,playing,000001010000000100000001010000000000,000000000000010000000010100000010001,4,3142
0,14,0,0,0,playing,000000000000010000000011100000010100,000110000000000100000100010000001000,5,7580
0,14,0,0,0,playing,000111000001010000010100000000101000,001000100000101000001010000101000100,1,3585
0,14,1,0,0,playing,000000000000100000000011000000000000,000000000000001000000000000000001000,24,923
0,14,0,0,0,playing,000000000000000100000001000000000000,000000000000010000000000000000010000,25,1219
0,14,0,0,0,playing,000010000000000000000000000000000000,000000000000000000001000000000000000,13,935
0,14,0,0,0,playing,000000000000001000000010100000001010,000010000000010110000001000000000000,33,1465
0,14,1,0,0,playing,000000000000100000000101000000001010,000000001000001010000000100000000000,15,745
0,14,0,0,0,playing,000000000000000100000001010000000000,000000000000010000000000100000010000,5,16725
0,14,1,0,0,playing,000010100001110000000100010000001000,000001000010001000000011100000100000,20,6290
0,14,0,0,0,playing,000100000001010100000010100000001000,000000000000101000000101000001110000,28,2538
0,14,0,0,0,playing,000000100001010000000101000000000000,000000000000001000000010000000110100,32,1175
0,14,1,0,0,playing,000000000001100000000100000000000000,000000000000001000000010000000000000,24,2794
0,14,1,0,0,playing,000000000000000100000010100000001100,000000000000011000000001000000010000,6,2289
0,14,0,0,0,playing,010100000000101000001011010001001000,001011100001010000000100100000110000,7,1320
0,14,0,0,0,playing,000000010000001110000001100000001100,000011101000010001000010000000000010,31,2343
