,subject,color,gi,mi,status,bp,wp,response,rt
3953,28.0,1,0,9,playing,000000000000100000001010000001010000,000000000001010000000101000000000000,33,5.268
3959,28.0,1,0,15,playing,000101000000100000001010000001010010,000000000001011000000101000000001100,15,7.275
4136,28.0,0,7,4,playing,000000000000010000000001000000000000,000010000000000000000000000000000100,12,0.798
3967,28.0,1,0,23,playing,000101100000100010001010011001010010,000010010001011100000101100000001100,17,4.801
4013,28.0,1,2,5,playing,000000000000000000010100010000000000,000000000000000000000010000100000000,20,3.442
4224,28.0,0,11,18,playing,000000000111001010001001000000000110,001000000000110100010100110000001000,22,4.453
4041,28.0,0,3,8,playing,001000000000001000000011000000000000,010000100000100000000000100000000000,3,0.4
4138,28.0,0,7,6,playing,000000000000110000000001000000000000,000010000001000000000000000000000100,5,0.474
4082,28.0,1,4,29,playing,101010001001001100110110010000100101,010101100010110010001001101000011000,29,2.433
4072,28.0,1,4,19,playing,101010000001001100010100000000100100,010100000000110000001001100000011000,16,25.481
4149,28.0,1,8,1,playing,000000000010000000000000000000000000,000000000000000000000000000000000000,13,1.545
4045,28.0,0,3,12,playing,001100000000001100000011000000000000,010001100000110000000000100000000000,7,8.387
4074,28.0,1,4,21,playing,101010001001001100010100000000100100,010100000000110010001001100000011000,6,9.542
4253,28.0,0,13,8,playing,000000000100000001000000010000001000,000000001000001000000001100000000000,34,3.807
3973,28.0,1,0,29,playing,100101100010100010101010011001010010,000010010101011101000101100000101100,19,3.875
4231,28.0,1,12,1,playing,000000000000100000000000000000000000,000000000000000000000000000000000000,24,1.92
4295,28.0,1,14,17,playing,000000100011100110000101000000000010,010100010000001000010010110000000000,9,4.918
4310,28.0,1,15,13,playing,000010100000101010000000011000000000,000001001001000100000010100000000000,34,3.938
4093,28.0,0,5,4,playing,000000001100000000000000000000000000,000000000001000100000000000000000000,31,4.302
4243,28.0,1,12,13,playing,001010000000101000000101000010000000,000101000000010000000010100100000000,29,2.772
4153,28.0,1,8,5,playing,000000000010100000000010000000000000,000000000001010000000000000000000000,32,2.409
4084,28.0,1,4,31,playing,101010001001001100110110010000100111,010101100010110010001001101001011000,28,2.628
3984,28.0,0,1,6,playing,100000001000010000000000000000000000,000000100000000000000010000000100000,14,5.942
4298,28.0,1,15,1,playing,000000000000100000000000000000000000,000000000000000000000000000000000000,15,2.628
4103,28.0,0,5,14,playing,000000001100101000100000000000010001,000001000001000100000010001100000100,16,0.64
3943,28.0,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,0,2.653
4190,28.0,0,9,10,playing,000000110010100000000000000000000010,000000000001001010000010000000001000,23,2.97
4184,28.0,0,9,4,playing,000000000010000000000000000000000010,000000000000000000000010000000001000,12,1.58
4064,28.0,1,4,11,playing,100010000001000000010000000000100100,010100000000000000001000000000011000,23,3.612
