,subject,color,gi,mi,status,bp,wp,response,rt
1273,6,1,9,3,playing,000000000000100000000010000000000000,000000000000000000000100000000000000,20,42.054
1257,6,1,7,1,playing,000100000000000000000000000000000000,000000000000000000000000000000000000,23,6.935
1309,6,0,14,6,playing,000100000000011000000000000000000000,000011000000000100000000000000000000,11,50.995
1207,6,0,0,2,playing,000000000001000000000000000000000000,000000000000000000000000000000010000,19,6.936
1219,6,1,1,13,playing,010100000010000000000100000011100000,000000000001000000011010000100010000,12,10.912
1272,6,1,9,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,21,9.006
1290,6,1,11,11,playing,000000000000010000000101000000011100,000100000000101010000010000000000000,30,2.683
1230,6,1,3,1,playing,000010000000000000000000000000000000,000000000000000000000000000000000000,21,9.957
1313,6,0,14,14,playing,000100000001011000001000000000001001,000011000000100100000001110000000000,22,21.636
1291,6,0,12,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,14,3.038
1280,6,0,10,2,playing,000000000000000100000000000000000000,000000000000000000000000000000010000,13,7.184
1211,6,0,0,10,playing,001000000001000000010000000100100000,000100000000000000000011000000011000,13,33.907
1229,6,0,2,10,win,000000000001101000000000000010001000,000010000000000000000010000001110000,13,1.878
1250,6,0,6,2,playing,000000000000010000000000000000000000,000000000000000000000001000000000000,12,10.376
1261,6,1,7,9,playing,001110000000001000000010000000000000,010001000000000000000101000000000000,29,35.729
1236,6,1,3,13,playing,000110010000011000000010000000000001,000001000000000100000101010000010000,33,9.437
1224,6,0,2,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,12,9.099
1287,6,1,11,5,playing,000000000000000000000101000000001000,000000000000100000000010000000000000,14,11.769
1305,6,1,13,19,playing,001110000001001000010011000001010000,000001010010110000000100010100100000,1,6.943
1216,6,1,1,7,playing,000000000010000000000000000011100000,000000000001000000001000000000010000,27,5.101
1241,6,0,4,2,playing,000000000000000000000100000000000000,000000010000000000000000000000000000,23,7.762
1217,6,1,1,9,playing,010000000010000000000000000011100000,000000000001000000001000000100010000,19,3.919
1234,6,1,3,9,playing,000110000000011000000010000000000000,000001000000000000000101000000010000,15,9.25
1299,6,1,13,7,playing,000000000001001000000001000000010000,000000000010110000000000000000000000,5,24.033
1259,6,1,7,5,playing,001110000000000000000000000000000000,000001000000000000000001000000000000,1,4.832
1267,6,0,8,8,playing,000100000001100000000100000000000000,000000000000011000000001000000100000,9,29.923
1268,6,0,8,10,playing,000100000101100000000100000000000000,000000000010011000000001000000100000,20,22.248
1289,6,1,11,9,playing,000000000000010000000101000000001100,000000000000101010000010000000000000,3,4.684
1288,6,1,11,7,playing,000000000000010000000101000000001000,000000000000101000000010000000000000,16,18.656
1218,6,1,1,11,playing,010100000010000000000000000011100000,000000000001000000011000000100010000,22,6.703
1304,6,1,13,17,playing,000110000001001000010011000001010000,000001010010110000000100000100100000,25,30.859
1251,6,0,6,4,playing,000000000000110000000000000000000000,000000000000000000000001100000000000,22,7.934
1244,6,1,5,1,playing,000000000000000000000000000000100000,000000000000000000000000000000000000,29,3.605
1258,6,1,7,3,playing,000110000000000000000000000000000000,000000000000000000000001000000000000,5,6.074
1307,6,0,14,2,playing,000000000000001000000000000000000000,000010000000000000000000000000000000,3,4.307
1270,6,0,8,14,playing,000101000101100000001100000000000000,000000000010011000000001000000111000,29,7.683
1284,6,0,10,10,win,000000000000011100000000000001000100,000000000000000000000110000000111000,16,1.569
1227,6,0,2,6,playing,000000000000101000000000000000001000,000000000000000000000000000001110000,28,5.894
1208,6,0,0,4,playing,000000000001000000010000000000000000,000000000000000000000000000000011000,27,27.93
1295,6,0,12,8,playing,000000000000101000000011000000000000,000001110000010000000000000000000000,8,4.113
1212,6,0,0,12,playing,001000000001010000010000000100100000,000100000000000000000011100000011000,21,23.986
1293,6,0,12,4,playing,000000000000101000000000000000000000,000000010000010000000000000000000000,22,19.949
1271,6,0,8,16,win,000101000101100000001100000001000000,000010000010011000000001000000111000,2,2.468
1210,6,0,0,8,playing,000000000001000000010000000100100000,000100000000000000000010000000011000,2,18.539
1247,6,1,5,7,playing,000001100000001000000000000000100000,000000000001100000000000000001000000,22,14.026
1235,6,1,3,11,playing,000110010000011000000010000000000000,000001000000000100000101000000010000,25,20.383
1297,6,1,13,3,playing,000000000000000000000001000000010000,000000000000010000000000000000000000,12,18.474
1222,6,1,1,19,playing,010100001010000000000101000011100010,000000000001100101011010000100010000,14,11.966
1231,6,1,3,3,playing,000110000000000000000000000000000000,000000000000000000000100000000000000,5,7.798
1252,6,0,6,6,playing,000000000000110000000010000000000000,000000000000001000000001100000000000,21,37.033
1243,6,0,4,6,win,000000000000000000000111000000000000,010000010000000000000000000000010000,24,1.918
1214,6,1,1,3,playing,000000000010000000000000000010000000,000000000001000000000000000000000000,20,10.597
1255,6,0,6,12,playing,000001000010110000000110000000000000,000000000000001000000001100001011000,30,7.352
1282,6,0,10,6,playing,000000000000010100000000000000000100,000000000000000000000000000000111000,29,3.016
