,subject,color,gi,mi,status,bp,wp,response,rt
2506,16,0,2,12,playing,000000000000010000000011100000010100,000110000000000100000100010000001000,5,7.58
2742,16,0,16,8,playing,000011000000010000000100000000000000,000000000000001000001010000001000000,11,7.019
2740,16,0,16,6,playing,000010000000010000000100000000000000,000000000000001000001010000000000000,5,3.865
2654,16,1,11,11,playing,000000000000100000001010000011100000,000010000001000000010100000000001000,31,1.31
2518,16,1,3,5,playing,000000000000100000000001000000000010,000000000000001000000000100000000000,16,4.427
2826,16,0,20,2,playing,000000000000000000000010000000000000,000000000000000100000000000000000000,24,2.991
2682,16,0,12,26,playing,010110100011010000010101100001001000,101001000100101000001010000110110100,18,0.582
2672,16,0,12,16,playing,000000100001010000010101000001001000,001001000000001000001010000000110100,3,4.692
2696,16,1,13,9,playing,000000000000000100000010100000001100,000000000000011000000001000000010000,6,2.289
2569,16,1,5,27,playing,101010100001110100000100011011001000,010001001010001010001011100000110100,18,6.997
2704,16,0,14,4,playing,000000000000010000000010000000000000,000000000000000000000001000000010000,15,2.48
2836,16,0,20,12,win,000000000000001000000010100000001110,000010000000010110000001000000010000,35,1.884
2726,16,1,15,7,playing,000000000001010000000001000000000100,000000000000001000000000110000000000,3,1.601
2605,16,1,7,11,win,000010000000100010000011000000010000,000000000000001000000000100000001110,35,1.37
2555,16,1,5,13,playing,000010100001110000000100010000000000,000000000010001000000011100000100000,5,3.699
2670,16,0,12,14,playing,000000100001010000000101000001001000,001001000000001000000010000000110100,19,23.434
2630,16,1,9,7,win,000000000000001010000010100000000000,000000000000000000011100000000000000,18,1.24
2772,16,1,17,11,playing,000000000010100010000000000100100010,000010001000001000000000100000001000,22,8.132
2758,16,0,16,24,playing,010111000001010000010100100000101001,001000101000101010001010000101010100,15,7.778
2573,16,1,5,31,playing,101010100101110100010100011011001000,010101001010001010101011100000110100,34,7.143
2674,16,0,12,18,playing,000100100001010000010101000001001000,001001000000001000001010000100110100,10,8.426
2487,16,1,1,5,playing,000000000000100000000011000000000000,000000000000001000000000000000001000,24,1.151
2712,16,0,14,12,playing,000000000001010100000010100000001000,000000000000101000000101000000110000,3,2.1
2792,16,0,18,12,playing,000000000000100000001011010000001000,001010000001010000000100100000000000,14,0.982
2539,16,0,4,14,playing,000000000000001110000001100000001100,000001101000010001000010000000000010,7,5.944
2547,16,1,5,5,playing,000000000001100000000100000000000000,000000000000001000000010000000000000,24,2.794
2688,16,1,13,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,13,4.117
2800,16,0,18,20,playing,010100000000101000001011010001001000,001011100001010000000100100000110000,7,1.32
2527,16,0,4,2,playing,000000000000001000000000000000000000,000000000000000000000010000000000000,24,6.31
2502,16,0,2,8,playing,000000000000010000000001000000010100,000100000000000100000100000000001000,22,3.375
2597,16,1,7,3,playing,000000000000100000000010000000000000,000000000000001000000000000000000000,32,2.132
2588,16,0,6,10,playing,000000100001010000000101000000000000,000000000000001000000010000000110100,32,1.175
2549,16,1,5,7,playing,000000000001110000000100000000000000,000000000000001000000010100000000000,10,3.596
2537,16,0,4,12,playing,000000000000001110000000100000001100,000000101000010001000010000000000010,23,4.943
2798,16,0,18,18,playing,000100000000101000001011010001001000,001011000001010000000100100000110000,1,2.97
2746,16,0,16,12,playing,000111000001010000000100000000000000,001000000000101000001010000001000000,32,3.627
2637,16,0,10,6,playing,000000000001000000010100000000000000,000000000000100000001000000001000000,1,1.706
2716,16,0,14,16,playing,000100000001010100000010100010001000,000000000000101000001101000001110000,19,5.198
2522,16,1,3,9,playing,000000000000100000000101000000001010,000000001000001010000000100000000000,15,0.745
2479,16,0,0,8,playing,000000000000010000000001000000010100,000100000000100000001010000000000000,15,6.262
2828,16,0,20,4,playing,000000000000000000000010100000000000,000000000000000100000001000000000000,14,4.427
2776,16,1,17,15,playing,000000010010100010000001000100100010,000010101000001000000010100000001000,25,4.473
2714,16,0,14,14,playing,000100000001010100000010100000001000,000000000000101000000101000001110000,28,2.538
2756,16,0,16,22,playing,010111000001010000010100100000101000,001000101000101000001010000101010100,35,3.612
2641,16,0,10,10,playing,010100000001000000010100000000000000,000000000000100000001000000011010000,30,8.34
2676,16,0,12,20,playing,000100100011010000010101000001001000,001001000000101000001010000100110100,1,4.727
2529,16,0,4,4,playing,000000000000001000000000100000000000,000000000000000000000010000000000010,16,0.935
2481,16,0,0,10,win,000000000000010100000001000000010100,000100000000100000001110000000000000,7,1.67
2806,16,0,18,26,playing,010100010000101100011011010001001000,001011100011010010000100100000110100,9,6.724
2698,16,1,13,11,playing,000000000000100100000010100000001100,000000100000011000000001000000010000,21,19.852
2830,16,0,20,6,playing,000000000000001000000010100000000000,000000000000010100000001000000000000,32,15.839
2690,16,1,13,3,playing,000000000000000000000010100000000000,000000000000010000000000000000000000,23,2.05
2567,16,1,5,25,playing,101010100001110100000100010011001000,010001000010001010001011100000110100,8,3.493
2680,16,0,12,24,playing,010110100011010000010101000001001000,001001000100101000001010000110110100,24,0.054
2551,16,1,5,9,playing,000010000001110000000100000000000000,000000000010001000000010100000000000,23,4.786
2817,16,1,19,1,playing,000000000001000000000000000000000000,000000000000000000000000000000000000,13,1.008
2660,16,0,12,4,playing,000000000000010000000001000000000000,000000000000000000000000000000010100,32,20.027
2577,16,1,5,35,draw,101010100101110100010100011111001001,010101001010001011101011100000110110,7,1.685
2708,16,0,14,8,playing,000000000000010100000010000000001000,000000000000001000000101000000010000,11,6.608
2590,16,0,6,12,playing,000000100001010000000101000000001000,000000000000101000000010000000110100,19,18.32
2471,16,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,23,5.823
2475,16,0,0,4,playing,000000000000010000000001000000000000,000100000000100000000000000000000000,31,0.7
2668,16,0,12,12,playing,000000000001010000000101000001001000,000001000000001000000010000000110100,6,5.638
2512,16,0,2,18,win,000001000000011000000011100000110100,000110010000100100000100010000001010,6,6.622
2692,16,1,13,5,playing,000000000000000000000010100000000100,000000000000010000000001000000000000,14,4.714
2508,16,0,2,14,playing,000001000000010000000011100000010100,000110010000000100000100010000001000,14,14.282
2770,16,1,17,9,playing,000000000010100010000000000100100000,000010001000000000000000100000001000,14,4.047
2559,16,1,5,17,playing,100010100001110000000100010000001000,000001000010001000001011100000100000,31,14.05
2814,16,0,18,34,playing,010100010100101100111011010011001010,101011100011010011000100101100110100,35,0.858
2514,16,1,3,1,playing,000000000000100000000000000000000000,000000000000000000000000000000000000,24,1.81
2702,16,0,14,2,playing,000000000000000000000010000000000000,000000000000000000000000000000010000,13,1.822
2498,16,0,2,4,playing,000000000000000000000001000000010000,000000000000000100000100000000000000,33,1.099
2553,16,1,5,11,playing,000010000001110000000100010000000000,000000000010001000000011100000000000,30,15.065
2738,16,0,16,4,playing,000010000000010000000000000000000000,000000000000000000001010000000000000,21,6.035
2606,16,0,8,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,23,2.565
2494,16,0,2,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,23,3.428
2504,16,0,2,10,playing,000000000000010000000011000000010100,000110000000000100000100000000001000,24,1.027
2561,16,1,5,19,playing,100010100001110000000100010001001000,000001000010001000001011100000110000,16,8.777
