,subject,color,gi,mi,status,bp,wp,response,rt
941,4,1,27,13,playing,001000000000010100000101000001000100,000100000000100000000010000000111000,5,4.984
884,4,0,20,2,playing,000000000000100000000000000000000000,000000000000000000000010000000000000,13,6.485
890,4,0,20,14,playing,000000000001110000001001000000100100,001110000010001000000110000000000000,5,12.686
937,4,1,27,5,playing,000000000000000100000001000000000100,000000000000000000000000000000110000,32,1.693
861,4,1,15,5,playing,000110000000010000000000000000000000,000000000011000000000000000000000000,12,4.726
863,4,1,15,9,playing,000111000100010000000000000000000000,000000000011100000000001000000000000,2,3.055
811,4,0,6,6,playing,000000000000010000000000000000011000,000000000000000000000001000000100100,22,3.938
784,4,0,2,8,playing,111000000000000000001000000000000000,000100000001000000000100000001000000,10,5.147
838,4,1,11,3,playing,000010000000001000000000000000000000,000000000000000000000000000100000000,24,3.353
950,4,0,28,12,playing,100000000111000000110000000000000000,010000000000100000001110000100000000,23,2.506
878,4,0,18,8,win,000000000001110000000010000000000000,000000000010000000000100000000011000,14,1.256
859,4,1,15,1,playing,000010000000000000000000000000000000,000000000000000000000000000000000000,10,4.109
919,4,1,23,9,playing,000000000001110000000100000000100000,010001000000000000000000000000011000,14,10.233
903,4,1,21,25,playing,000011100101000110010001100000111000,000000011000111000001110010011000100,3,5.682
947,4,0,28,6,playing,100000000011000000000000000000000000,010000000000100000001000000000000000,9,9.112
836,4,0,10,14,playing,000000000001000000001110000110100000,001110000100000000010001000001000000,1,6.053
896,4,1,21,11,playing,000000100001000110000000100000001000,000000001000111000000000010000000000,33,1.569
799,4,0,4,2,playing,100000000000000000000000000000000000,000000000000000000000000000000010000,9,1.128
842,4,1,11,11,playing,000111000000111000000000000000000000,001000100000000000000000100100000010,11,5.698
895,4,1,21,9,playing,000000000001000110000000100000001000,000000001000111000000000000000000000,25,13.79
885,4,0,20,4,playing,000000000000110000000000000000000000,000000000000001000000010000000000000,11,1.249
866,4,0,16,4,playing,000001000000010000000000000000000000,000010000000000000000100000000000000,23,3.442
927,4,1,25,3,playing,000010000000000000000010000000000000,000000000001000000000000000000000000,12,1.515
942,4,1,27,15,playing,001000100000010100000101000001000100,000101000000100000000010000000111000,24,5.053
865,4,0,16,2,playing,000000000000010000000000000000000000,000010000000000000000000000000000000,5,3.438
843,4,0,12,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,3,1.003
845,4,0,12,4,playing,000110000000000000000000000000000000,000000000000100000000010000000000000,5,3.039
867,4,0,16,6,playing,000001000000010000000001000000000000,000110000000000000000100000000000000,14,5.116
914,4,0,22,10,playing,001000000000110000000110000000000000,010000000001000000000000000000011100,30,8.902
789,4,1,3,7,playing,000000000000001100000011000000000000,100000100000010000000000000000000000,24,4.279
893,4,1,21,5,playing,000000000000000010000000100000001000,000000000000110000000000000000000000,8,2.311
781,4,0,2,2,playing,100000000000000000000000000000000000,000000000001000000000000000000000000,2,4.425
778,4,1,1,3,playing,000110000000000000000000000000000000,100000000000000000000000000000000000,9,1.974
935,4,1,27,1,playing,000000000000000000000001000000000000,000000000000000000000000000000000000,30,2.284
801,4,0,4,6,playing,100000000100000000000000000000000100,000000000000000100000000000000011000,18,1.865
793,4,1,3,15,playing,000001000000001110000011000000010001,100000100000010001000000110000001000,7,1.554
908,4,1,21,35,win,101011100111000110010001100100111010,010100011000111001101110010011000101,26,1.178
948,4,0,28,8,playing,100000000111000000000000000000000000,010000000000100000001100000000000000,18,4.646
854,4,0,14,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,3,2.921
775,4,0,0,4,playing,110000000000000000000000000000000000,000000000001000000010000000000000000,3,5.103
917,4,1,23,5,playing,000000000000010000000100000000100000,010000000000000000000000000000010000,5,9.609
817,4,1,7,9,playing,000010000000000000011100000000001000,000000000000000000100010000000110000,29,7.516
850,4,1,13,7,playing,010001001000100000000000000000000000,001110000000000000000000000000000000,6,3.517
940,4,1,27,11,playing,001000000000010100000001000001000100,000000000000100000000010000000111000,3,6.567
932,4,0,26,2,playing,001000000000000000000000000000000000,000000000000000000000000000000100000,12,3.447
