,subject,color,gi,mi,status,bp,wp,response,rt
0,33,0,0,0,playing,000000000000000000000010000000000000,000000000000000000000000000000100000,23,2932
0,33,0,0,0,playing,000000000000000000001110000000000000,000000000000001000010000100000000000,23,1837
0,33,0,0,0,playing,000000000000010000000010100000001000,000010000000001010000001000000000000,12,205
0,33,1,0,0,playing,001010000001000000000110000000011100,010000000000011000000001100000100010,12,1606
0,33,1,0,0,playing,000100000010000000101000000111000000,000000000101100000010100000000100000,31,7315
0,33,1,0,0,playing,000000000001110100000001000000111000,000100000010001000000110000001000100,7,1805
0,33,1,0,0,playing,000010000000100000000010000000000000,000000000000010000001000000000000000,21,2102
0,33,1,0,0,playing,011100000100011010011100000001010001,100011000011100000100010010000001110,15,2965
0,33,0,0,0,playing,000000000000010000000100000000000000,000000000000000000000010000000100000,12,233
0,33,1,0,0,playing,000000000000000000000111000000000000,000000000000011000000000000000000000,24,1145
0,33,1,0,0,playing,000101101000000010000001000000000100,000000010000001100000000110000000001,4,1854
0,33,1,0,0,playing,110101011110111000001010001010010100,001010100001000111010101110100101010,29,3309
0,33,0,0,0,playing,000000000000010000000000000000000000,000000000000000000000100000000000000,12,694
0,33,1,0,0,playing,001000000100011000011100000001000000,000001000011100000100010000000001000,4,8454
0,33,0,0,0,playing,000000000000010000000000000000000000,000000001000000000000000000000000000,22,1736
0,33,0,0,0,playing,000001000000100100000011010000010000,000000010000010000010100000000101001,24,1079
0,33,1,0,0,playing,110100000010100000001000000000000000,001010000001000000010100000000000000,30,2783
0,33,1,0,0,playing,000000000000100000001000000000000000,000000000000000000000010000000000000,13,85
0,33,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,21,5853
0,33,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,790
0,33,0,0,0,playing,000000100000110000001101000000010000,001100000001001000000010000001100000,15,5271
