,subject,color,gi,mi,status,bp,wp,response,rt
3687,25.0,0,5,16,playing,001000000000100000010010010100100010,110000000011000010001100000000001000,24,12.284
3819,25.0,1,14,7,playing,000010000000000000000111000000000000,000000000010010000000000100000000000,20,4.504
3817,25.0,1,14,5,playing,000010000000000000000011000000000000,000000000010000000000000100000000000,13,11.023
3744,25.0,1,8,3,playing,000110000000000000000000000000000000,000000000000000000000000000000000001,2,1.892
3700,25.0,1,6,11,playing,000001100000001110000010000000000000,000000000000010001000000100100100000,7,26.474
3821,25.0,1,14,9,playing,000010000000000000000111000000100000,000000000010010000001000100000000000,12,12.309
3831,25.0,1,14,19,playing,000110000001000000010111000000111000,010001000010110000001000100100000001,29,20.441
3769,25.0,0,11,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,32,1.676
3694,25.0,1,6,5,playing,000000100000001100000000000000000000,000000000000000000000000100100000000,13,5.548
3771,25.0,0,11,2,playing,000000000000000000000000000000001000,000000000010000000000000000000000000,9,9.239
3783,25.0,0,11,14,playing,011000000100010000000100000100001000,000100000011100000011000000010000000,8,13.126
3758,25.0,0,9,6,playing,100000000100000000100000000000000000,000011000000000000000000000100000000,10,2.155
3806,25.0,0,13,14,playing,001000000001011000000101000000000100,000100000000100100011010000000001000,1,23.567
3859,25.0,0,15,26,playing,001101000010001001101000110001010100,010010001001110110000111000000101000,35,51.831
3679,25.0,0,5,8,playing,001000000000000000000000010100000010,110000000010000010000000000000000000,19,2.682
3796,25.0,0,13,4,playing,000000000000011000000000000000000000,000000000000100000010000000000000000,23,7.476
3808,25.0,0,13,16,playing,011000000001011000000101000000000100,000100000000100100011010000000011000,30,8.739
3634,25.0,0,3,10,playing,110000000010000000001000000100000000,001000000000000000110000000001100000,32,20.006
3777,25.0,0,11,8,playing,010000000100000000000100000000001000,000000000011000000011000000000000000,2,4.647
3815,25.0,1,14,3,playing,000000000000000000000011000000000000,000000000010000000000000000000000000,24,5.975
3667,25.0,1,4,29,playing,110111001001101100101000000001100010,001000100010010010010101010110010101,7,26.611
3675,25.0,0,5,4,playing,000000000000000000000000010000000010,100000000000000010000000000000000000,27,3.186
3733,25.0,0,7,8,playing,100000100000000001000000000100000000,000000011000000100000000000000000001,10,24.496
3630,25.0,0,3,6,playing,110000000000000000000000000100000000,001000000000000000100000000001000000,10,10.51
3616,25.0,1,2,3,playing,000100000000100000000000000000000000,100000000000000000000000000000000000,21,3.91
3677,25.0,0,5,6,playing,000000000000000000000000010100000010,110000000000000010000000000000000000,2,2.783
3622,25.0,1,2,9,playing,000110000000110000001000000000000000,100000000010001000000100000000000000,22,14.165
3725,25.0,0,7,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,0,4.666
3729,25.0,0,7,4,playing,100000000000000000000000000100000000,000000001000000000000000000000000001,17,5.054
3754,25.0,0,9,2,playing,100000000000000000000000000000000000,000010000000000000000000000000000000,9,2.134
3626,25.0,0,3,2,playing,000000000000000000000000000100000000,000000000000000000000000000001000000,0,6.626
3653,25.0,1,4,15,playing,000111000001101100001000000000000000,001000100000010010000101000010000000,10,6.122
3636,25.0,0,3,12,playing,110000000010000000001000000100001000,001000000000000000110000000001110000,12,19.517
3609,25.0,0,1,8,playing,000000011000000011000000000000000000,000010100000000000000000101000000000,25,7.482
3712,25.0,1,6,23,playing,000011100010101110000011010001000000,000100010001010001001000100110101000,35,28.88
3628,25.0,0,3,4,playing,100000000000000000000000000100000000,000000000000000000100000000001000000,1,3.081
3773,25.0,0,11,4,playing,000000000100000000000000000000001000,000000000010000000010000000000000000,1,2.237
