,subject,color,gi,mi,status,bp,wp,response,rt
3572,23.0,0,14,4,playing,000000000000100000001000000000000000,000010000000010000000000000000000000,19,3.363
3419,23.0,0,6,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,1.424
3588,23.0,1,15,5,playing,000000000000000000001010000000100000,000000000000100000000100000000000000,14,5.837
3474,23.0,0,8,2,playing,000000000000100000000000000000000000,000000000000000000000010000000000000,13,2.129
3373,23.0,0,2,8,playing,000000000010000000001110000000000000,000100000000010000010001000000000000,33,2.228
3482,23.0,0,8,10,playing,000000100001110000001000000000000000,000010000010001000000010000000100000,2,20.403
3439,23.0,0,6,20,playing,000001000001110000011010000000001110,001110000010001000000101100000010001,1,2.674
3505,23.0,1,9,13,playing,000110000000010000000111000001000000,000001000001100000001000100000010000,33,1.64
3400,23.0,0,4,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,3,3.98
3466,23.0,1,7,11,playing,000100100000101000000010000000010000,000000000000010100000101000000100000,5,14.922
3560,23.0,0,12,26,win,010010010011100010000010000011001101,001101000100011100010101010000010010,20,4.34
3327,23.0,0,0,4,playing,000000000000010000000100000000000000,000000000000100000000010000000000000,32,8.449
3464,23.0,1,7,9,playing,000000100000101000000010000000010000,000000000000010100000001000000100000,21,6.798
3388,23.0,1,3,5,playing,000010000000100000000010000000000000,001000000000001000000000000000000000,20,4.852
3408,23.0,0,4,8,playing,000110000000100000000000000001000000,000001000000010000001100000000000000,11,4.56
3486,23.0,0,8,14,playing,001000100001110000001100000000000000,000010000010001000000010100001100000,34,3.722
3570,23.0,0,14,2,playing,000000000000100000000000000000000000,000000000000010000000000000000000000,20,5.923
3413,23.0,1,5,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,23,1.751
3511,23.0,1,9,19,playing,001110100000011000000111000001000000,010001000001100100001000100000010100,25,5.566
3425,23.0,0,6,6,playing,000001000000110000000000000000000000,000000000000001000000101000000000000,20,5.702
3394,23.0,1,3,11,playing,000010000001110000000010000000100000,001000000010001000001000000000010000,23,14.21
3329,23.0,0,0,6,playing,000000000000010000000100000000001000,000000000000101000000010000000000000,23,3.669
3362,23.0,1,1,23,playing,100100000001110100000111000001001010,011011000010001000001000110000100100,31,10.363
3460,23.0,1,7,5,playing,000000100000001000000010000000000000,000000000000000100000001000000000000,30,2.608
3350,23.0,1,1,11,playing,000000000000110000000011000000001010,000010000000001000000000110000000100,2,11.309
3392,23.0,1,3,9,playing,000010000001110000000010000000000000,001000000000001000001000000000010000,10,2.004
3550,23.0,0,12,16,playing,010010000011100000000010000001000100,001101000100011000000101000000000000,32,1.866
3478,23.0,0,8,6,playing,000000000001110000000000000000000000,000000000010001000000010000000000000,20,2.489
3564,23.0,1,13,3,playing,000000000000000000000110000000000000,000000000000010000000000000000000000,12,2.297
3410,23.0,0,4,10,playing,000110000001100000000000000001000000,000001000000010000011100000000000000,22,6.274
3352,23.0,1,1,13,playing,000000000000110000000111000000001010,001010000000001000000000110000000100,20,3.382
3325,23.0,0,0,2,playing,000000000000010000000000000000000000,000000000000100000000000000000000000,21,6.834
3568,23.0,0,14,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,12,1.847
3546,23.0,0,12,12,playing,000010000011100000000010000001000000,001101000100010000000100000000000000,1,8.825
3451,23.0,0,6,32,playing,010001011001110001011010001000101110,001110100010001110000101110011010001,27,2.853
3340,23.0,1,1,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,25,4.44
3354,23.0,1,1,15,playing,000100000000110000000111000000001010,001010000000001000001000110000000100,30,3.098
3488,23.0,0,8,16,playing,001000100001110000001100000000000010,000010000010001000000011100001100000,25,3.343
3423,23.0,0,6,4,playing,000000000000110000000000000000000000,000000000000001000000001000000000000,5,2.314
3470,23.0,1,7,15,playing,001100100000101000000010000001010000,000001000001010100000101000000100000,1,13.047
3431,23.0,0,6,12,playing,000001000000110000001010000000000010,000010000000001000000101100000010000,32,4.428
3375,23.0,0,2,10,playing,000000000010000000001110000000000100,000100000001010000010001000000000000,27,2.64
3427,23.0,0,6,8,playing,000001000000110000001000000000000000,000010000000001000000101000000000000,22,9.14
3580,23.0,0,14,12,playing,000000000010100000011000000000110000,100010000000011000000110000000000000,28,10.28
3358,23.0,1,1,19,playing,000100000001110000000111000001001010,001011000000001000001000110000100100,10,5.197
3525,23.0,0,10,12,playing,000000000001011100000100010000000000,000000000000100010000010000001011000,2,5.012
3503,23.0,1,9,11,playing,000010000000010000000111000001000000,000001000001100000001000000000010000,24,1.72
3435,23.0,0,6,16,playing,000001000000110000001010000000001110,001010000000001000000101100000010001,11,6.111
3417,23.0,1,5,5,playing,000000100000001000000010000000000000,000000000000000100000001000000000000,16,3.586
3544,23.0,0,12,10,playing,000010000001100000000010000001000000,001101000000010000000100000000000000,10,9.198
3445,23.0,0,6,26,playing,010001010001110001011010000000001110,001110000010001110000101110000010001,26,6.38
3402,23.0,0,4,2,playing,000100000000000000000000000000000000,000000000000010000000000000000000000,4,3.43
3348,23.0,1,1,9,playing,000000000000110000000011000000000010,000010000000001000000000110000000000,33,6.264
3554,23.0,0,12,20,playing,010010000011100010000010000001001100,001101000100011100000101000000010000,7,1.438
3515,23.0,0,10,2,playing,000000000000010000000000000000000000,000000000000000000000010000000000000,21,2.288
3356,23.0,1,1,17,playing,000100000000110000000111000001001010,001010000000001000001000110000100100,5,4.798
3379,23.0,0,2,14,playing,000000000010100000001110000100000100,000110000001010000010001000000100000,14,17.67
3499,23.0,1,9,7,playing,000010000000010000000110000000000000,000000000001100000001000000000000000,31,2.49
3552,23.0,0,12,18,playing,010010000011100000000010000001001100,001101000100011100000101000000000000,16,1.388
3519,23.0,0,10,6,playing,000000000000011000000100000000000000,000000000000100000000010000001000000,11,8.882
3480,23.0,0,8,8,playing,000000000001110000001000000000000000,000000000010001000000010000000100000,6,2.321
3476,23.0,0,8,4,playing,000000000000110000000000000000000000,000000000000001000000010000000000000,11,5.642
3381,23.0,0,2,16,playing,000000000010101000001110000100000100,000111000001010000010001000000100000,6,2.933
3429,23.0,0,6,10,playing,000001000000110000001010000000000000,000010000000001000000101100000000000,34,2.579
3386,23.0,1,3,3,playing,000000000000100000000010000000000000,000000000000001000000000000000000000,2,4.58
3556,23.0,0,12,22,playing,010010010011100010000010000001001100,001101000100011100000101010000010000,35,1.893
,subject,color,gi,mi,status,bp,wp,response,rt
3468,23.0,1,7,13,playing,000100100000101000000010000001010000,000001000000010100000101000000100000,11,7.385
3586,23.0,1,15,3,playing,000000000000000000001010000000000000,000000000000100000000000000000000000,21,3.453
3364,23.0,1,1,25,playing,100100000001110100010111000001001010,011011000010001000001000110000110100,27,2.856
3501,23.0,1,9,9,playing,000010000000010000000110000001000000,000000000001100000001000000000010000,5,1.995
3582,23.0,0,14,14,win,000000000010100000011000000010110000,110010000000011000000110000000000000,29,1.629
3365,23.0,0,2,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,6.04
3437,23.0,0,6,18,playing,000001000001110000001010000000001110,001010000010001000000101100000010001,19,6.987
3346,23.0,1,1,7,playing,000000000000110000000011000000000000,000010000000000000000000110000000000,14,8.775
3521,23.0,0,10,8,playing,000000000001011000000100000000000000,000000000000100000000010000001010000,15,14.447
3462,23.0,1,7,7,playing,000000100000001000000010000000010000,000000000000000100000001000000100000,13,4.696
3472,23.0,0,8,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,12,1.988
3513,23.0,0,10,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,2.314
3406,23.0,0,4,6,playing,000110000000100000000000000000000000,000001000000010000000100000000000000,29,2.539
3421,23.0,0,6,2,playing,000000000000010000000000000000000000,000000000000000000000001000000000000,12,2.193
3517,23.0,0,10,4,playing,000000000000010000000100000000000000,000000000000000000000010000001000000,14,2.484
3443,23.0,0,6,24,playing,010001010001110000011010000000001110,001110000010001110000101100000010001,17,2.27
3578,23.0,0,14,10,playing,000000000000100000011000000000110000,000010000000011000000110000000000000,10,36.785
3398,23.0,1,3,15,playing,000011000001110000000110000000100000,001100000010001000001001000000010000,15,16.239
3396,23.0,1,3,13,playing,000010000001110000000110000000100000,001000000010001000001001000000010000,3,2.218
3371,23.0,0,2,6,playing,000000000000000000001110000000000000,000000000000010000010001000000000000,10,9.446
3497,23.0,1,9,5,playing,000010000000000000000110000000000000,000000000000100000001000000000000000,11,3.744
3331,23.0,0,0,8,playing,000000000000010000000101000000001000,000000100000101000000010000000000000,30,3.188
3536,23.0,0,12,2,playing,000000000000100000000000000000000000,000000000000010000000000000000000000,11,2.185
3509,23.0,1,9,17,playing,001110000000011000000111000001000000,010001000001100000001000100000010100,15,13.108
3367,23.0,0,2,2,playing,000000000000000000000010000000000000,000000000000010000000000000000000000,21,1.484
3484,23.0,0,8,12,playing,001000100001110000001000000000000000,000010000010001000000010000001100000,21,16.236
3528,23.0,1,11,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,23,1.57
3456,23.0,1,7,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,23,4.019
3523,23.0,0,10,10,playing,000000000001011100000100000000000000,000000000000100010000010000001010000,25,9.086
3360,23.0,1,1,21,playing,100100000001110000000111000001001010,001011000010001000001000110000100100,1,21.26
3574,23.0,0,14,6,playing,000000000000100000011000000000000000,000010000000010000000010000000000000,31,4.708
3323,23.0,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,13.161
3490,23.0,0,8,18,playing,001000100001110000001100010000000010,000010000010001000000011100001101000,5,2.089
3384,23.0,1,3,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,14,1.58
3493,23.0,1,9,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,12,1.643
3530,23.0,1,11,3,playing,000000000000010000000100000000000000,000000000000000000000001000000000000,22,1.716
3377,23.0,0,2,12,playing,000000000010000000001110000100000100,000100000001010000010001000000100000,12,7.717
3558,23.0,0,12,24,playing,010010010011100010000010000001001101,001101000100011100000101010000010010,28,27.568
3344,23.0,1,1,5,playing,000000000000110000000010000000000000,000010000000000000000000010000000000,24,2.598
3335,23.0,0,0,12,playing,000100000000010000000101000000101000,000000100000101000000010000000010100,2,8.097
3576,23.0,0,14,8,playing,000000000000100000011000000000010000,000010000000011000000010000000000000,30,10.683
3566,23.0,1,13,5,playing,000000000000000000001110000000000000,000000000000110000000000000000000000,19,3.359
3495,23.0,1,9,3,playing,000000000000000000000110000000000000,000000000000100000000000000000000000,20,1.568
3453,23.0,0,6,34,playing,010001011001110001011010001100101110,001110100010001110100101110011010001,9,2.951
3404,23.0,0,4,4,playing,000110000000000000000000000000000000,000001000000010000000000000000000000,12,2.044
3548,23.0,0,12,14,playing,010010000011100000000010000001000000,001101000100010000000101000000000000,33,2.713
