,subject,color,gi,mi,status,bp,wp,response,rt
479,2,0,22,2,playing,000000000000000000000001000000000000,000000000000000000000000000000100000,31,0.905
492,2,0,24,4,playing,000000100000000100000000000000000000,000000000000001000000000100000000000,4,1.602
490,2,0,24,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,6,1.378
339,2,1,1,5,playing,000000000000000000000000000100011000,000000000000010000000000000000000100,23,0.889
555,2,1,33,9,playing,000000000000110000001100000000100000,000100010000000000000010000000010000,5,4.676
530,2,1,29,5,playing,001000000000000000010000000010000000,000000000000000000001100000000000000,10,2.652
482,2,0,22,8,playing,000001000000000000000011000000010000,000000000000110000000100000000100000,14,1.561
377,2,1,7,9,playing,000001000000000000000011000000001010,000010000000001000001000100000000000,12,1.963
518,2,1,27,13,playing,010000010000111000001010000000000000,000010000001000100000101000000010000,33,2.843
411,2,0,12,18,playing,001001000001100000001010000010100010,000010000000010001000101000001011100,3,2.554
373,2,1,7,1,playing,000000000000000000000001000000000000,000000000000000000000000000000000000,14,2.394
437,2,1,15,9,playing,001000000000000000000100000001110000,000000000001100000000010000000001000,28,3.637
423,2,1,13,7,playing,000100000000011000000010000000000000,000010000000100000000100000000000000,20,4.63
336,2,0,0,6,win,000000000011100000000000000000000000,000000000000001000000110000000000000,13,1.062
519,2,1,27,15,playing,010000010000111000001010000000001000,000010000001000100000101000000010100,24,0.982
407,2,0,12,10,playing,001000000000100000001010000010000000,000010000000000001000100000000011000,11,2.704
457,2,0,18,10,playing,000011000000100000001100000000000000,000100000001001000000010000010000000,13,1.315
483,2,1,23,1,playing,000100000000000000000000000000000000,000000000000000000000000000000000000,13,1.771
570,2,1,35,19,playing,000010000101001011010100000100010000,010100010000100100100000000011100000,2,3.629
509,2,0,26,4,playing,000000000000010000000010000000000000,000000000000000010000000000000010000,23,1.337
369,2,0,6,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,1.193
495,2,0,24,10,playing,000010100000000100000001000000000100,000001000000011000000000100000010000,12,7.706
367,2,1,5,11,playing,000000000010000000101100000100100000,000000000100101000010010000000000000,0,2.753
505,2,1,25,15,playing,000011101000010010000101000000000000,000100010000001101000000100000000010,29,2.012
385,2,0,8,12,playing,010100000001000000010100000000100000,101000000000100000000000000100010100,22,3.445
489,2,1,23,13,win,000101000000100100000001000000110000,000010010000010010000010010000000000,34,1.93
547,2,0,32,4,playing,000000000000000000000000000001100000,000000101000000000000000000000000000,7,1.152
465,2,0,20,6,playing,000100000000010000000001000000000000,000000000000001000000010000000000100,12,0.936
542,2,1,31,1,playing,000001000000000000000000000000000000,000000000000000000000000000000000000,31,1.949
513,2,1,27,3,playing,000000000000110000000000000000000000,000000000000000000000100000000000000,11,2.196
456,2,0,18,8,playing,000010000000100000001100000000000000,000100000000001000000010000010000000,5,7.614
564,2,1,35,7,playing,000000000100000011000100000000000000,000000000000000100000000000001100000,7,1.54
474,2,1,21,11,playing,100000000000000000000001100001011000,001000000011000000001000000000100000,9,4.123
526,2,0,28,10,playing,000010000000100000001100000001000000,000000000100010000000010000010100000,19,5.584
500,2,1,25,5,playing,000001001000010000000000000000000000,000000000000001100000000000000000000,17,10.327
434,2,1,15,3,playing,000000000000000000000000000000110000,000000000000000000000010000000000000,32,1.185
345,2,0,2,8,playing,000000000001110000000001000000000000,000110000010001000000000000000000000,20,7.205
537,2,0,30,4,playing,000000000000000000000000000011000000,000000000000100000000000000000100000,3,1.556
386,2,0,8,14,playing,010100000001000000010110000000100000,101000000000100000001000000100010100,10,7.312
561,2,1,35,1,playing,000000000000000010000000000000000000,000000000000000000000000000000000000,29,1.224
560,2,0,34,6,win,000000000000000000000000000011100000,000000010000000000000100000000010000,27,1.279
466,2,0,20,8,playing,000100000000110000000001000000000000,000000000000001000000010000010000100,11,4.706
497,2,0,24,14,playing,000010100000100100000101000000000100,000001000000011000000000100001110000,28,4.957
524,2,0,28,6,playing,000000000000100000001100000000000000,000000000000010000000010000000100000,4,5.215
463,2,0,20,2,playing,000100000000000000000000000000000000,000000000000001000000000000000000000,13,1.743
458,2,0,18,12,win,000011000000110000001100000000000000,000100000001001000000011000010000000,29,1.183
364,2,1,5,5,playing,000000000000000000101100000000000000,000000000000001000000010000000000000,19,1.218
514,2,1,27,5,playing,000000000000111000000000000000000000,000000000001000000000100000000000000,15,1.381
476,2,1,21,15,playing,100000000000100000000001100001011100,001000000111000000001010000000100000,34,2.014
548,2,0,32,6,playing,000000010000000000000000000001100000,000000101000000000100000000000000000,15,1.777
397,2,0,10,8,win,000000000000010000000101000001000000,001000000010100000001000000000000000,5,1.469
390,2,1,9,5,playing,000000000001000000000100000000010000,000000000000000000000010100000000000,1,1.113
352,2,1,3,5,playing,000000000000100000000010000000100000,000000000000001000000000000000001000,23,3.888
459,2,1,19,1,playing,000000000000000000000000000000010000,000000000000000000000000000000000000,4,1.697
485,2,1,23,5,playing,000101000000000100000000000000000000,000010000000010000000000000000000000,22,3.441
379,2,0,8,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,1.301
371,2,0,6,4,playing,000000000001000000001000000000000000,000000000000000011000000000000000000,29,2.663
334,2,0,0,2,playing,000000000000100000000000000000000000,000000000000000000000010000000000000,11,5.851
540,2,0,30,10,playing,001100000000000000010000000011000000,000001000010100000000001000000100000,11,2.83
337,2,1,1,1,playing,000000000000000000000000000000010000,000000000000000000000000000000000000,13,1.723
452,2,0,18,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,20,1.503
358,2,0,4,4,playing,000000000001100000000000000000000000,000000000000010000000010000000000000,4,2.555
412,2,0,12,20,playing,001101000001100000001010000010100010,000010000000010101000101000001011100,7,1.447
405,2,0,12,6,playing,000000000000100000001000000010000000,000010000000000001000100000000000000,22,5.256
356,2,0,4,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,1.475
516,2,1,27,9,playing,000000000000111000001010000000000000,000010000001000100000100000000000000,31,3.827
366,2,1,5,9,playing,000000000000000000101100000100100000,000000000100001000010010000000000000,12,6.12
515,2,1,27,7,playing,000000000000111000001000000000000000,000000000001000100000100000000000000,4,8.816
443,2,0,16,8,playing,000000000000000000010101000001000000,000110000001000000001000000000000000,5,5.929
523,2,0,28,4,playing,000000000000000000001100000000000000,000000000000000000000010000000100000,12,1.54
341,2,0,2,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,11,1.795
551,2,1,33,1,playing,000000000000000000000000000000100000,000000000000000000000000000000000000,31,1.72
486,2,1,23,7,playing,000101000000000100000000000000010000,000010000000010000000010000000000000,25,4.581
359,2,0,4,6,playing,000010000001100000000000000000000000,000000000000010000000110000000000000,20,2.018
431,2,0,14,4,playing,000000000000000000000011000000000000,000000000000000000000000100000100000,21,4.682
398,2,1,11,1,playing,000000000000000000000000000000010000,000000000000000000000000000000000000,29,2.109
572,2,1,35,23,playing,100010000101001011010110000100010000,011100010000100100100000000011101000,13,1.979
536,2,0,30,2,playing,000000000000000000000000000010000000,000000000000100000000000000000000000,29,1.271
441,2,0,16,4,playing,000000000000000000000101000000000000,000100000001000000000000000000000000,19,3.094
554,2,1,33,7,playing,000000000000100000001100000000100000,000000010000000000000010000000010000,3,3.137
511,2,0,26,8,win,000000000000010000000011100000000000,000000000000100010000100000000010000,25,1.239
413,2,0,12,22,playing,001101010001100000001010000010100010,000010100000010101000101000001011100,24,1.895
566,2,1,35,11,playing,000000000100000011000100000100010000,000000010000000100000000000011100000,18,0.947
351,2,1,3,3,playing,000000000000100000000010000000000000,000000000000001000000000000000000000,32,2.235
421,2,1,13,3,playing,000000000000011000000000000000000000,000000000000000000000100000000000000,12,1.359
563,2,1,35,5,playing,000000000000000011000100000000000000,000000000000000000000000000001100000,15,2.63
453,2,0,18,2,playing,000000000000000000001000000000000000,000000000000001000000000000000000000,12,0.978
402,2,0,12,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,28,2.653
416,2,0,12,28,playing,001101010101101000001010100010100010,000010100010010111000101000101011100,1,3.992
488,2,1,23,11,playing,000101000000000100000001000000110000,000010010000010000000010010000000000,16,4.142
460,2,1,19,3,playing,000000000000000000000000000000011000,000010000000000000000000000000000000,12,1.498
343,2,0,2,4,playing,000000000001010000000000000000000000,000010000000001000000000000000000000,12,2.009
467,2,0,20,10,playing,000100000001110000000001000000000000,000000000010001000000010000010000100,19,4.668
559,2,0,34,4,playing,000000000000000000000000000001100000,000000010000000000000100000000000000,28,2.031
553,2,1,33,5,playing,000000000000000000001100000000100000,000000010000000000000000000000010000,22,1.742
535,2,0,30,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,28,0.784
451,2,1,17,7,win,000000000000011000000010100000000000,000100000000100000000100000000000000,30,1.824
354,2,1,3,9,playing,000101000000100000000010000000100000,000000000000001000000001000000011000,21,1.938
404,2,0,12,4,playing,000000000000000000001000000010000000,000000000000000001000100000000000000,12,1.512
454,2,0,18,4,playing,000000000000100000001000000000000000,000100000000001000000000000000000000,4,1.142
491,2,0,24,2,playing,000000100000000000000000000000000000,000000000000001000000000000000000000,15,1.929
418,2,0,12,32,playing,011101010101101000101010100010100010,100010100010010111000101010101011100,19,0.889
417,2,0,12,30,playing,011101010101101000001010100010100010,100010100010010111000101000101011100,18,4.98
471,2,1,21,5,playing,000000000000000000000001000000011000,000000000000000000001000000000100000,10,4.935
363,2,1,5,3,playing,000000000000000000001100000000000000,000000000000001000000000000000000000,22,2.02
426,2,1,13,13,playing,000100000000011000100011000010000000,000010000000100000011100000001000000,33,1.832
415,2,0,12,26,playing,001101010001101000001010100010100010,000010100010010111000101000001011100,9,9.25
557,2,0,34,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,30,1.509
370,2,0,6,2,playing,000000000001000000000000000000000000,000000000000000001000000000000000000,20,1.214
520,2,1,27,17,playing,010000110000111000001010000000001000,000010000001000100000101100000010100,25,0.897
422,2,1,13,5,playing,000000000000011000000010000000000000,000000000000100000000100000000000000,4,6.467
534,2,1,29,13,playing,001110000000000000010000000011100000,100001000011000000001100000000000000,1,1.435
333,2,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,12,4.759
461,2,1,19,5,playing,000000000000000000000000000000111000,000010000000100000000000000000000000,29,2.315
567,2,1,35,13,playing,000000000101000011000100000100010000,000000010000000100100000000011100000,1,2.217
543,2,1,31,3,playing,000011000000000000000000000000000000,000000000000000000000000000000010000,21,2.463
392,2,1,9,9,playing,000100000001000000000100000000110000,010000000000000000010010100000000000,28,2.828
335,2,0,0,4,playing,000000000001100000000000000000000000,000000000000000000000110000000000000,10,4.12
484,2,1,23,3,playing,000101000000000000000000000000000000,000000000000010000000000000000000000,4,1.596
393,2,0,10,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,0.903
