,subject,color,gi,mi,status,bp,wp,response,rt
4447,30.0,0,6,8,playing,000000000000011100000100000000000000,000001000000100010000010000000000000,24,5.682
4405,30.0,0,4,2,playing,000000000000100000000000000000000000,000000000000010000000000000000000000,22,15.631
4510,30.0,1,9,5,playing,000000000000000000000011000000001000,000000000000001000000100000000000000,12,7.585
4581,30.0,1,13,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,23,3.084
4545,30.0,1,11,1,playing,000000000000010000000000000000000000,000000000000000000000000000000000000,12,0.795
4595,30.0,1,13,15,playing,000100000000101000001010000011100000,001010100000010000000001000100010000,21,1.979
4356,30.0,0,0,10,playing,000000000001100000000101000000010000,011100000000010000000010000000000000,4,15.378
4367,30.0,1,1,9,playing,000101000000010000000101000000000000,000000000000101000000010000000000100,29,4.15
4563,30.0,0,12,6,playing,000000000001000000000010000001000000,000000000000010000001100000000000000,30,14.108
4363,30.0,1,1,5,playing,000100000000010000000001000000000000,000000000000001000000010000000000000,33,2.438
4583,30.0,1,13,3,playing,000000000000100000000010000000000000,000000000000000000000001000000000000,2,3.902
4500,30.0,0,8,18,playing,000010000011101000010010000001000100,001101000100010100000101000000001000,30,16.999
4529,30.0,0,10,6,playing,000001000000000100000010000000000000,000000000000011000000001000000000000,25,19.119
4516,30.0,1,9,11,playing,000000000000010000000011000000101100,000110000000101000000100000000000000,31,5.194
4389,30.0,1,3,3,playing,000000000000000000000110000000000000,000000000000000100000000000000000000,23,3.953
4479,30.0,1,7,17,playing,001001001000110000000011000000010010,000110100000001010000100100000001000,15,2.198
4441,30.0,0,6,2,playing,000000000000000000000100000000000000,000000000000000000000010000000000000,13,4.146
4614,30.0,0,14,12,playing,000000000001001000000010000001101000,000000100000010000001100000010010000,12,17.044
4457,30.0,0,6,18,playing,000010010000011100000101100000001000,001001100001100010000010000000010010,3,7.543
4541,30.0,0,10,18,playing,000011100001000100000010010000100100,000100000000111000000101100000010001,8,1.239
4461,30.0,0,6,22,playing,000110010000011100000101101000001000,001001100001100010000010010000010110,10,10.915
4591,30.0,1,13,11,playing,000000000000101000000010000011100000,001000100000010000000001000000010000,27,2.479
4608,30.0,0,14,6,playing,000000000001000000000010000001000000,000000000000010000001100000000000000,30,22.086
4417,30.0,0,4,14,playing,000000100000100000000010100001101000,001001000000011000000101000000010000,28,27.302
4599,30.0,1,13,19,playing,010100000010101000001010000011100000,101010100000010000000101000100010000,19,2.911
4504,30.0,0,8,22,win,000010000011101000010010000011100100,001101100100010100000101000100001000,31,1.848
4535,30.0,0,10,12,playing,000011000000000100000010010000000100,000100000000111000000001000000000001,11,4.219
4569,30.0,0,12,12,playing,000000000001100000010010000001100000,000100000010010000001100000010000000,2,11.586
4377,30.0,0,2,6,playing,000000000000110000000000000000100000,000000000000001000000110000000000000,20,6.442
4481,30.0,1,7,19,win,001001001000110000000011000000010110,000110100000001110000100100000001000,17,2.384
4561,30.0,0,12,4,playing,000000000001000000000010000000000000,000000000000010000000100000000000000,29,9.827
4471,30.0,1,7,9,playing,000000000000110000000011000000010000,000010000000001000000100000000001000,24,27.62
4565,30.0,0,12,8,playing,000000000001000000000010000001100000,000000000000010000001100000010000000,12,12.72
4411,30.0,0,4,8,playing,000000000000100000000010100001000000,000001000000010000000101000000000000,32,6.87
4365,30.0,1,1,7,playing,000100000000010000000101000000000000,000000000000001000000010000000000100,12,7.985
4498,30.0,0,8,16,playing,000010000011100000010010000001000100,001101000100010000000101000000001000,14,3.14
4567,30.0,0,12,10,playing,000000000001100000000010000001100000,000000000010010000001100000010000000,19,22.526
4543,30.0,0,10,20,playing,000011101001000100000010010000100100,000100010000111000000101100000010001,2,28.98
4553,30.0,1,11,9,playing,000101000000010000000001000000100000,000000000000100000001000000001010000,33,4.669
4612,30.0,0,14,10,playing,000000000001001000000010000001100000,000000100000010000001100000010000000,32,11.46
4459,30.0,0,6,20,playing,000110010000011100000101100000001000,001001100001100010000010000000010110,26,2.869
4455,30.0,0,6,16,playing,000010010000011100000100100000001000,001001100001100010000010000000000010,23,22.887
4508,30.0,1,9,3,playing,000000000000000000000011000000000000,000000000000000000000100000000000000,14,15.119
4547,30.0,1,11,3,playing,000000000000010000000001000000000000,000000000000100000000000000000000000,31,30.562
4439,30.0,0,6,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,21,2.845
4523,30.0,0,10,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,1.292
4573,30.0,0,12,16,playing,001000000001101000010010000001100000,000100100010010000001100000010001000,4,18.748
4379,30.0,0,2,8,playing,000000000000110000001000000000100000,000000000000001000000111000000000000,24,8.217
4520,30.0,1,9,15,playing,000000000000010000001011100000101100,000110000000101000000100010000010000,5,19.768
4413,30.0,0,4,10,playing,000000000000100000000010100001001000,001001000000010000000101000000000000,30,20.17
4350,30.0,0,0,4,playing,000000000000000000000101000000000000,000000000000010000000010000000000000,31,2.249
4409,30.0,0,4,6,playing,000000000000100000000010100000000000,000001000000010000000100000000000000,29,2.038
4597,30.0,1,13,17,playing,000100000010101000001010000011100000,001010100000010000000101000100010000,0,2.577
4522,30.0,1,9,17,win,001000000000010000001011100000101100,000111000000101000000100010000010000,6,1.445
4482,30.0,0,8,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,3.438
4512,30.0,1,9,7,playing,000000000000010000000011000000001000,000000000000101000000100000000000000,4,19.362
4571,30.0,0,12,14,playing,001000000001100000010010000001100000,000100000010010000001100000010001000,14,1.539
4533,30.0,0,10,10,playing,000011000000000100000010010000000000,000100000000011000000001000000000001,33,1.859
4555,30.0,1,11,11,playing,000111000000010000000001000000100000,000000000000100000001000000001010100,2,7.959
4618,30.0,0,14,16,playing,000000000011101000000010000001101000,001000100100010000001100000010010000,24,38.42
4391,30.0,1,3,5,playing,000000000000001000000110000000000000,000000000000000100000001000000000000,31,6.386
4537,30.0,0,10,14,playing,000011000001000100000010010000000100,000100000000111000000101000000000001,30,2.465
4593,30.0,1,13,13,playing,000000000000101000001010000011100000,001000100000010000000001000100010000,4,6.035
4488,30.0,0,8,6,playing,000000000001100000000010000000000000,001000000000010000000100000000000000,10,22.029
4559,30.0,0,12,2,playing,000000000000000000000010000000000000,000000000000000000000100000000000000,11,6.014
4549,30.0,1,11,5,playing,000001000000010000000001000000000000,000000000000100000000000000000010000,29,19.214
4601,30.0,1,13,21,playing,010100000110101000001010000011100000,101010100000010000010101000100010000,11,1.162
4604,30.0,0,14,2,playing,000000000000000000000010000000000000,000000000000000000000100000000000000,11,8.474
4443,30.0,0,6,4,playing,000000000000010000000100000000000000,000001000000000000000010000000000000,14,4.67
4606,30.0,0,14,4,playing,000000000001000000000010000000000000,000000000000010000000100000000000000,29,6.801
4585,30.0,1,13,5,playing,000000000000101000000010000000000000,001000000000000000000001000000000000,13,10.075
