,subject,color,gi,mi,status,bp,wp,response,rt
4832,33,0,13,2,playing,000000000000010000000000000000000000,000000000000000000000000000000010000,32,3.683
4745,33,1,8,7,playing,000000000000000000000100000000111000,000000000000001000000000000001000100,12,4.081
4768,33,0,9,8,playing,000000000000001100000000100000001000,000000000000010000000001000000110000,22,5.22
4850,33,0,13,20,playing,000101000000011100100010000010101000,000010100001100010011101000000010000,1,3.483
4706,33,0,5,2,playing,000000000000000000000010000000000000,000000000000000000000000000000010000,14,5.086
4806,33,0,11,4,playing,000000000000000000000011000000000000,000010000000000000000000100000000000,14,3.988
4840,33,0,13,10,playing,000000000000011000000010000000101000,000010100000100000000100000000010000,5,3.437
4697,33,1,4,21,playing,000100100001001000010101010000111000,010001000000110100001010100001000100,27,2.589
4718,33,1,6,3,playing,000000000000000000000000000000011000,000000000000010000000000000000000000,21,6.596
4846,33,0,13,16,playing,000101000000011100000010000000101000,000010100000100010001101000000010000,28,3.584
4863,33,1,14,7,playing,000010000000000000000100000000011000,000000000000001000000000000000100100,22,3.466
4827,33,1,12,3,playing,000000000000000000000000000000110000,000000000000100000000000000000000000,13,3.36
4801,33,1,10,23,playing,000110000011101100001101000001010000,011001000100010010010010100010100000,7,2.124
4772,33,0,9,12,playing,000000000000001100000010100000001100,000000100000010000000101000000110000,3,8.221
4672,33,0,3,8,playing,000000000000100000001010000000000100,000000000000001000000001000000011000,5,2.564
4787,33,1,10,9,playing,000110000001100000000100000000000000,001001000000010000000010000000000000,30,2.834
4751,33,1,8,13,playing,000110000000010000000100000000111000,000000000010101000000010000001000100,5,2.741
4716,33,1,6,1,playing,000000000000000000000000000000010000,000000000000000000000000000000000000,13,11.215
4747,33,1,8,9,playing,000000000000010000000100000000111000,000000000000101000000000000001000100,22,4.083
4757,33,1,8,19,playing,000110000001010000010100100000111000,010001000010101000000010000101000100,16,12.346
4708,33,0,5,4,playing,000000000000001000000010000000000000,000000000000000000000000000000110000,32,3.626
4766,33,0,9,6,playing,000000000000001000000000100000001000,000000000000000000000001000000110000,15,9.523
4679,33,1,4,3,playing,000000000000000000000000000000011000,000000000000010000000000000000000000,33,1.778
4774,33,0,9,14,playing,000100000000001100000010100000001100,000001100000010000000101000000110000,29,2.428
4695,33,1,4,19,playing,000100100001001000000101010000111000,010001000000110100000010100001000100,20,23.898
4804,33,0,11,2,playing,000000000000000000000001000000000000,000010000000000000000000000000000000,22,5.381
4907,33,0,17,8,playing,000000000000000000000110000001001000,000010000000000000000001000000110000,13,12.873
4810,33,0,11,8,playing,000000100000001000000011000000000000,000011000000000000000000100000100000,13,16.125
4822,33,0,11,20,playing,100100100001011000000111000010000000,000011000010100000001000100001110100,32,2.336
4674,33,0,3,10,playing,000001000000100000001010000000000100,000000000000001100000001000000011000,13,4.528
4905,33,0,17,6,playing,000000000000000000000010000001001000,000000000000000000000001000000110000,21,7.154
4732,33,0,7,10,playing,000010000001000100000010000000000100,000101000000010000000101000000000000,29,2.071
4661,33,1,2,19,playing,000000100001110110001001100000010000,000100011010001000000110010000000100,29,15.919
4712,33,0,5,8,playing,000000000000101000000010000000001000,001000000000000000000001000000110000,13,2.039
4802,33,0,11,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,23,5.372
4659,33,1,2,17,playing,000000100001110110000001100000010000,000100011000001000000110010000000100,10,2.665
4889,33,0,15,20,win,000100100000011000000100000010101101,000011000001100100001010010000010010,23,1.852
4736,33,0,7,14,playing,000010000001000100000010000001100100,000101000000111000000101000000000000,31,2.299
4861,33,1,14,5,playing,000000000000000000000100000000011000,000000000000001000000000000000000100,30,4.109
4871,33,0,15,2,playing,000000000000000000000100000000000000,000010000000000000000000000000000000,30,9.547
4720,33,1,6,5,playing,000000000000000000000000000000111000,000000000000010000000100000000000000,33,3.332
4722,33,0,7,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,3.4
4743,33,1,8,5,playing,000000000000000000000000000000111000,000000000000001000000000000000000100,29,1.779
4854,33,0,13,24,playing,010101000100011100100010000010101000,000010100011100010011101000001010000,0,5.392
4759,33,1,8,21,playing,000110000001010100010100100000111000,010001000010101010000010000101000100,23,8.256
4799,33,1,10,21,playing,000110000011101000001101000001010000,011001000100010000010010100010100000,16,15.887
4664,33,0,3,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,12,68.886
4653,33,1,2,11,playing,000000000000110100000001100000010000,000100000000001000000110010000000000,7,2.361
4701,33,1,4,25,playing,000100100001001010010101010010111000,010011000000110100001010100101000100,0,29.154
4881,33,0,15,12,playing,000100100000001000000100000000101000,000011000000100100000010000000010000,13,2.702
4797,33,1,10,19,playing,000110000011101000001100000001010000,011001000100010000010010000010100000,24,18.982
4649,33,1,2,7,playing,000000000000110000000001100000000000,000100000000001000000100000000000000,25,5.42
4651,33,1,2,9,playing,000000000000110000000001100000010000,000100000000001000000100010000000000,22,4.041
4793,33,1,10,15,playing,000110000011100000001100000001000000,001001000000010000010010000010100000,9,5.109
