,subject,color,gi,mi,status,bp,wp,response,rt
4579,30,0,12,22,playing,001010000001101010010010000001100100,000101101010010000001100100010001000,7,2.277
4502,30,0,8,20,playing,000010000011101000010010000001100100,001101100100010100000101000000001000,28,8.332
4616,30,0,14,14,playing,000000000001101000000010000001101000,001000100000010000001100000010010000,10,2.14
4577,30,0,12,20,playing,001010000001101000010010000001100100,000100101010010000001100100010001000,16,5.036
4369,30,1,1,11,playing,000111000000010000000101000000000000,000000000000101000000010000001000100,2,2.299
4397,30,1,3,11,playing,000000010000001000000110000010001000,000000000000000100000001000001110000,20,8.713
4587,30,1,13,7,playing,000000000000101000000010000000100000,001000000000010000000001000000000000,6,4.646
4438,30,1,5,13,win,001000010000111000000010000001000000,000000000001000100000001000000111000,33,1.796
4407,30,0,4,4,playing,000000000000100000000010000000000000,000000000000010000000100000000000000,24,10.615
4403,30,0,4,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,12,4.496
4346,30,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,21,4.9
4624,30,0,14,22,playing,000010000011101010000010100001101000,001000100100010100001101000010010010,7,3.487
4445,30,0,6,6,playing,000000000000011000000100000000000000,000001000000100000000010000000000000,15,19.8
4419,30,0,4,16,playing,000000100000100000000010100011101000,001001000000011000000101000100010000,4,8.779
4469,30,1,7,7,playing,000000000000110000000010000000010000,000000000000001000000100000000001000,4,3.623
4348,30,0,0,2,playing,000000000000000000000100000000000000,000000000000010000000000000000000000,23,6.036
4465,30,1,7,3,playing,000000000000100000000010000000000000,000000000000000000000100000000000000,32,25.786
4354,30,0,0,8,playing,000000000001000000000101000000010000,011000000000010000000010000000000000,12,13.89
4589,30,1,13,9,playing,000000000000101000000010000001100000,001000100000010000000001000000000000,31,24.022
4620,30,0,14,18,playing,000000000011101000000010100001101000,001000100100010000001101000010010000,4,14.285
4496,30,0,8,14,playing,000010000011100000010010000001000000,001101000100010000000101000000000000,33,6.121
4490,30,0,8,8,playing,000000000011100000000010000000000000,001000000100010000000100000000000000,19,7.688
4467,30,1,7,5,playing,000000000000110000000010000000000000,000000000000000000000100000000001000,14,11.178
4375,30,0,2,4,playing,000000000000110000000000000000000000,000000000000001000000010000000000000,30,10.377
4373,30,0,2,2,playing,000000000000010000000000000000000000,000000000000000000000010000000000000,12,18.2
4415,30,0,4,12,playing,000000000000100000000010100001101000,001001000000010000000101000000010000,6,19.168
4426,30,1,5,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,23,1.504
4434,30,1,5,9,playing,001000000000111000000010000000000000,000000000001000000000001000000011000,15,4.633
4506,30,1,9,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,21,1.905
4494,30,0,8,12,playing,000000000011100000010010000001000000,001101000100010000000100000000000000,4,2.33
4492,30,0,8,10,playing,000000000011100000010010000000000000,001001000100010000000100000000000000,29,4.647
4514,30,1,9,9,playing,000000000000010000000011000000001100,000010000000101000000100000000000000,3,10.761
4451,30,0,6,12,playing,000010000000011100000100100000000000,000001100000100010000010000000000010,7,20.919
4518,30,1,9,13,playing,000000000000010000000011100000101100,000110000000101000000100000000010000,25,2.435
4371,30,0,2,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,13,6.689
4395,30,1,3,9,playing,000000010000001000000110000000001000,000000000000000100000001000000110000,29,25.228
4385,30,0,2,14,win,000001000010110000001000100000100000,000000000001001000000111000000011000,0,2.063
4430,30,1,5,5,playing,000000000000110000000010000000000000,000000000000000000000001000000010000,11,9.023
4477,30,1,7,15,playing,001000001000110000000011000000010010,000110000000001010000100100000001000,6,19.708
4463,30,1,7,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,21,4.229
4453,30,0,6,14,playing,000010010000011100000100100000000000,001001100000100010000010000000000010,32,9.823
4475,30,1,7,13,playing,001000000000110000000011000000010010,000110000000001000000100100000001000,16,25.766
4539,30,0,10,16,playing,000011000001000100000010010000100100,000100000000111000000101000000010001,6,14.52
4436,30,1,5,11,playing,001000010000111000000010000000000000,000000000001000100000001000000011000,30,24.176
4421,30,0,4,18,playing,000010100000100000000010100011101000,001001000000011000001101000100010000,33,17.796
4401,30,1,3,15,playing,000000010001101000000110000010001000,001000000000000100001001000001110000,10,9.793
4610,30,0,14,8,playing,000000000001000000000010000001100000,000000000000010000001100000010000000,14,12.907
4486,30,0,8,4,playing,000000000000100000000010000000000000,001000000000000000000100000000000000,11,6.034
4622,30,0,14,20,playing,000010000011101000000010100001101000,001000100100010000001101000010010010,16,11.657
