,subject,color,gi,mi,status,bp,wp,response,rt
436,1.0,0,8,4,playing,000000000000000000000001000000100000,000000000000000000000010000000001000,12,8.362
327,1.0,0,0,6,playing,000000000000000000000100000000110000,000000000001010000000001000000000000,12,8.274
472,1.0,1,9,7,playing,000000000000000000000111000000000100,000000000000010000000000100000001000,20,1.627
377,1.0,0,4,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,31,6.608
363,1.0,1,3,3,playing,000100000001000000000000000000000000,000000000000010000000000000000000000,12,12.507
450,1.0,0,8,18,playing,010001000000110000011001000000100100,000110000001001000000110100000011000,34,2.511
331,1.0,1,1,1,playing,000000000000000000000100000000000000,000000000000000000000000000000000000,31,18.948
294,1.0,0,0,8,playing,000000001000000011000000100000000000,000010000000001000000000010000001000,23,14.325
536,1.0,0,12,20,playing,101010000010001010000100010001010000,000001011001100000000011100000101000,6,2.468
310,1.0,0,0,4,playing,000000000000000000000100000000010000,000000110000000000000000000000000000,5,39.104
440,1.0,0,8,8,playing,000000000000100000001001000000100000,000000000000000000000110000000011000,33,2.751
321,1.0,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,31,9.162
470,1.0,1,9,5,playing,000000000000000000000011000000000100,000000000000010000000000000000001000,24,5.606
408,1.0,0,6,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,22,3.517
520,1.0,0,12,4,playing,000000000000000000000100000000010000,000000000001000000000010000000000000,29,18.87
389,1.0,0,4,12,playing,001000000001001000000101000000010000,010000000000100000001010000000101000,15,11.764
401,1.0,1,5,9,playing,000000000000011010000101000000000000,000001000000100100000010000000000000,33,7.208
399,1.0,1,5,7,playing,000000000000011010000100000000000000,000000000000100100000010000000000000,5,10.786
493,1.0,0,10,8,playing,001000000000010000000100000000100000,000000000001100000001000000001000000,9,20.905
306,1.0,0,0,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,31,8.12
361,1.0,1,3,1,playing,000100000000000000000000000000000000,000000000000000000000000000000000000,13,6.723
434,1.0,0,8,2,playing,000000000000000000000001000000000000,000000000000000000000010000000000000,30,17.802
444,1.0,0,8,12,playing,010000000000100000001001000000100100,000010000001000000000110000000011000,13,6.727
347,1.0,0,2,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,21,7.284
476,1.0,1,9,11,playing,100000000000001000000111000000000100,000000000100010000001000100000001000,30,7.5
351,1.0,0,2,4,playing,000000000000000000000100000000010000,000000000001100000000000000000000000,13,3.424
540,1.0,0,12,24,playing,111010100010001010000100010001010000,000101011001100000010011100000101000,27,22.333
