,subject,color,gi,mi,status,bp,wp,response,rt
2020,13.0,1,2,11,playing,000000000010100000001010000100100000,000000000000001000000100010010001000,0,1.277
1953,13.0,1,0,11,playing,000000000100000000111000000101000000,110000000010000000000100000010000000,2,26.083
2190,13.0,1,10,9,playing,010000000001000000010010000010000000,000010000000100000001000000100000000,10,2.308
2244,13.0,1,12,27,playing,010110000001001110001010100011010001,001001000000110001010100010100101110,7,14.083
2083,13.0,1,6,21,playing,000100010001101100000010100000101100,011010100000010010000101000000010001,10,17.149
1963,13.0,1,0,21,playing,000110000100101000111000000101010000,111000100011010000000100000010100000,24,14.427
1980,13.0,0,1,2,playing,000000000000000000000000000100000000,000000000000000000100000000000000000,11,10.946
2180,13.0,0,9,10,win,000000000000100000001100000110000000,000000000001000000010010000001100000,4,1.66
2081,13.0,1,6,19,playing,000100010000101100000010100000101100,011010100000010010000101000000010000,35,18.497
2022,13.0,1,2,13,playing,000000000011100000001010000100100000,100000000000001000000100010010001000,9,16.486
1969,13.0,1,0,27,playing,000110000100101110111001000101010000,111000110011010000000100100010101000,17,1.702
2230,13.0,1,12,13,playing,010100000001001000001010000010000000,001000000000110000010100000100000000,5,7.342
2118,13.0,0,7,20,playing,100100000011000000001010000110011000,001010000100110000010100100001100000,14,8.498
1982,13.0,0,1,4,playing,000000000001000000000000000100000000,000000000000000000110000000000000000,20,1.99
1943,13.0,1,0,1,playing,000000000000000000000000000100000000,000000000000000000000000000000000000,28,7.224
2222,13.0,1,12,5,playing,000000000001000000000010000010000000,000000000000000000010000000100000000,21,9.553
1977,13.0,1,0,35,draw,000111001100101110111001001101010100,111000110011010001000100110010101011,22,2.879
1988,13.0,0,1,10,playing,000000000011000000001100000100000000,000000000100000000110000000011000000,12,9.351
2161,13.0,1,8,27,playing,100010100011011010001100010100011000,011101000100100100010011100000100100,7,3.133
2238,13.0,1,12,21,playing,010110000001001010001010100011000000,001001000000110000010100010100100010,32,14.947
2178,13.0,0,9,8,playing,000000000000100000000100000110000000,000000000001000000010010000000100000,20,4.337
2212,13.0,0,11,10,playing,000001000000100000001000000100010000,000000000001010000000110000001000000,23,5.461
2204,13.0,0,11,2,playing,000000000000000000000000000100000000,000000000000000000000100000000000000,20,9.816
2149,13.0,1,8,15,playing,100010000011010000001100000100000000,011100000000100000010011000000000000,30,2.484
2046,13.0,1,4,9,win,000100000001010000000100000010000000,000000000000100000000000000001110000,32,1.855
2089,13.0,1,6,27,playing,000100010001101100010010101001101100,011010100010010011000101000100010001,5,11.23
2097,13.0,1,6,35,draw,100100010001101100011010111011101100,011011100110010011100101000100010011,8,0.927
1975,13.0,1,0,33,playing,000111000100101110111001001101010100,111000110011010001000100100010101011,25,9.042
2210,13.0,0,11,8,playing,000000000000100000001000000100010000,000000000001010000000100000001000000,5,1.082
2153,13.0,1,8,19,playing,100010000011011000001100010100000000,011100000000100000010011100000100000,5,11.698
2069,13.0,1,6,7,playing,000100010000100000000010000000000000,011010000000000000000000000000000000,21,3.951
1998,13.0,0,1,20,playing,001000000011100000001100000100110100,010100000100010000110001000011001000,5,8.386
2030,13.0,0,3,6,playing,000000000001000000000100000100000000,000001000000010000000001000000000000,14,9.907
2059,13.0,0,5,12,playing,000001000000010010000010101000000000,000000001000001100000000010000010001,21,7.939
2170,13.0,0,9,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,27,6.911
1992,13.0,0,1,14,playing,000000000011100000001100000100010000,010000000100010000110000000011000000,30,8.921
2065,13.0,1,6,3,playing,000000010000000000000010000000000000,010000000000000000000000000000000000,4,12.448
2220,13.0,1,12,3,playing,000000000000000000000010000010000000,000000000000000000000000000100000000,19,3.042
2087,13.0,1,6,25,playing,000100010001101100010010100001101100,011010100010010010000101000100010001,17,25.461
2218,13.0,1,12,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,27,3.87
2110,13.0,0,7,12,playing,000100000001000000001010000110000000,001010000000100000010100000001000000,10,6.219
2012,13.0,1,2,3,playing,000000000000000000000010000100000000,000000000000000000000000010000000000,14,17.92
2028,13.0,0,3,4,playing,000000000001000000000000000100000000,000001000000010000000000000000000000,21,5.468
1984,13.0,0,1,6,playing,000000000001000000001000000100000000,000000000000000000110000000001000000,10,5.128
1955,13.0,1,0,13,playing,000100000100000000111000000101000000,111000000010000000000100000010000000,11,3.8
2182,13.0,1,10,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,27,5.67
2234,13.0,1,12,17,playing,010110000001001000001010000011000000,001001000000110000010100000100100000,34,9.987
1973,13.0,1,0,31,playing,000111000100101110111001001101010000,111000110011010001000100100010101001,34,15.796
2155,13.0,1,8,21,playing,100010000011011000001100010100001000,011101000000100000010011100000100000,15,9.898
2169,13.0,1,8,35,draw,100010101011011010001100011110011001,011101010100100101010011100001100110,18,0.669
2250,13.0,1,12,33,win,010110100001001110001011101011010001,101001010100110001010100010100101110,18,1.153
2100,13.0,0,7,2,playing,000000000000000000000000000100000000,000000000000000000010000000000000000,28,18.352
2246,13.0,1,12,29,playing,010110100001001110001010100011010001,001001010000110001010100010100101110,9,12.226
2139,13.0,1,8,5,playing,000000000001010000000000000100000000,000100000000000000010000000000000000,23,1.865
2167,13.0,1,8,33,playing,100010101011011010001100011100011001,011101010100100101010011100000100110,29,1.095
1945,13.0,1,0,3,playing,000000000000000000100000000100000000,000000000000000000000000000010000000,0,7.765
2240,13.0,1,12,23,playing,010110000001001110001010100011000000,001001000000110000010100010100101010,17,1.517
2063,13.0,1,6,1,playing,000000000000000000000010000000000000,000000000000000000000000000000000000,1,24.36
2157,13.0,1,8,23,playing,100010000011011000001100010100011000,011101000000100100010011100000100000,33,6.508
2174,13.0,0,9,4,playing,000000000000000000000000000110000000,000000000001000000010000000000000000,12,6.247
1949,13.0,1,0,7,playing,000000000100000000101000000100000000,100000000010000000000000000010000000,1,10.239
2122,13.0,0,7,24,playing,100101000011001000001010000110011000,001010000100110000010101110001100000,26,1.601
2188,13.0,1,10,7,playing,010000000001000000010010000000000000,000000000000100000001000000100000000,4,9.948
2172,13.0,0,9,2,playing,000000000000000000000000000100000000,000000000000000000010000000000000000,28,9.184
2042,13.0,1,4,5,playing,000000000001010000000100000000000000,000000000000000000000000000000110000,12,6.43
2091,13.0,1,6,29,playing,000100010001101100010010111001101100,011011100010010011000101000100010001,18,2.02
2112,13.0,0,7,14,playing,000100000011000000001010000110000000,001010000100100000010100000001000000,0,6.469
1996,13.0,0,1,18,playing,001000000011100000001100000100110000,010100000100010000110001000011000000,33,3.428
1994,13.0,0,1,16,playing,000000000011100000001100000100110000,010100000100010000110000000011000000,2,4.932
2214,13.0,0,11,12,playing,000001000000100000001001000100010000,000100000001010000000110000001000000,4,6.297
