,subject,color,gi,mi,status,bp,wp,response,rt
1366,7.0,1,4,15,playing,000101001000000100000011000000010100,000010010000011000000000010000101000,34,7.625
1299,7.0,1,0,3,playing,000000000000010000000100000000000000,000000000000000000000000000100000000,29,5.404
1356,7.0,1,4,5,playing,000100001000000000000000000000000100,000010000000000000000000000000100000,13,30.856
1364,7.0,1,4,13,playing,000101001000000100000010000000010100,000010010000011000000000000000101000,25,54.652
1303,7.0,1,0,7,playing,000000000010110000000100000000000000,000000000000000000000000000101010000,11,6.918
1352,7.0,1,4,1,playing,000100000000000000000000000000000000,000000000000000000000000000000000000,4,13.222
1335,7.0,0,3,0,playing,000000000000000000000000000000000000,000000000000000000000000000000000000,24,6.896
1345,7.0,0,3,10,playing,000000000000000100001000100000110000,000000100000100000000110000001000000,16,35.466
1310,7.0,0,1,2,playing,000000000000000000000010000000000000,000000000010000000000000000000000000,12,12.056
1347,7.0,0,3,12,playing,000000000000000110001000100000110000,000000100000100000000110000001001000,2,13.741
1314,7.0,0,1,6,playing,000000000000100000000110000000000000,000000000010000000100000000001000000,20,7.779
1305,7.0,1,0,9,playing,000000000010110000001100000000000000,000000000001000000000000000101010000,30,3.164
1360,7.0,1,4,9,playing,000100001000000000000010000000010100,000010000000010000000000000000101000,14,19.347
1349,7.0,0,3,14,playing,001000000000000110001000100000110000,000001100000100000000110000001001000,13,15.226
1324,7.0,1,2,7,playing,100110000000000000001000000000000000,000000000000100000000101000000000000,1,23.513
1334,7.0,1,2,17,win,101110000001000000001000100010010000,010000000010101000000111000000001000,5,4.641
1320,7.0,1,2,3,playing,100000000000000000001000000000000000,000000000000000000000100000000000000,23,36.79
1368,7.0,1,4,17,win,000101001000000110000011000000010100,000010010000011000000000010000101010,24,3.22
